Data properties:

Recording date: 15/09/2011
Recording time: 15:12:49:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P84
Recording: Rec 39
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
21	168	167	584	477	
22	334	366	518	480	
23	701	167	590	478	
24	1117	433	615	477	
25	1550	600	532	463	
26	2150	1083	519	419	
27	3232	366	600	420	
28	3599	416	573	590	
29	4015	583	534	452	
30	4598	300	572	443	
31	4898	400	526	493	
32	5298	133	-968	1338	
33	6830	83	652	426	
34	6913	866	599	469	
35	7779	716	601	622	
36	8495	350	540	528	
37	8845	316	157	198	
38	9162	300	630	204	
39	9461	183	595	485	
40	9645	433	626	408	
41	10078	250	532	180	
42	10327	233	598	189	
43	10561	500	668	190	
44	11060	466	560	191	
45	11527	383	634	196	
46	11910	350	682	188	
47	12259	799	567	195	
48	13059	283	610	206	
49	13342	250	671	206	
50	13592	400	706	205	
51	13992	333	562	213	
52	14325	233	615	220	
53	14558	383	659	224	
54	14941	200	531	460	
55	15141	1183	569	417	
56	16323	350	569	186	
57	16673	250	648	191	
58	16923	600	743	381	
59	17522	516	594	179	
60	18039	183	638	183	
61	18222	1382	905	445	
62	19604	266	795	631	
63	19871	450	840	553	
64	20321	216	482	587	
65	20537	833	835	578	
66	21370	200	340	517	
67	21570	100	-497	775	
68	23085	167	358	492	
69	23252	183	331	208	
70	23435	350	613	192	
71	23785	400	669	182	
72	24185	300	550	603	
73	24484	983	640	692	
74	25467	200	532	526	
75	25667	183	491	608	
76	25850	266	135	107	
77	26117	566	85	124	
78	26683	466	654	191	
79	27149	550	596	186	
80	27699	216	519	209	
81	27915	233	589	205	
82	28148	266	650	206	
83	28415	383	713	204	
84	28798	133	462	454	
85	28931	533	311	496	
86	29464	333	511	625	
87	29797	316	30	834	
88	30114	350	-9	840	
89	30464	183	693	703	
90	30647	266	727	762	
91	30913	183	805	513	
92	31096	500	839	549	
93	31596	450	961	334	
94	32046	316	729	789	
95	32362	316	503	625	
96	32679	583	302	500	
97	33262	799	626	422	
98	34061	433	320	497	
99	34494	200	640	412	
100	34694	466	963	332	
101	35160	117	469	539	
102	35277	150	462	605	
103	35427	216	-18	848	
104	35643	433	17	840	
105	36076	166	-1110	1769	
106	37642	483	320	474	
107	38125	167	-28	859	
108	38291	333	7	830	
109	38625	216	235	252	
110	38841	616	69	155	
111	39457	300	-9	153	
112	39757	100	16	200	
113	40024	100	356	526	
114	40124	300	304	495	
115	40423	933	627	188	
116	41356	250	510	203	
117	41606	366	592	202	
118	42189	166	-1381	571	
119	42555	133	421	382	
120	42688	433	313	490	
121	43121	749	635	420	
122	43871	100	628	465	
123	46153	83	937	352	
124	46236	700	968	331	
125	46935	166	823	638	
126	47102	516	722	783	
127	47868	83	866	519	
128	47951	266	840	550	
129	48218	550	517	615	
130	48768	200	604	292	
131	48967	333	619	387	
132	49300	966	620	181	
133	50267	799	619	414	
134	51066	1765	305	473	
135	52831	1049	636	412	
136	54180	83	484	506	
137	54264	250	62	820	
138	54514	183	-17	828	
139	54697	183	266	528	
140	54880	150	305	473	
141	55030	333	118	121	
142	55363	899	39	141	
143	56262	183	379	459	
144	56446	316	302	494	
145	56762	500	512	623	
146	57262	583	300	495	
147	57845	400	516	641	
148	58244	833	716	769	
149	59077	1499	305	490	
150	60576	983	609	502	
151	61559	1266	583	539	
152	62825	200	645	576	
153	63024	200	579	582	
154	63424	116	486	250	
155	63541	683	627	414	
156	64224	183	360	470	
157	64407	433	310	496	
158	64840	749	965	321	
159	65589	983	837	544	
160	66755	150	512	602	
161	66905	550	590	565	
162	67455	283	590	482	
163	67738	383	677	481	
164	68121	333	560	566	
165	68454	183	283	493	
166	68637	516	346	484	
167	69154	433	607	401	
168	69587	300	579	645	
169	69886	216	66	768	
170	70103	333	125	116	
171	70436	916	81	116	
172	71352	683	623	418	
173	72035	583	617	186	
174	72618	650	671	183	
175	73267	283	606	186	
176	73551	483	589	617	
177	74034	533	859	455	
178	74566	1083	645	187	
179	75649	350	722	183	
180	75999	799	645	187	
181	76798	300	573	430	
182	77098	266	537	183	
183	77365	350	595	186	
184	77714	416	674	193	
185	78131	266	525	214	
186	78397	233	583	203	
187	78630	266	668	206	
188	78897	266	729	209	
189	79163	283	40	819	
