Data properties:

Recording date: 25/09/2011
Recording time: 11:20:56:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P98
Recording: Rec 54
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
25	351	266	514	465	
26	618	216	355	518	
27	834	516	311	601	
28	1350	300	532	486	
29	1650	167	620	508	
30	1817	150	760	452	
31	1967	183	819	447	
32	2150	166	423	929	
33	2316	366	353	1009	
34	2683	216	173	1020	
35	2899	200	29	725	
36	3099	216	52	333	
37	3316	650	33	205	
38	3965	566	32	438	
39	4532	183	692	439	
40	4715	117	806	459	
41	4831	250	98	476	
42	5081	333	39	631	
43	5414	200	400	426	
44	5614	233	590	385	
45	5847	216	575	457	
46	6064	250	538	444	
47	6314	250	585	449	
48	6697	216	581	453	
49	6913	466	612	406	
50	7380	167	532	667	
51	8329	866	604	459	
52	9195	899	596	636	
53	10095	133	671	627	
54	10228	616	549	371	
55	10977	150	541	427	
56	11127	167	630	433	
57	11294	183	626	394	
58	11477	150	455	444	
59	11627	416	342	478	
60	12043	133	523	605	
61	12177	383	620	396	
62	12560	133	620	195	
63	12693	366	596	133	
64	13059	150	603	437	
65	13209	250	628	397	
66	13459	117	578	387	
67	13576	250	381	459	
68	13825	117	366	133	
69	13942	200	333	67	
70	14142	167	284	64	
71	14308	150	226	57	
72	14458	1732	131	56	
73	16191	250	340	66	
74	16440	217	121	46	
75	16657	300	56	56	
76	16957	200	615	276	
77	17157	183	633	197	
78	17340	183	630	400	
79	17523	150	369	461	
80	17673	183	325	471	
81	17856	200	128	70	
82	18056	333	65	52	
83	18389	366	628	384	
84	18755	300	802	523	
85	19055	166	774	350	
86	19222	150	910	292	
87	19372	183	660	162	
88	19555	233	616	138	
89	19788	150	496	129	
90	19938	400	607	136	
91	20338	200	679	138	
92	20538	183	115	64	
93	20721	333	50	60	
94	21054	583	622	395	
95	21637	167	714	366	
96	21803	200	845	334	
97	22003	450	681	366	
98	22453	167	648	391	
99	22620	183	737	353	
100	22803	250	863	330	
101	23052	183	675	376	
102	23236	100	640	389	
103	23469	116	644	384	
104	23585	133	642	284	
105	23719	366	611	147	
106	24085	133	671	139	
107	24218	100	359	404	
108	24318	133	116	111	
109	24452	150	55	63	
110	24602	483	621	440	
111	25085	117	451	444	
112	25201	316	348	473	
113	25618	233	338	470	
114	25851	150	507	423	
115	26001	150	849	304	
116	26151	283	940	300	
117	26434	733	639	383	
118	27166	183	372	433	
119	27350	183	330	481	
120	27533	150	513	435	
121	27683	533	611	404	
122	28216	150	421	453	
123	28366	150	569	172	
124	28516	200	598	132	
125	28715	350	668	130	
126	29065	266	610	132	
127	29332	217	378	495	
128	29548	200	508	601	
129	29748	183	771	528	
130	29931	833	828	533	
131	30764	150	883	399	
132	30914	166	922	327	
133	31080	416	799	595	
134	31497	533	728	740	
135	32030	1616	523	645	
136	33645	200	490	582	
137	33845	183	298	458	
138	34029	150	298	119	
139	34178	150	270	74	
140	34328	250	160	63	
141	34578	166	502	576	
142	34745	350	727	741	
143	35095	250	900	356	
144	35344	183	367	448	
145	35528	833	329	480	
146	36360	683	600	500	
147	37043	250	567	553	
148	37410	283	580	538	
149	37693	217	673	535	
150	37909	516	636	503	
151	38426	433	605	572	
152	38859	150	380	492	
153	39009	250	336	477	
154	39258	266	569	547	
155	39525	1382	609	523	
156	41040	217	592	565	
157	41257	116	577	530	
158	41374	866	341	486	
159	42240	133	660	455	
160	42373	266	642	394	
161	42639	150	605	216	
162	42789	133	584	150	
163	42923	166	240	73	
164	43089	516	134	45	
165	43605	200	268	58	
166	43805	233	143	48	
167	44038	183	587	345	
168	44222	550	635	389	
169	44771	183	648	149	
170	44955	366	607	131	
171	45321	300	670	131	
172	45621	266	614	132	
173	45887	250	578	697	
174	46137	483	529	644	
175	46620	250	672	704	
176	46870	1266	820	535	
177	48136	166	688	427	
178	48302	1316	607	402	
179	49618	133	600	224	
180	49751	450	607	135	
181	50201	217	680	137	
182	50418	266	340	438	
183	50801	83	347	497	
184	50884	200	545	564	
185	51084	150	593	408	
186	51234	166	612	213	
187	51400	333	595	158	
188	51733	450	542	149	
189	52183	216	681	616	
190	52399	350	715	755	
191	52749	166	866	519	
192	52916	333	936	297	
193	53249	233	633	388	
194	53482	150	510	555	
195	53632	383	512	616	
196	54015	133	763	560	
197	54148	383	810	546	
198	54531	200	666	621	
