System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 skardan
Machine Name:	 PISA

Data properties:

Recording name:	 Rec 34
Recording date:	 22/06/2011
Recording time:	 12:25:47 PM
Recording resolution:	 1280 x 1024

Export date:	 18/10/2011
Export time:	 11:59:01 AM

Participant:	 P79
Participant properties:

Glasses:	 none
Previous Experience with the CSP Applet:	 None
322:	 Not Taken
Hand:	 right
221:	 Complete
Previous Experience with AISpace:	 None
Sex:	 m

Timestamp	Event	EventKey	Data1	Data2	Descriptor	
0	ScreenRecStarted	8192	0	0		
2647	LeftMouseClick	1	591	443		
3822	LeftMouseClick	1	599	642		
4668	LogData	0	Load 1st Problem			
11055	LogData	0	Distracted Start	 		
53868	LogData	0	Distracted End	 		
63816	LeftMouseClick	1	810	586		
65779	LeftMouseClick	1	805	595		
66983	LeftMouseClick	1	809	587		
69065	LeftMouseClick	1	858	482		
69723	LeftMouseClick	1	858	482		
70930	LeftMouseClick	1	863	470		
72096	LeftMouseClick	1	781	343		
72482	LeftMouseClick	1	781	343		
73076	LeftMouseClick	1	781	343		
75661	LeftMouseClick	1	532	409		
75970	LeftMouseClick	1	532	408		
76584	LeftMouseClick	1	532	408		
77255	LeftMouseClick	1	532	408		
78415	LeftMouseClick	1	427	547		
78693	LeftMouseClick	1	427	547		
81819	LeftMouseClick	1	427	547		
82193	LeftMouseClick	1	427	547		
83449	LeftMouseClick	1	566	663		
83834	LeftMouseClick	1	568	663		
84312	LeftMouseClick	1	568	663		
84650	LeftMouseClick	1	568	663		
88224	LeftMouseClick	1	130	867		
88917	RightMouseClick	2	153	422		
89594	RightMouseClick	2	153	421		
102605	LeftMouseClick	1	202	469		
110174	LeftMouseClick	1	309	477		
112542	LeftMouseClick	1	605	538		
114007	LeftMouseClick	1	605	570		
116282	LeftMouseClick	1	411	540		
116975	LeftMouseClick	1	411	533		
117564	LeftMouseClick	1	407	533		
118476	LeftMouseClick	1	419	444		
118892	LeftMouseClick	1	419	444		
120163	LeftMouseClick	1	704	361		
120621	LeftMouseClick	1	704	361		
123117	LeftMouseClick	1	891	408		
123559	LeftMouseClick	1	891	408		
124358	LeftMouseClick	1	892	412		
124536	LeftMouseClick	1	892	412		
125424	LogData	0	Distracted Start	 		
129444	LogData	0	Distracted End	 		
130130	LeftMouseClick	1	887	425		
139713	LeftMouseClick	1	797	620		
142138	LeftMouseClick	1	609	692		
152382	LeftMouseClick	1	873	448		
155976	LogData	0	Distracted Start	 		
157195	LeftMouseClick	1	536	414		
160398	LogData	0	Distracted End	 		
171241	LeftMouseClick	1	945	298		
173029	LeftMouseClick	1	654	495		
174432	LeftMouseClick	1	603	538		
175932	LeftMouseClick	1	601	570		
178386	LeftMouseClick	1	522	415		
180599	LeftMouseClick	1	522	415		
183026	LeftMouseClick	1	804	603		
187631	LeftMouseClick	1	804	603		
191178	LeftMouseClick	1	590	675		
192407	LeftMouseClick	1	590	675		
197490	LeftMouseClick	1	470	586		
201603	LogData	0	Distracted Start	 		
225120	LogData	0	Distracted End	 		
228738	LogData	0	Distracted Start	 		
248838	LogData	0	Distracted End	 		
253768	LeftMouseClick	1	306	84		
262799	LeftMouseClick	1	168	80		
287034	LeftMouseClick	1	291	82		
291426	LeftMouseClick	1	161	86		
321801	LogData	0	Distracted Start	 		
370499	LogData	0	Distracted End	 		
375295	LeftMouseClick	1	954	300		
377253	LeftMouseClick	1	611	498		
377841	LeftMouseClick	1	597	532		
379281	LeftMouseClick	1	596	566		
382215	LeftMouseClick	1	157	78		
393413	LogData	0	Distracted Start	 		
413915	LogData	0	Distracted End	 		
417772	LogData	0	Distracted Start	 		
418576	LogData	0	Distracted End	 		
420469	LeftMouseClick	1	303	77		
424719	LeftMouseClick	1	303	77		
426984	LeftMouseClick	1	349	71		
429527	LeftMouseClick	1	158	85		
438054	LeftMouseClick	1	946	303		
444727	LeftMouseClick	1	687	495		
459758	LeftMouseClick	1	615	570		
463972	LeftMouseClick	1	302	80		
469165	LeftMouseClick	1	150	85		
482133	LeftMouseClick	1	937	295		
483573	LeftMouseClick	1	667	499		
485888	LeftMouseClick	1	667	496		
486878	LeftMouseClick	1	589	495		
487347	LeftMouseClick	1	629	495		
488328	LeftMouseClick	1	617	571		
490101	LeftMouseClick	1	145	61		
496870	LeftMouseClick	1	941	301		
498956	LeftMouseClick	1	616	499		
499694	LeftMouseClick	1	610	569		
501926	LeftMouseClick	1	167	83		
513296	LeftMouseClick	1	287	85		
522450	LeftMouseClick	1	338	461		
529178	LeftMouseClick	1	652	498		
530564	LeftMouseClick	1	616	498		
531479	LeftMouseClick	1	654	497		
537436	LeftMouseClick	1	600	574		
539727	LeftMouseClick	1	146	70		
551035	LogData	0	Distracted Start	 		
557732	LeftMouseClick	1	1268	888		
569769	LeftMouseClick	1	17	29		
572208	LeftMouseClick	1	42	75		
575145	LeftMouseClick	1	558	481		
576304	LeftMouseClick	1	605	643		
576562	LogData	0	Distracted End	 		
576793	LogData	0	Load 2nd Problem			
592826	LeftMouseClick	1	149	81		
619506	LeftMouseClick	1	367	71		
627546	LeftMouseClick	1	899	554		
636389	LeftMouseClick	1	366	84		
649470	LeftMouseClick	1	888	568		
662226	LeftMouseClick	1	853	430		
682339	LeftMouseClick	1	811	545		
696721	LeftMouseClick	1	708	351		
703139	LeftMouseClick	1	531	338		
715546	LeftMouseClick	1	846	670		
723798	LeftMouseClick	1	737	774		
728035	LeftMouseClick	1	521	778		
790905	LeftMouseClick	1	569	692		
794401	LeftMouseClick	1	398	672		
805692	LeftMouseClick	1	170	85		
823564	LeftMouseClick	1	343	448		
826986	LeftMouseClick	1	594	499		
827942	LeftMouseClick	1	637	496		
829036	LeftMouseClick	1	613	569		
830886	LeftMouseClick	1	167	79		
840014	LeftMouseClick	1	424	761		
841350	LeftMouseClick	1	601	496		
841865	LeftMouseClick	1	632	501		
842463	LeftMouseClick	1	608	578		
845248	LeftMouseClick	1	163	88		
858734	LeftMouseClick	1	802	788		
861274	LeftMouseClick	1	651	502		
862706	LeftMouseClick	1	606	571		
864362	LeftMouseClick	1	150	77		
877755	LeftMouseClick	1	920	488		
882443	LeftMouseClick	1	654	493		
883480	LeftMouseClick	1	599	568		
886391	LeftMouseClick	1	149	88		
