Data properties:

Recording date: 09/03/2011
Recording time: 14:25:38:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P55
Recording: Rec 07
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	32	350	560	494	
2	382	483	598	492	
3	865	216	530	913	
4	1081	317	552	570	
5	1398	699	545	480	
6	2097	167	614	570	
7	2264	150	625	654	
8	2414	1332	599	480	
9	3746	500	600	665	
10	4246	400	560	472	
11	4646	266	448	303	
12	4912	250	600	637	
13	5162	266	668	661	
14	5428	216	612	658	
15	5645	150	656	619	
16	5795	300	668	660	
17	6095	200	632	461	
18	6295	200	614	358	
19	6494	699	996	207	
20	7194	283	373	188	
21	7477	183	65	-5	
22	7660	150	-31	-52	
23	7810	166	-60	-91	
24	7977	100	57	134	
25	8077	150	-55	-92	
26	8227	167	113	269	
27	8393	383	59	143	
28	8776	183	98	101	
29	8959	450	573	459	
30	9409	533	615	459	
31	9942	333	647	633	
32	10275	250	604	508	
33	10525	1232	615	642	
34	11758	416	582	401	
35	12174	133	489	447	
36	12307	416	642	407	
37	12724	433	345	477	
38	13157	150	487	850	
39	13307	566	710	780	
40	13873	450	528	623	
41	14323	450	389	456	
42	14772	150	428	428	
43	14922	350	570	110	
44	15272	216	620	93	
45	15488	650	701	96	
46	16138	283	397	486	
47	16421	100	167	441	
48	18536	83	553	759	
49	18620	100	594	717	
50	18719	150	706	493	
51	18869	200	766	347	
52	19069	200	948	313	
53	19269	233	856	533	
54	19669	33	832	542	
55	21051	150	528	575	
56	21201	366	431	535	
57	21567	183	726	739	
58	21867	150	337	443	
59	22017	799	646	378	
60	22817	416	945	289	
61	23233	250	830	537	
62	23483	216	810	577	
63	23699	616	516	662	
64	24316	366	803	579	
65	24682	183	543	630	
66	24865	500	553	596	
67	25365	466	533	652	
68	26398	100	742	590	
69	26497	150	548	624	
70	26647	350	816	572	
71	26997	100	861	823	
72	30395	216	562	633	
73	35891	150	830	559	
74	36041	233	848	508	
75	36274	466	549	604	
76	36741	266	822	545	
77	37007	616	713	781	
78	37623	849	634	418	
79	38473	433	347	478	
80	41771	283	797	370	
81	42054	400	355	421	
82	42454	350	645	370	
83	42803	183	947	324	
84	42987	183	858	460	
85	43170	350	545	587	
86	43520	117	815	535	
87	43636	100	1107	904	
88	44604	398	826	517	
89	45002	167	536	586	
90	45168	250	697	761	
91	45418	183	717	721	
92	45601	166	548	565	
93	45768	1732	648	370	
94	47500	416	937	310	
95	47917	200	361	419	
96	48117	216	349	467	
97	48333	1133	726	775	
98	49466	233	555	622	
99	49699	300	397	489	
100	49999	216	689	737	
101	50215	650	735	756	
102	50865	183	803	581	
103	51048	400	550	655	
104	51448	333	814	565	
105	51781	300	725	771	
106	52080	167	712	814	
107	52247	100	651	1127	
108	52547	17	308	-9	
109	55078	216	708	805	
110	55295	133	741	769	
111	55428	133	708	791	
112	55561	133	868	1122	
113	57843	183	341	488	
114	58026	100	426	572	
115	61990	83	858	354	
116	62074	316	786	371	
117	62390	100	917	780	
118	64539	300	558	94	
119	64838	167	565	162	
120	65005	300	616	161	
121	65305	133	656	143	
122	65438	233	700	155	
123	65671	400	546	147	
124	66071	450	597	145	
125	66521	216	654	153	
126	66737	316	698	150	
127	67054	167	735	137	
128	67220	283	708	110	
129	67503	650	583	127	
130	68153	250	670	118	
131	68403	267	728	110	
132	68669	200	677	136	
133	68869	133	720	140	
134	69152	333	718	135	
135	69485	283	591	93	
136	69769	233	627	102	
137	70002	267	677	99	
138	70268	300	723	94	
139	70568	1083	352	460	
140	71651	250	615	490	
141	71901	150	665	492	
142	72050	733	618	460	
143	72783	166	684	465	
144	72950	316	727	468	
145	73266	133	652	496	
146	73400	366	362	476	
147	73766	1299	612	499	
148	75065	550	600	542	
149	75615	350	617	496	
150	75964	150	659	579	
151	76114	749	609	540	
152	76864	133	609	575	
153	76997	250	345	499	
154	77247	150	566	463	
155	77397	683	349	468	
156	78080	183	801	575	
