Data properties:

Recording date: 16/03/2011
Recording time: 13:17:21:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P64
Recording: Rec 15
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
2	200	283	653	355	
3	483	217	986	476	
4	700	117	1032	485	
5	816	100	635	388	
6	1132	233	67	226	
7	1366	1049	932	483	
8	5696	433	613	532	
9	6129	383	669	652	
10	6512	200	551	328	
11	6712	183	664	317	
12	6895	166	926	192	
13	7062	183	1008	184	
14	7445	733	638	366	
15	8178	183	624	195	
16	8361	550	107	98	
17	8911	450	36	46	
18	9527	100	36	82	
19	9627	183	428	659	
20	9810	250	909	927	
21	10060	216	114	103	
22	10276	200	58	95	
23	10476	400	608	449	
24	10876	283	545	468	
25	11159	167	607	498	
26	11475	400	631	451	
27	11875	500	549	453	
28	12375	566	590	480	
29	12941	150	633	484	
30	13091	100	1262	976	
31	17789	17	1715	1453	
32	31063	17	165	351	
33	31479	83	436	250	
34	31562	483	126	77	
35	32045	233	13	53	
36	32278	216	47	95	
37	39840	133	1090	1322	
38	43587	117	631	507	
39	43704	500	557	449	
40	44203	833	599	443	
41	45036	250	540	447	
42	45286	233	595	439	
43	45519	1083	613	634	
44	46601	167	595	357	
45	46768	117	547	427	
46	46885	333	633	406	
47	47218	366	357	462	
48	47584	200	601	182	
49	47784	333	565	141	
50	48117	100	653	152	
51	48217	117	702	365	
52	48334	466	656	393	
53	48800	167	709	-335	
54	50615	83	627	716	
55	50699	383	526	636	
56	51082	533	721	761	
57	51798	167	720	776	
58	51964	816	838	540	
59	52780	333	947	323	
60	53114	933	646	391	
61	54046	516	943	305	
62	54563	166	366	435	
63	54729	250	340	473	
64	54979	416	534	626	
65	55578	150	549	626	
66	55728	433	839	536	
67	56161	466	645	389	
68	56628	466	539	633	
69	57094	150	396	164	
70	57244	250	288	80	
71	57494	183	160	41	
72	57677	183	119	34	
73	57860	216	82	42	
74	74850	67	369	1218	
75	75183	133	295	936	
76	75316	117	126	895	
77	75433	200	46	842	
78	75632	216	272	284	
79	75849	183	154	91	
80	76032	183	100	85	
81	76215	283	296	81	
82	76499	150	367	88	
83	76648	483	123	78	
84	77131	316	31	76	
85	77448	233	501	436	
86	77681	216	374	478	
87	77898	167	553	376	
88	78064	200	198	93	
89	78264	700	143	73	
90	78964	100	-142	-17	
91	83677	83	645	356	
92	83761	200	633	406	
93	83960	150	913	317	
94	84110	416	957	315	
95	84527	183	713	736	
96	84710	433	719	785	
97	85143	1765	338	483	
98	86908	350	748	794	
99	87258	383	560	647	
100	87641	150	717	456	
101	87791	267	659	386	
102	88057	183	755	707	
103	88241	400	740	754	
104	88640	516	851	534	
105	89157	166	690	401	
106	89323	433	656	384	
