Data properties:

Recording date: 10/03/2011
Recording time: 12:39:26:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P59
Recording: Rec 10
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
2	93	433	536	486	
3	527	133	611	494	
4	793	100	76	259	
5	893	283	22	261	
6	1176	217	547	303	
7	1393	416	588	432	
8	1809	416	537	439	
9	2225	167	604	439	
10	2392	416	611	477	
11	2808	300	549	451	
12	3108	217	903	222	
13	3325	483	1035	184	
14	3808	283	500	203	
15	4207	166	422	191	
16	4374	466	103	111	
17	4840	466	23	66	
18	5440	483	7	76	
19	5923	533	49	88	
20	6622	466	610	471	
21	7089	433	541	461	
22	7522	200	618	453	
23	10536	116	581	532	
24	10653	283	735	484	
25	10936	533	540	454	
26	11619	83	335	203	
27	11702	216	165	92	
28	11919	233	59	93	
29	12152	100	664	502	
30	12385	150	649	446	
31	12535	266	612	454	
32	12801	100	577	678	
33	12901	350	592	638	
34	13251	466	615	575	
35	13717	600	597	631	
36	14317	300	590	462	
37	14733	83	596	415	
38	14817	466	344	450	
39	16483	133	-474	1035	
40	16616	100	-1038	1014	
41	16965	200	426	480	
42	17165	350	927	316	
43	17515	433	374	-377	
44	18198	150	775	1326	
45	19547	33	-1567	1523	
46	19714	17	-1694	1944	
47	20430	183	1155	1727	
48	21063	166	1216	1667	
49	21330	50	1505	1699	
50	27508	250	467	512	
51	57771	366	971	296	
52	58138	200	366	421	
53	58337	183	319	454	
54	58521	433	510	627	
55	58954	200	314	490	
56	59154	333	656	377	
57	59487	300	753	787	
58	65166	133	779	552	
59	65299	183	596	485	
60	65483	250	650	389	
61	65733	217	252	157	
62	65949	250	1054	946	
63	66199	183	1017	908	
64	66382	266	922	903	
65	66649	217	334	138	
66	66865	200	312	101	
67	67065	166	186	102	
68	67232	200	124	99	
69	67431	316	87	108	
70	67748	1033	154	110	
71	68780	250	46	102	
72	69030	416	284	96	
73	69447	333	223	103	
74	69780	400	372	103	
75	70180	350	648	410	
76	70529	383	959	319	
77	70912	366	665	371	
78	71279	500	634	194	
79	71779	333	661	357	
80	72112	167	698	492	
81	72278	316	684	444	
82	72595	200	676	560	
83	72795	333	734	611	
84	73128	167	805	603	
85	85020	83	761	598	
86	85103	267	732	663	
87	85369	833	750	601	
88	86202	450	799	600	
89	86652	400	653	502	
90	87052	600	667	431	
91	87651	366	719	440	
92	88018	250	778	438	
93	88384	83	769	546	
94	88467	216	775	636	
95	88684	400	898	430	
96	89084	167	772	398	
97	89250	133	841	403	
98	89383	217	898	409	
99	89600	450	962	322	
100	90050	516	628	399	
101	90566	1316	329	487	
102	92048	300	432	479	
103	92348	650	589	517	
104	92998	600	529	480	
105	93597	450	566	486	
106	94047	1399	639	486	
107	95446	217	738	487	
108	95846	633	573	515	
109	96479	1099	572	554	
110	97711	333	656	547	
111	98044	400	697	546	
112	98444	283	652	541	
113	98877	300	661	545	
114	99177	233	702	548	
115	99527	600	601	575	
116	100126	166	522	450	
117	100293	416	617	408	
118	100709	416	315	476	
119	101125	483	636	411	
120	101609	633	966	313	
121	102358	200	338	528	
122	102558	333	505	635	
123	102891	200	692	374	
124	103091	1016	952	315	
125	104107	216	645	507	
126	104323	516	598	520	
127	104840	266	318	489	
128	105106	1332	632	403	
129	106439	433	942	304	
130	107005	899	578	515	
131	107904	283	295	490	
132	108187	733	573	520	
133	108920	2215	637	515	
134	111136	566	577	574	
135	111885	217	584	524	
136	112102	133	953	362	
137	112235	316	952	324	
138	112551	250	606	407	
139	112801	150	889	515	
140	112951	500	838	545	
141	113451	483	704	770	
142	113934	150	448	606	
143	114084	233	491	622	
144	114317	166	821	464	
145	114483	450	844	547	
146	114933	283	970	334	
147	115216	183	869	497	
148	115399	200	847	534	
149	115599	117	903	424	
150	115716	783	705	772	
151	116499	550	653	660	
152	117048	716	698	762	
153	117764	1832	609	508	
154	119597	799	651	504	
155	120396	200	692	582	
156	120596	133	692	514	
157	120729	283	583	585	
158	121012	266	500	631	
159	121429	33	600	557	
160	121595	150	738	403	
161	121745	183	621	445	
162	121928	316	307	456	
163	122245	183	928	367	
164	122428	283	955	316	
165	123111	300	946	402	
166	123411	183	725	474	
167	123594	216	623	539	
168	123810	316	648	433	
169	124393	333	640	430	
170	124727	416	824	561	
171	125143	216	446	594	
172	125359	316	489	651	
173	125676	250	699	760	
174	125926	166	857	495	
175	126092	533	933	356	
176	126625	150	654	361	
177	126775	250	614	407	
178	127308	333	668	715	
179	127641	217	446	459	
180	127857	250	39	854	
181	128107	583	3	896	
182	128690	183	31	849	
183	128873	316	-12	851	
184	129190	233	103	850	
185	129423	333	578	534	
186	133154	117	520	252	
187	133270	217	548	188	
188	133487	200	669	165	
189	133687	216	190	103	
190	133903	316	320	104	
191	134220	283	255	103	
192	134669	116	425	1318	
193	135136	17	741	1447	
194	135286	17	788	1442	
195	148377	17	1397	1585	
196	148526	117	1359	1549	
197	193379	17	-345	-90	
198	198142	216	1244	986	
199	199225	167	625	539	
200	199508	516	618	509	
201	200990	17	-578	-387	
202	206337	133	625	537	
203	206470	400	705	439	
204	206869	266	644	420	
205	224990	83	929	389	
206	225073	216	1028	305	
207	225290	233	433	433	
208	225523	383	356	476	
209	226206	133	858	693	
210	226339	233	788	739	
211	226572	250	749	756	
212	226822	150	474	531	
213	226972	133	331	498	
214	227105	416	506	603	
215	227522	250	952	481	
216	230636	67	840	552	
217	234383	67	922	457	
218	234633	300	992	290	
219	241928	83	713	857	
220	242244	533	605	508	
221	242778	333	564	532	
222	243111	200	657	530	
223	251588	233	617	504	
224	251821	250	553	517	
225	252071	983	667	551	
226	253054	133	606	549	
227	253320	350	402	463	
228	253670	266	323	463	
229	253936	366	67	111	
230	254303	316	-13	101	
231	254619	366	64	114	
232	254986	167	183	81	
233	255152	352	105	76	
234	255504	1332	58	100	
235	256837	150	372	313	
236	257137	17	81	132	
237	257403	17	18	142	
238	257720	83	290	397	
239	257803	866	329	462	
240	258669	150	590	504	
241	258936	83	618	537	
242	259019	166	581	531	
243	259185	866	659	496	
244	260051	350	750	464	
245	260401	600	552	463	
246	261001	300	602	462	
247	261301	333	616	564	
248	261634	400	660	539	
249	262034	117	625	562	
250	262150	167	673	563	
251	262317	416	347	459	
252	262733	200	656	361	
253	262933	200	454	202	
254	263133	516	267	106	
255	263649	550	368	110	
256	264199	483	86	132	
257	264682	150	262	473	
258	264832	150	312	481	
259	264982	800	91	150	
260	265781	217	509	469	
261	265998	183	722	407	
262	266181	1049	74	136	
263	267397	167	629	199	
264	267563	166	794	325	
265	267730	200	93	942	
266	267930	316	26	981	
267	268246	167	21	862	
268	268413	250	233	47	
269	268663	183	188	103	
270	268846	1233	119	133	
271	270078	916	154	128	
272	270995	416	249	106	
273	271411	200	612	199	
274	271611	217	650	167	
275	271827	616	692	167	
276	272444	350	539	423	
277	272793	250	696	375	
278	273043	583	726	347	
279	273626	683	845	515	
280	274309	266	703	651	
281	274576	300	444	567	
282	274875	400	375	475	
283	275275	400	518	598	
284	275675	200	353	480	
285	276058	283	375	478	
286	276491	416	733	455	
287	276907	300	161	100	
288	277207	466	65	112	
289	277674	233	689	421	
290	277907	183	918	364	
291	278090	217	962	303	
292	278306	183	801	647	
293	278490	283	729	764	
294	278773	366	532	612	
295	279139	250	364	463	
296	279389	383	653	398	
297	279772	217	62	957	
298	279989	167	138	981	
299	280155	216	56	870	
300	280372	516	20	857	
301	280888	283	138	856	
302	281171	167	98	858	
303	281521	67	510	452	
304	281804	100	746	471	
305	281904	283	668	385	
306	282187	300	860	527	
307	282487	750	650	397	
308	283503	350	645	387	
309	283853	167	480	615	
310	284020	333	518	613	
311	284353	200	872	528	
312	284553	400	977	315	
313	284952	167	350	411	
314	285119	200	330	465	
315	285319	366	745	761	
316	285685	350	514	611	
317	286368	133	352	462	
318	286501	167	585	394	
319	286668	466	652	390	
320	287134	233	968	306	
321	287501	83	483	412	
322	287584	583	303	468	
323	288167	150	691	724	
324	288317	416	728	768	
325	288733	183	344	507	
326	288916	233	329	467	
327	289316	533	977	307	
328	289849	200	861	460	
329	290049	266	853	515	
330	290315	650	969	304	
331	290965	183	856	549	
332	291298	416	513	641	
333	291715	217	749	749	
334	291931	300	842	534	
335	292397	133	379	442	
336	292531	350	313	449	
337	292881	183	622	594	
338	293064	300	528	613	
339	293364	250	729	754	
340	300592	17	600	845	
341	300792	183	58	901	
342	300975	300	18	846	
343	301275	183	260	437	
344	301591	117	371	141	
345	301708	366	329	96	
346	313966	583	958	303	
347	314549	150	707	360	
348	314699	117	655	367	
349	314815	217	989	286	
350	315165	183	754	179	
351	315348	300	636	159	
352	315648	500	237	96	
353	316148	333	349	100	
354	316481	250	151	48	
355	316731	283	65	42	
356	317014	1965	129	58	
357	318979	933	65	80	
358	319912	383	74	194	
359	320295	400	63	238	
360	320695	733	32	104	
361	321428	1049	89	132	
362	322477	649	133	168	
363	323127	266	190	188	
364	323393	150	224	154	
365	323543	899	8	117	
366	324443	1199	-9	192	
367	325642	333	222	150	
368	325975	316	145	134	
369	326291	200	566	329	
370	326491	200	650	224	
371	326691	216	690	198	
372	326908	633	779	356	
373	327707	266	830	341	
374	327974	283	742	298	
375	328257	250	775	328	
376	328507	183	645	195	
377	328690	500	538	178	
378	329189	250	598	183	
379	329439	300	745	184	
380	329739	267	780	179	
381	330006	200	745	178	
382	330205	300	710	176	
383	330505	133	751	275	
384	330639	1066	781	355	
385	331854	117	823	363	
386	331971	1799	899	432	
387	333903	400	897	447	
388	334303	266	870	513	
389	334569	483	898	452	
390	335219	300	745	662	
391	335519	416	70	852	
392	335935	183	123	839	
393	336118	200	837	369	
394	336318	1582	566	178	
395	337900	183	661	166	
396	338084	416	622	173	
397	338500	983	675	177	
398	339483	217	739	177	
399	339833	383	762	179	
400	340216	250	834	492	
401	340466	383	824	562	
402	340982	483	695	137	
403	341465	333	875	434	
404	341798	699	970	312	
405	342664	100	475	343	
406	342764	217	305	427	
407	342981	533	730	723	
408	343514	300	120	1031	
409	343947	200	838	458	
410	344147	433	967	282	
411	344713	117	616	665	
412	344829	200	689	725	
413	345029	666	727	746	
414	345696	366	831	507	
415	346062	283	583	519	
416	346495	83	615	518	
417	346578	133	621	559	
418	346712	266	567	540	
419	346978	650	678	542	
420	347628	150	630	565	
421	347777	117	593	569	
422	347894	283	642	484	
423	348177	483	544	469	
424	348660	283	593	474	
425	348943	383	704	468	
426	349326	650	669	468	
427	349976	167	761	467	
428	350309	150	669	506	
429	350459	416	658	566	
430	350876	166	495	627	
431	351292	949	658	558	
432	352241	683	851	537	
433	353057	183	805	453	
434	353241	266	925	599	
435	353507	300	868	654	
436	353807	1332	913	720	
437	355139	666	959	746	
438	355806	217	946	954	
439	356022	633	1007	743	
440	356655	216	961	772	
441	356872	583	979	578	
442	357455	616	865	571	
443	358204	150	394	133	
444	358354	233	333	115	
445	358587	217	283	114	
446	358804	217	115	91	
447	359020	466	123	53	
448	359487	566	61	51	
449	360053	333	86	87	
450	360519	1016	87	114	
451	361535	1949	74	174	
452	363484	650	33	73	
453	364267	466	1282	959	
454	364883	167	35	-16	
455	365050	433	14	27	
456	365616	183	69	62	
457	365799	383	38	87	
458	366332	117	789	-194	
459	366449	117	733	-209	
460	366682	267	393	-253	
461	366949	200	-460	-318	
462	367298	217	411	192	
463	367515	316	984	572	
464	367831	283	805	514	
465	368114	283	146	89	
466	368398	183	-224	72	
467	368581	100	-315	-136	
468	368681	216	128	-164	
469	368897	283	224	-202	
470	369180	450	1177	677	
471	369763	183	205	131	
472	369947	283	41	80	
473	370230	100	-34	43	
474	370463	150	-266	-105	
475	370613	316	381	-259	
476	371079	300	-305	-198	
477	371379	533	-333	-151	
478	371912	466	639	-86	
479	372512	67	524	-273	
480	372795	250	654	-236	
481	373278	17	1057	-151	
482	373411	183	455	-229	
483	373594	250	175	-215	
484	373844	366	-291	-188	
485	374327	183	-226	-185	
486	374660	233	878	-43	
487	374893	383	544	-187	
488	375277	283	421	-261	
489	375676	283	-278	-212	
490	375959	383	-393	-116	
491	376343	100	-319	70	
492	376559	17	-19	-123	
493	376892	83	110	-159	
494	376975	150	-106	11	
495	377125	283	-137	-7	
496	377592	333	95	37	
497	377925	750	18	53	
498	378674	183	72	76	
499	378858	583	13	49	
500	379774	67	-391	66	
501	380007	283	87	66	
502	380290	733	55	81	
503	381023	117	110	78	
504	381273	583	83	69	
505	381856	200	156	88	
506	382056	217	196	84	
507	382272	400	154	83	
508	382805	100	231	86	
509	382905	633	183	63	
510	383538	466	217	107	
511	384138	1033	231	123	
512	385304	100	233	123	
513	385403	250	269	126	
514	385653	500	227	93	
515	386153	200	297	84	
516	386353	733	57	43	
517	387086	333	75	111	
518	387552	300	78	79	
519	387852	766	85	170	
520	388751	916	78	144	
521	389667	367	238	151	
522	390034	400	88	167	
523	390434	250	156	169	
524	390817	550	90	206	
525	391366	217	59	77	
526	391583	350	19	30	
527	391933	266	-842	-224	
528	392199	250	-503	-9	
529	392449	450	-421	57	
530	392899	100	-340	249	
531	392999	366	-435	41	
532	393365	317	2	181	
533	393682	316	41	171	
534	393998	233	-416	-1	
535	394231	300	-373	45	
536	394814	150	-459	-44	
537	394964	666	-501	-50	
538	395747	200	158	196	
539	395947	250	80	198	
