Data properties:

Recording date: 26/09/2011
Recording time: 11:14:07:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P99
Recording: Rec 55
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
22	54	333	541	482	
23	387	300	602	472	
24	687	166	652	474	
25	854	366	141	164	
26	1220	233	311	237	
27	1453	250	345	207	
28	1853	116	760	642	
29	1970	666	828	722	
30	2636	150	859	645	
31	2786	150	819	734	
32	4618	117	500	305	
33	4734	416	316	201	
34	5151	167	632	434	
35	5317	633	559	427	
36	6100	550	545	440	
37	6650	433	573	472	
38	7083	300	608	481	
39	7383	467	559	452	
40	7849	650	599	449	
41	8649	183	453	477	
42	9931	83	597	426	
43	10015	450	551	442	
44	10464	117	598	462	
45	10581	783	599	630	
46	11364	350	383	171	
47	11863	350	661	148	
48	12213	183	577	448	
49	12396	283	627	392	
50	12679	183	145	46	
51	12863	150	151	97	
52	14278	100	320	72	
53	14378	483	632	402	
54	14861	333	828	525	
55	15194	167	653	227	
56	15361	383	588	178	
57	15744	250	652	189	
58	15994	300	698	179	
59	16294	300	566	194	
60	16594	233	654	202	
61	16827	216	719	187	
62	17043	233	568	214	
63	17276	283	634	201	
64	17560	150	710	200	
65	17843	183	140	64	
66	18026	350	102	59	
67	18376	250	255	77	
68	18625	283	297	93	
69	18909	166	354	104	
70	19075	416	76	105	
71	19492	233	107	76	
72	19725	117	54	135	
73	19841	383	39	93	
74	20224	150	170	83	
75	20508	216	115	44	
76	20724	333	75	43	
77	21057	233	135	52	
78	21290	200	829	415	
79	21490	133	884	323	
80	21624	433	943	310	
81	22057	216	717	348	
82	22273	466	955	329	
83	22740	200	604	385	
84	22939	799	639	399	
85	23739	383	113	78	
86	24122	333	827	446	
87	24455	600	773	640	
88	25054	233	543	650	
89	25287	583	509	623	
90	25870	150	371	530	
91	26020	317	309	482	
92	26470	166	335	497	
93	26637	566	514	613	
94	27203	450	323	501	
95	27653	250	511	619	
96	28052	150	573	642	
97	28202	133	526	637	
98	28336	633	717	776	
99	28968	150	806	416	
100	29118	466	935	313	
101	29718	150	941	299	
102	29868	200	653	361	
103	30068	300	633	393	
104	30367	316	613	153	
105	30684	233	683	151	
106	30917	266	40	19	
107	31184	466	118	53	
108	31650	167	318	521	
109	31816	683	317	478	
110	32499	366	615	500	
111	32999	500	577	502	
112	33499	117	593	554	
113	33782	83	592	520	
114	33865	466	667	537	
115	34331	583	629	510	
116	34914	450	594	510	
117	35364	316	616	566	
118	35797	283	370	450	
119	36080	166	322	472	
120	36247	233	671	382	
121	36480	250	835	330	
122	36730	350	173	42	
123	37080	300	98	40	
124	37379	516	270	60	
125	37896	283	348	62	
126	38179	683	96	44	
127	38862	283	769	365	
128	39278	350	862	321	
129	39628	383	621	669	
130	40011	200	526	642	
131	40377	383	94	54	
132	40761	300	230	59	
133	41227	183	555	508	
134	41410	366	523	628	
135	41777	233	717	743	
136	42010	117	865	487	
137	42126	100	887	432	
138	42393	250	907	349	
139	42643	883	562	508	
140	43692	283	592	435	
141	43975	483	634	406	
142	44608	966	952	296	
143	45574	1316	635	401	
144	46890	833	943	317	
145	47723	400	308	472	
146	48256	183	340	487	
147	48439	500	516	620	
148	48938	983	716	768	
149	50104	300	709	776	
150	50571	150	735	753	
151	50720	1183	826	540	
152	52053	1649	948	317	
153	53702	583	826	545	
154	54285	333	503	615	
155	54751	250	99	56	
156	55001	183	241	55	
157	55184	200	282	65	
158	55384	933	51	-18	
159	56317	1366	102	22	
160	57682	233	156	49	
161	57916	333	221	56	
162	58249	383	293	60	
163	58632	400	337	58	
164	59031	600	301	119	
165	59631	166	394	508	
166	59798	150	339	476	
167	60081	266	341	473	
168	60497	649	639	404	
169	61313	283	628	391	
170	61596	1299	324	476	
171	62896	183	559	439	
172	63079	283	629	404	
173	63362	916	317	478	
174	64278	849	617	512	
175	65127	383	570	544	
176	65510	516	337	476	
177	66027	233	591	390	
178	66260	316	199	67	
179	66576	400	298	70	
180	67126	233	631	253	
181	67359	167	679	374	
182	67526	183	624	404	
183	67909	333	235	63	
184	68242	283	295	67	
185	68525	200	78	44	
186	68725	466	115	49	
187	69191	666	20	37	
188	70007	166	813	383	
189	70174	167	664	386	
190	70340	716	630	401	
191	71057	183	770	400	
192	71240	416	949	299	
193	71656	216	9	0	
194	71873	550	113	41	
195	72422	749	691	423	
196	73172	133	492	572	
197	73305	466	521	618	
198	73771	333	731	775	
199	74321	400	719	765	
200	74721	516	311	481	
201	75237	183	727	570	
202	75420	200	839	547	
203	75620	383	625	385	
204	76003	216	521	136	
205	76220	216	601	164	
206	76436	333	298	52	
207	76770	500	358	83	
208	77269	233	372	451	
209	77502	749	624	408	
210	78252	716	324	467	
211	79135	966	330	468	
212	80251	83	373	507	
213	80334	333	327	477	
214	80667	217	217	9	
215	80883	366	275	53	
216	81250	133	349	62	
217	81383	600	30	36	
218	81983	400	106	37	
219	82382	233	378	403	
220	82616	899	326	485	
221	83515	150	588	420	
222	83665	217	643	409	
223	83881	200	931	312	
224	84081	300	210	43	
225	84381	166	270	63	
226	84548	300	43	54	
227	84847	450	113	58	
228	85297	183	255	28	
229	85480	217	292	78	
230	85697	366	356	82	
231	86063	633	317	476	
232	86813	333	630	396	
233	87146	133	357	468	
234	87446	250	336	479	
235	87695	183	565	616	
236	87879	466	519	634	
237	88345	200	743	394	
238	88545	366	634	393	
239	88911	366	824	531	
240	89428	750	953	300	
241	90177	233	670	748	
242	90410	316	322	468	
243	90727	283	570	638	
244	91010	366	281	91	
245	91376	583	77	62	
246	91959	466	528	616	
247	92426	516	325	504	
248	92942	483	714	772	
249	93425	433	941	325	
250	93858	350	327	482	
251	94341	117	691	391	
252	94458	216	948	315	
253	94824	883	952	311	
254	95707	100	1004	279	
255	96456	200	210	119	
256	96656	500	346	65	
257	97289	133	477	457	
258	97422	266	621	405	
259	97689	916	944	312	
260	98605	733	328	471	
261	99338	899	640	408	
262	100237	433	947	313	
263	100670	133	735	710	
264	100803	433	715	780	
265	101236	183	301	516	
266	101420	466	327	484	
267	101886	416	935	320	
268	102302	283	601	484	
269	102585	1982	613	519	
270	104568	150	479	447	
271	104717	216	319	471	
272	104934	266	230	49	
273	105200	167	280	68	
274	105367	300	132	70	
275	105833	183	535	419	
276	106016	583	629	410	
277	106599	266	322	443	
278	106866	150	325	485	
279	107016	316	950	313	
280	107332	266	231	72	
281	107599	150	282	83	
282	107749	233	829	242	
283	107982	550	946	305	
284	108531	433	321	473	
285	108964	250	284	64	
286	109214	350	126	57	
287	109714	649	940	357	
288	110364	217	370	463	
289	110580	116	318	484	
290	110697	316	260	57	
291	111013	466	361	83	
292	111479	400	327	492	
293	112046	766	332	480	
294	112812	283	174	56	
295	113095	566	590	516	
296	113661	216	642	576	
297	113878	1699	595	509	
298	115727	83	583	552	
299	115810	633	340	497	
300	116443	150	624	555	
301	116593	599	321	488	
302	117192	283	205	44	
303	117476	383	280	68	
304	117858	450	94	54	
305	118308	200	360	434	
306	118508	566	337	504	
307	119074	266	586	415	
308	119341	250	203	34	
309	119591	233	371	479	
310	119824	216	636	423	
311	120040	466	942	310	
312	120507	316	824	564	
313	120823	500	717	767	
314	121323	167	838	480	
315	121490	583	936	299	
316	122072	266	566	478	
317	122339	733	622	515	
318	123072	217	572	566	
319	123438	233	610	544	
320	123838	716	577	529	
321	124554	533	325	481	
322	125270	117	564	440	
323	125387	366	634	395	
324	125753	266	583	552	
325	126020	466	346	480	
326	126486	217	519	444	
327	126703	483	633	407	
328	127186	333	936	320	
329	127519	233	191	51	
330	127752	400	113	63	
331	128152	616	889	460	
332	128768	166	386	443	
333	128935	283	326	470	
334	129218	167	895	330	
335	129384	233	948	315	
336	129617	400	700	773	
337	130134	300	270	88	
338	130583	350	283	57	
339	130933	250	967	347	
340	131183	250	938	323	
341	131433	416	128	43	
342	131849	266	791	437	
343	132116	266	610	407	
344	132382	283	334	480	
345	132665	383	704	778	
346	133048	200	878	335	
347	133248	383	940	311	
348	133631	200	556	150	
349	133831	250	149	62	
350	134081	1366	275	72	
351	135447	167	824	315	
352	135613	633	939	327	
353	136246	433	336	481	
354	136679	383	537	645	
355	137062	400	713	771	
356	137462	266	285	68	
357	137729	200	362	79	
358	137928	216	365	595	
359	138145	366	316	497	
360	138511	500	727	789	
361	139011	616	715	755	
362	139777	283	605	527	
363	140244	150	652	482	
364	140393	450	604	498	
365	140843	516	575	538	
366	141359	583	602	507	
367	141942	350	832	550	
368	142292	300	715	752	
369	142592	316	215	70	
370	142908	316	295	64	
371	143225	233	53	38	
372	143458	300	98	54	
373	143758	266	677	616	
374	144024	216	786	603	
375	144241	400	719	753	
376	144641	133	864	433	
377	144774	350	950	327	
378	145124	350	704	722	
379	145473	167	300	549	
380	145640	450	324	479	
381	146090	1149	615	502	
382	147239	233	591	579	
383	147472	516	722	756	
384	147988	250	321	485	
385	148238	166	194	90	
386	148405	483	268	59	
387	148888	516	96	48	
388	149404	516	486	618	
389	149920	250	323	492	
390	150170	183	685	744	
391	150353	167	728	765	
392	150670	300	831	527	
393	150970	250	189	62	
394	151220	916	281	69	
395	152136	483	357	76	
396	152619	200	710	643	
397	152818	333	709	778	
398	153152	400	823	559	
399	153551	1049	716	774	
400	154784	849	725	777	
401	155633	183	666	472	
402	155816	999	655	508	
403	156816	466	575	572	
404	157282	250	246	44	
405	157532	300	139	54	
406	157832	400	96	61	
407	158231	316	668	676	
408	158548	216	720	763	
409	158764	250	802	521	
410	159014	216	625	375	
411	159231	283	646	405	
412	159514	316	843	542	
413	159830	216	933	312	
414	160197	216	945	297	
415	160413	300	343	476	
416	160713	350	729	786	
417	161063	283	194	89	
418	161346	283	277	76	
419	161629	250	713	673	
420	161879	566	725	617	
421	162445	1016	616	508	
422	163461	716	730	758	
423	164178	150	863	392	
424	164327	266	957	317	
425	164594	550	325	493	
426	165260	350	727	769	
427	165793	83	740	748	
428	165876	383	817	541	
429	166259	300	936	318	
430	166559	150	446	452	
431	166709	333	314	485	
432	167042	1066	626	400	
433	168108	316	219	76	
434	168425	183	126	68	
435	168608	366	594	415	
436	168974	266	330	469	
437	169241	350	719	781	
438	169591	450	927	301	
439	170174	216	205	64	
440	170390	433	287	89	
441	170823	300	87	78	
442	171123	833	129	64	
443	171956	200	752	724	
444	172155	433	720	771	
445	172589	466	320	495	
446	173188	433	631	399	
447	173621	483	508	608	
448	174104	266	246	72	
449	174371	466	117	61	
450	174837	300	340	76	
451	175137	1033	47	75	
452	176169	200	399	441	
453	176369	316	327	503	
454	176686	200	840	470	
455	176886	133	892	388	
456	177019	333	942	307	
457	177352	233	827	505	
458	177585	383	827	551	
459	177968	316	928	308	
460	178285	450	721	768	
461	178734	166	864	459	
462	178901	883	945	317	
463	179784	233	438	431	
464	180017	783	642	397	
465	180800	233	309	456	
466	181033	500	337	492	
467	181533	966	740	409	
468	182499	250	409	523	
469	182748	283	326	476	
470	183032	783	714	767	
471	183814	216	348	532	
472	184031	266	322	495	
473	184297	266	506	603	
474	184697	866	931	342	
475	185563	450	835	548	
476	186013	466	721	781	
477	186479	167	867	415	
478	186646	167	936	329	
479	186946	383	946	311	
480	187329	283	456	432	
481	187612	450	327	463	
482	188061	217	391	457	
483	188278	350	327	470	
484	188628	283	469	434	
485	188911	233	864	421	
486	189144	350	924	340	
487	189494	300	951	304	
488	189794	167	827	575	
489	189960	150	828	535	
490	190110	633	726	752	
491	190743	283	183	90	
492	191026	433	293	72	
493	191459	516	360	83	
494	191976	1466	729	780	
495	193441	183	610	465	
496	193624	783	689	509	
497	194407	333	589	566	
498	194740	250	687	604	
499	194990	250	740	766	
500	195240	316	224	75	
501	195556	133	290	80	
502	195690	366	88	69	
503	196056	450	726	682	
504	196506	483	720	775	
505	196989	300	493	612	
506	197289	1133	337	460	
507	198421	100	535	67	
508	198788	17	521	-22	
509	198954	67	857	-70	
510	199171	33	484	235	
511	202236	17	6	1024	
512	202352	16	-1127	1056	
513	202769	133	-1331	1064	
514	203901	300	-707	1085	
515	204317	117	-753	1153	
516	209580	233	166	136	
517	209814	233	229	69	
518	210047	200	30	35	
519	210246	466	2	-12	
520	210713	983	24	66	
521	211696	100	70	89	
522	211795	283	60	51	
523	212079	300	20	81	
524	212378	733	79	132	
525	213111	500	66	84	
526	213611	233	42	111	
527	213844	616	81	88	
528	214460	200	645	445	
529	214660	700	562	475	
530	215360	500	617	484	
531	215859	217	546	494	
532	216076	216	604	633	
533	216476	316	627	615	
534	216792	100	669	924	
535	216892	250	369	-92	
536	217325	283	462	472	
537	217608	433	600	323	
538	218041	316	578	124	
539	218358	100	628	134	
540	218458	383	159	43	
541	218841	233	602	325	
542	219074	100	556	211	
543	220390	83	507	217	
544	220473	283	501	264	
545	220756	183	569	265	
546	220939	133	556	225	
547	221072	766	421	242	
548	221839	366	521	253	
549	222205	250	561	269	
550	222455	183	435	371	
551	222638	167	403	258	
552	222805	267	693	360	
553	223071	250	624	337	
554	223321	733	759	402	
555	224054	216	952	478	
556	224270	133	906	510	
557	224404	183	658	739	
558	224587	500	606	768	
559	225086	633	425	772	
560	226919	300	607	761	
561	227335	450	618	768	
562	227785	450	805	779	
563	228234	167	758	748	
564	228401	383	407	759	
565	228784	117	425	700	
566	228901	166	724	616	
567	229067	550	863	618	
568	229617	683	925	470	
569	230300	250	806	758	
570	230549	1932	668	605	
571	232481	799	924	476	
572	233281	166	802	629	
573	233447	350	859	616	
574	233797	183	516	482	
575	233980	516	502	518	
576	234497	133	490	425	
577	234630	250	462	361	
578	234880	283	507	502	
579	235163	383	471	362	
580	235546	150	504	487	
581	235696	266	509	523	
582	235962	433	374	591	
583	236395	333	364	426	
584	236728	1133	511	517	
585	237861	283	421	725	
586	238144	2199	502	520	
587	240476	550	506	497	
588	241026	1499	500	538	
589	242525	183	457	603	
590	242708	266	512	488	
591	242974	666	593	274	
592	243640	266	531	458	
593	243907	266	465	639	
594	244173	1116	415	756	
595	245289	183	583	336	
596	245473	333	591	296	
597	245806	300	358	480	
598	246105	283	338	430	
599	246389	1200	379	569	
600	247588	217	400	734	
601	247805	783	503	513	
602	248587	266	353	439	
603	248854	150	388	384	
604	249004	616	455	352	
605	249620	783	509	320	
606	250403	333	598	262	
607	250736	233	560	272	
608	250969	400	612	90	
609	251369	250	682	99	
610	251619	333	549	321	
611	251952	833	566	75	
612	252785	350	609	71	
613	253134	583	670	91	
614	253717	600	587	87	
615	254317	283	535	481	
616	254600	183	448	660	
617	254783	183	550	162	
618	254967	633	560	63	
619	255599	150	599	53	
620	255866	550	618	58	
621	256415	333	681	64	
622	256749	217	570	235	
623	256965	283	559	55	
624	257248	716	595	61	
625	257965	683	663	67	
626	258647	183	549	57	
627	258831	400	401	752	
628	259230	649	591	289	
629	259880	216	434	709	
630	260096	200	399	753	
631	260296	383	378	575	
632	260679	300	621	381	
633	260979	216	551	638	
634	261196	383	430	748	
635	261795	233	156	81	
