Data properties:

Recording date: 09/03/2011
Recording time: 15:13:09:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P57
Recording: Rec 08
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	26	300	640	484	
2	325	317	562	477	
3	642	217	613	495	
4	858	217	45	231	
5	1075	216	598	369	
6	1291	150	575	405	
7	1441	1049	577	443	
8	2491	167	599	288	
9	2657	183	993	203	
10	2840	516	1004	169	
11	3357	250	448	169	
12	3607	266	206	86	
13	3873	150	104	44	
14	4023	200	19	26	
15	4223	350	20	-9	
16	4573	550	46	64	
17	5122	300	18	22	
18	5422	150	19	62	
19	5572	516	57	56	
20	6088	233	605	480	
21	6321	516	564	438	
22	6838	250	606	484	
23	7088	583	590	452	
24	7671	533	715	371	
25	8204	366	615	640	
26	8570	233	615	495	
27	8803	116	2025	1119	
28	9652	17	2155	1457	
29	10402	17	1959	1640	
30	15166	50	341	902	
31	15382	267	604	1218	
32	16115	17	840	1601	
33	16248	33	337	872	
34	16481	250	351	364	
35	16731	183	392	332	
36	17431	17	177	1158	
37	17564	33	189	977	
38	18380	133	577	421	
39	19579	100	-230	950	
40	22294	200	1141	983	
41	22494	233	1246	973	
42	42480	83	202	1112	
43	42564	217	-45	1154	
44	43646	1033	-119	1073	
45	45145	17	139	992	
46	50309	167	-356	944	
47	52490	583	-222	1110	
48	53073	183	-169	1139	
49	53257	400	-130	1184	
50	53656	167	-164	1162	
51	53823	150	-211	1162	
52	54989	2415	-217	1181	
53	58003	500	-202	1162	
54	58503	716	-131	1194	
55	59219	883	-237	1219	
56	61534	1282	-224	1268	
57	62817	183	-124	1271	
58	63133	133	-107	1258	
59	63266	666	-147	1262	
60	63933	117	-184	1263	
61	64416	3381	-200	1240	
62	67797	2049	-243	1225	
63	70012	266	-172	1200	
64	70928	283	-131	1189	
65	71411	1632	-158	1205	
66	73260	966	-208	1181	
67	74526	133	-176	1168	
68	75458	233	-181	1186	
69	75941	183	-182	1187	
70	76341	766	-183	1184	
71	77507	200	-159	1188	
72	78106	1732	-174	1184	
73	79839	1716	-218	1176	
74	83120	100	700	293	
75	83220	266	625	371	
76	83486	150	386	412	
77	83636	183	344	419	
78	83819	183	864	326	
79	84219	100	655	350	
80	84319	100	-266	715	
81	87167	200	208	149	
82	87500	83	220	104	
83	87583	333	106	74	
84	87916	283	344	470	
85	88200	400	99	44	
86	88599	266	147	49	
87	88866	433	645	397	
88	89299	200	796	338	
89	89499	316	123	58	
90	89815	116	149	113	
91	89932	400	224	79	
92	90331	233	594	384	
93	90565	316	679	388	
94	90881	849	644	388	
95	91730	700	951	315	
96	92430	283	764	627	
97	92713	266	820	557	
98	92980	216	331	154	
99	93196	366	673	129	
100	93562	216	643	657	
101	93779	216	535	622	
102	93995	433	336	488	
103	94429	316	508	615	
104	94745	450	346	489	
105	95195	183	594	350	
106	95378	233	649	389	
107	95611	167	233	864	
108	95778	166	71	879	
109	95944	300	128	870	
110	96244	216	48	866	
111	96577	250	633	138	
112	96827	533	586	127	
113	97360	366	689	128	
114	97726	366	540	132	
115	98093	633	585	142	
116	98726	266	632	128	
117	98992	400	691	145	
118	99392	849	615	138	
119	100241	266	940	302	
120	101840	1199	641	384	
121	103039	533	937	308	
122	103572	183	815	579	
123	103755	300	833	544	
124	104055	666	714	775	
125	104905	633	713	792	
126	105537	150	391	550	
127	105687	566	338	466	
128	106254	233	971	290	
129	106487	133	822	311	
130	106720	733	647	383	
131	107453	366	824	524	
132	107819	216	926	316	
133	108036	383	526	615	
134	108419	200	864	314	
135	108619	933	332	489	
136	109551	1716	589	521	
137	111267	383	673	546	
138	111650	966	585	550	
139	112616	566	342	481	
140	113182	300	644	372	
141	113632	167	181	59	
142	113798	133	219	47	
143	113932	633	89	33	
144	114565	283	286	48	
145	114848	266	606	403	
146	115114	250	716	346	
147	115364	749	783	338	
148	116113	416	669	133	
149	116530	200	602	134	
150	116730	217	693	129	
151	116946	283	770	126	
152	117229	233	940	311	
153	117462	200	753	648	
154	117662	167	692	190	
155	117829	200	585	133	
156	118029	316	518	122	
157	118345	583	938	292	
158	118928	167	993	966	
159	119095	166	736	348	
160	119261	200	790	347	
161	119461	783	832	365	
162	120244	799	945	298	
163	121043	400	845	532	
164	121443	233	921	347	
165	121676	500	944	308	
166	122176	416	830	531	
167	122592	167	721	785	
168	122759	433	803	593	
169	123192	450	840	627	
170	123642	250	510	638	
171	123892	433	773	621	
172	124325	233	828	552	
173	124558	366	802	592	
174	124924	683	821	554	
175	125607	167	659	719	
176	125774	516	575	650	
177	126290	533	389	511	
178	126823	217	582	649	
179	127039	300	530	634	
180	127473	283	557	660	
181	127756	217	662	701	
182	127973	883	541	621	
183	128855	200	762	420	
184	129055	100	699	417	
185	129322	83	396	503	
186	129405	133	388	551	
187	129538	233	497	625	
188	129771	433	465	575	
189	130204	200	397	529	
190	130404	216	352	478	
191	130921	17	478	616	
192	131204	117	483	579	
193	131320	1083	339	486	
194	132403	250	711	434	
195	132653	216	459	554	
196	132869	200	780	345	
197	133069	233	905	337	
198	133302	233	929	303	
199	133535	450	643	379	
200	133985	150	887	395	
201	134135	283	929	309	
202	134418	117	702	353	
203	134535	133	632	386	
204	134668	150	400	492	
205	134818	583	333	469	
206	135401	416	525	622	
207	135817	466	721	767	
208	136284	266	821	523	
209	136550	200	925	305	
210	136750	266	671	370	
211	137016	166	734	361	
212	137183	866	930	308	
213	138049	433	901	388	
214	138482	316	946	303	
215	138799	200	804	626	
216	138999	283	831	513	
217	139282	183	314	92	
218	139465	333	116	62	
219	139798	333	310	60	
220	140131	883	345	61	
221	141014	216	582	471	
222	141230	166	393	467	
223	141397	250	320	483	
224	141763	466	337	473	
225	142230	216	610	569	
226	142446	133	623	410	
227	142579	500	332	480	
228	143079	150	344	147	
229	143229	166	172	47	
230	143396	383	98	46	
231	143779	650	616	382	
232	144428	133	333	456	
233	144562	216	122	126	
234	144778	133	171	67	
235	144911	350	959	304	
236	145261	716	644	389	
237	145977	266	530	626	
238	146244	266	820	542	
239	146510	899	630	381	
240	147410	233	766	615	
241	147643	483	540	628	
242	148126	150	345	489	
243	148442	83	444	496	
244	148526	200	541	640	
245	148725	416	844	535	
246	149142	1566	334	480	
247	150707	849	595	539	
248	151557	300	612	570	
249	151857	483	355	475	
250	152340	366	620	400	
251	152706	250	167	46	
252	152956	300	280	61	
253	153256	133	84	64	
