Data properties:

Recording date: 11/03/2011
Recording time: 13:06:30:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P61
Recording: Rec 12
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
2	273	383	630	478	
3	656	150	869	667	
4	806	150	900	685	
5	956	466	52	266	
6	1422	266	842	559	
7	1689	233	526	249	
8	1922	1166	589	451	
9	3088	300	652	620	
10	3388	150	578	502	
11	3538	167	621	649	
12	3704	400	674	651	
13	4104	233	593	371	
14	4337	133	770	273	
15	4471	999	1015	164	
16	5470	167	543	287	
17	5636	166	384	121	
18	5803	200	622	125	
19	6003	183	103	26	
20	6186	416	-19	-25	
21	6602	167	38	-21	
22	6769	266	645	484	
23	7035	700	595	456	
24	7735	383	616	636	
25	8118	133	672	635	
26	8251	150	609	450	
27	22942	200	616	431	
28	23141	333	618	628	
29	23474	533	584	430	
30	24007	1649	612	638	
31	25656	183	537	436	
32	25839	550	642	390	
33	26389	916	341	469	
34	27305	133	590	234	
35	27438	183	614	154	
36	27622	216	561	140	
37	27838	183	644	142	
38	28021	183	689	146	
39	28204	150	643	141	
40	28354	216	587	149	
41	28571	200	116	65	
42	28771	266	65	68	
43	29037	150	572	452	
44	29187	400	646	401	
45	29587	233	821	557	
46	29820	150	588	689	
47	29970	200	534	651	
48	30170	1899	334	475	
49	32069	700	527	610	
50	32768	1066	717	768	
51	33834	117	585	632	
52	33951	167	883	484	
53	34117	366	971	265	
54	34484	183	648	103	
55	34667	117	590	90	
56	34784	649	642	364	
57	35433	300	332	420	
58	35733	550	521	615	
59	36282	117	714	756	
60	36399	483	833	526	
61	36882	500	528	615	
62	37382	266	336	461	
63	37648	350	695	783	
64	37998	233	453	102	
65	38231	167	168	55	
66	38398	366	574	130	
67	38764	316	626	114	
68	39081	550	691	117	
69	39630	350	586	141	
70	39980	233	653	396	
71	40213	350	710	790	
72	40563	316	529	629	
73	40879	600	697	789	
74	41479	283	551	557	
75	41762	216	488	571	
76	41979	167	322	475	
77	54471	166	73	155	
78	55770	83	796	608	
79	55853	183	827	567	
80	56036	716	718	775	
81	56752	150	866	351	
82	56902	167	954	299	
83	57069	183	644	169	
84	57252	300	578	141	
85	57552	117	638	330	
86	57668	316	645	377	
87	58235	150	644	389	
88	58384	333	823	556	
89	58718	283	542	632	
90	59001	600	641	389	
91	59600	999	341	481	
92	60600	116	686	396	
93	60716	133	877	316	
94	60849	550	948	308	
95	61399	533	641	395	
96	61932	400	935	317	
97	62548	100	832	361	
98	62648	216	630	384	
99	62865	1449	344	474	
100	64313	283	631	403	
101	64597	333	333	475	
102	64930	167	303	106	
103	65096	200	341	65	
104	65296	216	59	62	
105	65513	849	353	493	
106	66362	566	603	520	
107	66928	250	385	487	
108	67178	616	620	585	
109	67794	1033	675	578	
110	68827	166	618	557	
111	68993	283	675	575	
112	69277	483	360	480	
113	69760	216	602	540	
114	69976	316	617	502	
115	70293	316	657	587	
116	70609	117	599	424	
117	70726	383	357	476	
118	71109	350	626	393	
119	71458	400	946	300	
120	71858	266	613	378	
121	72125	966	339	478	
122	73091	450	941	314	
123	73657	133	413	466	
124	73790	183	350	467	
125	73973	400	525	631	
126	74373	600	706	765	
127	74973	167	507	606	
128	75139	533	327	464	
129	75672	200	661	334	
130	75872	216	354	465	
131	76089	167	312	222	
132	76255	233	320	73	
133	76488	167	349	52	
134	76655	233	142	91	
135	76888	450	105	96	
136	77338	1266	70	143	
137	78604	466	571	404	
138	79070	233	742	341	
139	79303	283	907	290	
140	79586	266	679	340	
141	79853	183	96	89	
142	80036	283	65	122	
143	80319	516	708	362	
144	80836	283	844	312	
145	81119	450	597	387	
146	81568	400	476	435	
147	81968	167	208	65	
148	82135	183	126	79	
149	82318	200	621	579	
150	82518	333	523	595	
151	82851	550	849	446	
152	83401	516	776	619	
153	83917	400	593	653	
154	84317	350	369	499	
155	84666	150	332	465	
156	84933	1099	326	465	
157	86032	600	511	625	
158	86632	700	325	484	
159	87331	1349	591	491	
160	88680	283	561	533	
161	88963	650	591	568	
162	89613	250	334	462	
163	89863	200	687	362	
164	90063	533	941	283	
165	90596	383	321	449	
166	90979	167	713	356	
167	91145	649	945	285	
168	91795	167	667	540	
169	91961	949	633	486	
170	92911	700	683	483	
171	93610	699	600	552	
172	94310	383	630	381	
173	94693	166	192	139	
174	94860	383	109	79	
175	95243	383	44	102	
176	95626	550	446	430	
177	96175	400	703	352	
178	96575	433	650	362	
179	97008	217	688	361	
180	97225	366	577	393	
181	97591	450	348	460	
182	98041	350	535	612	
183	98391	600	776	602	
184	98990	200	753	567	
185	99190	283	815	542	
186	99473	400	485	574	
187	99873	183	172	78	
188	100056	250	131	68	
189	100306	200	643	583	
190	100506	133	783	580	
191	100639	416	830	534	
192	101055	566	707	770	
193	101622	416	507	616	
194	102038	616	322	458	
195	102654	300	617	399	
196	102954	666	511	615	
197	103620	566	319	455	
198	104187	333	719	772	
199	104520	1083	824	528	
200	105602	550	629	351	
201	106285	233	638	374	
202	106519	166	910	290	
203	106685	350	951	274	
204	107035	416	840	525	
205	107451	566	728	753	
206	108017	200	92	850	
207	108217	383	49	882	
208	108600	183	97	893	
209	108784	233	32	929	
210	109017	583	707	761	
211	109600	200	775	592	
212	109800	633	823	525	
213	110432	433	938	277	
214	110866	416	821	532	
215	111282	133	594	407	
216	111415	1666	628	383	
217	113081	167	756	536	
218	113247	283	513	605	
219	113530	166	399	219	
220	113697	200	559	119	
221	113897	383	659	127	
222	114280	166	740	694	
223	114446	183	710	764	
224	114630	816	823	526	
225	115446	166	739	737	
226	115612	1699	704	769	
227	117311	133	531	653	
228	117444	200	508	613	
