Data properties:

Recording date: 16/09/2011
Recording time: 16:09:07:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P85
Recording: Rec 40
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
23	434	183	594	487	
24	868	167	576	451	
25	1034	183	530	841	
26	1217	300	307	1028	
27	1517	233	158	1000	
28	1750	266	46	869	
29	2017	316	32	-28	
30	2333	217	608	424	
31	2550	533	555	448	
32	3083	200	599	454	
33	3283	100	338	977	
34	4615	2898	579	457	
35	7513	133	633	415	
36	7646	966	602	658	
37	8612	616	579	456	
38	9229	217	367	463	
39	9445	233	677	375	
40	9678	200	658	115	
41	9878	183	582	119	
42	10061	416	666	120	
43	10678	133	633	107	
44	10811	316	701	124	
45	11127	416	658	126	
46	11544	200	593	121	
47	11744	833	635	133	
48	12576	716	685	150	
49	13293	783	609	156	
50	14075	466	692	175	
51	14542	183	601	172	
52	14725	216	369	467	
53	14941	266	337	494	
54	15208	616	642	397	
55	15824	633	945	301	
56	16457	350	622	392	
57	16807	483	346	481	
58	17290	833	645	397	
59	18123	400	532	642	
60	18522	466	825	546	
61	18989	500	714	794	
62	19488	433	834	558	
63	19921	283	504	160	
64	20205	150	385	546	
65	20354	366	344	476	
66	20721	250	608	181	
67	20971	233	399	478	
68	21204	1099	422	557	
69	22303	416	623	149	
70	22719	300	418	544	
71	23019	316	658	142	
72	23336	300	434	438	
73	23636	1266	484	443	
74	24902	200	636	147	
75	25101	300	694	131	
76	25401	1516	702	378	
77	26917	416	645	132	
78	27333	233	603	142	
79	27566	500	637	133	
80	28066	416	680	132	
81	28482	183	677	341	
82	28666	1266	853	495	
83	29931	266	659	108	
84	30198	183	622	124	
85	30381	183	686	128	
86	30564	266	809	588	
87	30831	216	822	549	
88	31047	749	809	596	
89	31797	383	844	514	
90	32180	183	645	122	
91	32363	200	608	121	
92	32563	500	631	706	
93	33063	300	662	746	
94	33362	983	642	130	
95	34345	416	644	388	
96	34762	250	337	490	
97	35011	316	592	132	
98	35328	1416	347	483	
99	36744	283	633	494	
100	37027	366	598	501	
101	37393	316	607	565	
102	37710	1033	660	551	
103	38742	366	604	594	
104	39109	133	593	375	
105	39242	1016	348	491	
106	40258	167	626	71	
107	40424	183	576	127	
108	40608	200	651	134	
109	40808	366	529	151	
110	41174	216	693	147	
111	41390	167	748	152	
112	41557	366	628	384	
113	41923	133	656	197	
114	42057	183	642	139	
115	42240	300	595	157	
116	42540	200	781	336	
117	42740	500	698	375	
118	43239	183	606	163	
119	43422	233	535	155	
120	43656	333	628	153	
121	43989	200	761	151	
122	44189	250	714	158	
123	44438	266	809	330	
124	44705	200	928	303	
125	44905	416	740	358	
126	45321	383	691	383	
127	45704	233	644	119	
128	45937	250	588	128	
129	46187	233	507	140	
130	46420	216	816	320	
131	46637	266	944	306	
132	46903	283	797	583	
133	47187	200	665	700	
134	47386	250	562	664	
