Data properties:

Recording date: 23/06/2011
Recording time: 16:33:33:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P82
Recording: Rec 37
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
9	41	217	571	477	
10	257	100	524	477	
11	607	500	597	477	
12	1107	216	221	357	
13	1323	200	142	358	
14	1523	166	259	136	
15	1690	183	1159	-63	
16	1873	550	1223	-78	
17	2589	150	618	155	
18	2739	250	1207	-26	
19	2989	316	1199	-72	
20	3305	283	660	421	
21	3589	216	588	495	
22	3805	133	638	641	
23	3938	183	593	638	
24	4122	1799	575	449	
25	5920	416	587	646	
26	6337	116	580	417	
27	6453	117	570	371	
28	6570	266	327	58	
29	6836	217	133	54	
30	7053	316	144	7	
31	7369	216	579	398	
32	7586	450	623	409	
33	8036	150	511	476	
34	8186	167	340	474	
35	8619	83	654	743	
36	8702	216	701	761	
37	8918	183	620	529	
38	9101	250	541	594	
39	9351	133	422	447	
40	9484	166	366	431	
41	9650	1466	635	367	
42	11116	183	213	5	
43	11299	200	161	11	
44	11499	233	85	88	
45	11732	1016	70	37	
46	12748	350	733	316	
47	13098	150	695	369	
48	13248	133	816	336	
49	13381	183	660	346	
50	13564	150	685	230	
51	13848	167	949	254	
52	14014	216	251	67	
53	14231	583	609	114	
54	14814	1482	663	118	
55	16296	500	649	382	
56	16979	83	897	281	
57	17062	383	949	283	
58	17445	383	674	147	
59	17828	400	77	10	
60	18228	250	762	138	
61	18478	700	682	120	
62	19344	383	704	165	
63	19860	83	1128	900	
64	19944	167	1181	986	
65	20110	217	1215	999	
66	20477	167	598	144	
67	20643	683	665	123	
68	21326	866	654	363	
69	22192	2115	673	123	
70	24307	1049	644	376	
71	25356	350	340	421	
72	25706	733	943	280	
73	26439	200	828	450	
74	26639	183	808	518	
75	26822	133	871	414	
76	26955	283	936	282	
77	27372	516	938	290	
78	28105	316	943	287	
79	28421	200	285	36	
80	28621	1949	222	49	
81	30570	1965	244	93	
82	32535	133	277	115	
83	32668	550	299	35	
84	33218	100	334	68	
85	33318	400	317	28	
86	33718	167	633	430	
87	33884	183	574	422	
88	34067	566	564	538	
89	34634	1116	590	399	
90	35916	366	604	380	
91	36283	899	586	432	
92	37182	583	524	412	
93	37765	416	583	392	
94	38181	733	552	479	
95	38914	266	610	488	
96	39181	316	533	487	
97	39730	133	553	483	
98	39863	416	584	516	
99	40280	366	528	521	
100	40646	600	561	392	
101	41246	166	582	423	
102	41412	1449	612	527	
103	42861	400	729	531	
104	43494	3031	593	584	
105	46525	333	534	527	
106	46859	183	605	524	
107	47042	250	681	532	
108	47292	183	721	545	
109	47475	533	649	646	
110	48008	350	632	603	
111	48358	233	595	408	
112	48591	233	648	387	
113	48824	200	741	360	
114	49140	83	729	290	
115	49224	200	232	61	
116	49423	566	75	34	
117	49990	216	842	323	
118	50206	400	651	352	
119	50606	616	926	293	
120	51222	866	348	445	
121	52088	366	647	384	
122	52455	666	66	38	
123	53304	250	651	326	
124	53554	433	74	7	
125	53987	183	654	328	
126	54170	633	639	374	
127	54803	183	726	341	
128	54986	217	796	326	
129	55203	350	625	114	
130	55553	366	663	116	
131	55919	1532	618	123	
132	57585	366	946	282	
133	57951	266	637	362	
134	58218	233	342	429	
135	58451	899	629	381	
136	59500	83	632	172	
137	59583	233	617	126	
138	59817	500	668	121	
139	60316	2782	613	123	
140	63231	400	637	124	
141	63781	350	621	143	
142	64131	616	343	466	
143	64747	150	850	314	
144	64897	566	946	293	
145	65630	466	939	293	
146	66096	450	647	355	
147	66546	250	627	147	
148	66795	999	683	127	
149	67961	116	711	151	
150	68078	167	108	101	
151	68244	350	45	1	
152	68761	100	773	242	
153	68861	183	920	263	
154	69044	216	949	294	
155	69260	167	854	304	
156	69427	200	634	373	
157	69627	999	343	466	
158	70626	200	681	391	
159	70826	300	824	526	
160	71126	133	869	385	
161	71259	333	903	348	
162	71592	250	620	373	
163	71842	133	538	160	
164	71975	333	617	121	
165	72308	1016	681	120	
166	73491	150	670	135	
167	73641	167	411	443	
168	73807	183	358	456	
169	73991	433	649	381	
170	74424	433	929	289	
171	75040	533	942	290	
172	75573	117	908	313	
173	75689	1432	950	293	
174	77122	866	335	443	
175	78171	217	363	412	
176	78388	183	550	211	
177	78571	516	643	368	
178	79270	1282	638	374	
179	80553	466	349	414	
180	81019	100	422	409	
181	81119	333	375	417	
182	81452	516	610	112	
183	81969	250	658	112	
184	82219	266	604	115	
185	82485	566	675	124	
186	83051	849	604	121	
187	84034	1982	619	124	
188	86183	83	601	161	
189	86266	117	477	375	
190	86382	316	366	456	
191	86699	333	643	398	
192	87032	300	598	119	
193	87332	133	610	406	
194	87465	849	643	393	
195	88314	416	607	132	
196	88947	433	349	449	
197	89380	416	138	56	
198	89930	83	443	441	
199	90013	200	375	448	
200	90413	150	530	408	
201	90563	166	791	329	
202	90729	150	683	186	
203	90879	849	647	135	
204	91729	450	347	456	
205	92179	183	773	328	
206	92362	350	932	300	
207	92712	166	644	334	
208	92878	550	649	398	
209	93428	433	663	151	
210	94011	333	944	296	
211	94344	483	646	353	
212	94827	1050	626	140	
213	96010	1582	611	130	
214	97758	133	615	158	
215	97891	167	625	293	
216	98058	583	645	393	
217	98891	516	640	393	
218	99407	500	354	445	
219	99907	699	598	412	
220	100606	133	825	376	
221	100739	733	936	318	
222	101472	949	830	540	
223	102638	117	830	537	
224	102755	700	717	788	
225	103454	150	635	679	
226	103604	250	622	438	
227	103854	266	834	490	
228	104120	466	627	122	
229	104587	466	662	135	
230	105053	167	623	142	
231	105220	266	892	409	
232	105486	217	811	544	
233	105853	150	843	475	
234	106003	166	632	254	
235	106169	250	648	186	
236	106419	100	760	288	
237	106769	316	849	519	
238	107085	533	804	554	
239	107618	216	763	664	
240	107835	350	725	744	
241	108184	200	852	439	
242	108384	183	921	329	
243	108767	316	549	620	
244	109084	650	827	550	
245	109733	150	760	692	
246	109883	483	721	752	
247	110366	250	829	572	
248	110616	100	733	700	
249	110716	100	769	658	
250	110933	133	915	357	
251	111066	183	933	316	
252	111249	167	623	151	
253	111415	400	668	141	
254	112065	833	533	617	
255	112898	166	572	652	
256	113065	450	713	778	
257	113714	83	380	496	
258	113797	200	346	475	
259	113997	1083	533	628	
260	115080	1216	629	141	
261	116529	550	530	623	
262	117078	183	715	751	
263	117262	233	700	788	
264	117495	1232	621	139	
265	118727	317	533	629	
266	119044	450	711	769	
267	119493	183	610	204	
268	119677	350	602	129	
269	120026	166	399	439	
270	120193	433	349	454	
271	120626	350	523	612	
272	120976	416	715	758	
273	121392	233	595	504	
274	121625	300	517	578	
275	121925	133	384	470	
276	122225	266	351	442	
277	122491	167	507	596	
278	122658	366	532	621	
279	123024	150	496	564	
280	123174	166	618	153	
281	123341	183	657	139	
282	123524	433	80	54	
283	124140	166	640	155	
284	124307	150	554	366	
285	124457	383	648	383	
286	124840	200	649	656	
287	125040	250	681	853	
288	125289	167	343	886	
289	125456	300	114	863	
290	125756	216	479	447	
291	125972	183	334	533	
292	126155	466	61	868	
293	126622	383	111	874	
294	127005	166	161	865	
295	127172	133	532	506	
296	127305	166	505	456	
297	127471	316	615	415	
298	127788	200	622	135	
299	127988	799	562	135	
300	128787	1965	696	140	
301	130969	83	409	328	
302	131052	483	345	429	
303	131752	266	354	458	
304	132018	183	609	402	
305	132201	1149	336	455	
306	133351	3031	599	491	
307	136382	333	633	510	
308	136715	200	589	538	
309	136915	766	629	513	
310	137681	566	608	574	
311	138247	150	602	424	
312	138397	550	354	443	
313	138947	133	657	264	
314	139080	117	654	166	
315	139197	167	613	155	
316	139363	533	524	154	
317	139896	233	615	129	
318	140129	167	656	168	
319	140296	117	644	349	
320	140413	183	656	388	
321	140596	266	936	310	
322	140862	266	637	375	
323	141129	250	200	51	
324	141379	233	150	62	
325	141612	833	80	64	
326	142444	167	471	438	
327	142611	100	590	416	
328	142711	433	625	394	
329	143144	183	694	377	
330	143510	117	832	296	
331	143627	100	921	305	
332	143844	167	915	292	
333	144010	166	692	339	
334	144177	566	947	294	
335	144743	200	549	380	
336	144943	783	643	383	
337	145726	150	729	327	
338	145875	300	612	139	
339	146175	566	662	136	
340	146742	266	586	126	
341	147175	166	599	117	
342	147341	200	633	149	
343	147541	133	652	329	
344	147674	333	346	444	
345	148007	133	823	344	
346	148141	533	938	318	
347	148840	383	953	288	
348	149406	133	740	253	
349	149540	283	651	153	
350	149823	167	684	343	
351	149989	133	609	536	
352	150123	150	538	615	
353	150273	316	831	560	
354	150589	150	629	332	
355	150739	166	545	120	
356	150905	899	638	136	
357	151805	200	613	678	
358	152005	183	721	765	
359	152188	316	530	626	
360	152504	500	348	457	
361	153004	100	435	428	
362	153337	83	500	538	
363	153421	333	553	639	
364	153754	350	710	766	
365	154104	100	597	424	
366	154203	150	111	782	
367	154353	416	77	897	
368	154770	133	646	782	
369	154903	216	714	786	
370	155119	450	533	636	
371	155569	233	716	757	
372	155802	166	580	284	
373	155969	999	659	142	
374	156968	200	809	458	
375	157168	183	637	665	
376	157351	133	590	665	
377	157485	283	619	134	
378	157767	200	689	141	
379	157967	100	796	270	
380	158201	100	846	401	
381	158301	216	914	402	
382	158650	283	949	310	
383	158933	267	576	676	
384	159200	200	533	635	
385	159400	366	707	784	
386	159766	116	541	625	
387	159883	483	355	469	
388	160366	200	541	634	
389	160566	383	718	778	
390	160949	383	645	404	
391	161515	450	659	389	
392	161965	150	669	665	
393	162115	466	526	640	
394	162581	383	338	480	
395	163181	83	443	509	
396	163264	133	579	633	
397	163397	133	541	619	
398	163763	200	603	497	
399	163963	400	644	399	
400	164579	1549	656	379	
401	166128	166	607	349	
402	166295	666	650	367	
403	167078	17	766	333	
404	167427	167	948	289	
405	167744	166	919	296	
406	168077	83	437	411	
407	168160	250	637	402	
408	168643	2065	644	393	
409	170709	150	743	751	
410	170859	283	721	787	
411	171142	133	636	731	
412	171275	550	529	636	
413	172058	916	634	386	
414	173207	1432	645	394	
415	174789	117	814	490	
416	174906	117	666	411	
417	175272	233	634	390	
418	175505	266	389	445	
419	175772	466	541	629	
420	176238	466	714	776	
421	176705	150	625	636	
422	177087	83	892	314	
423	177171	167	930	307	
424	177337	167	840	525	
425	177504	500	644	388	
426	178004	133	388	356	
