Data properties:

Recording date: 13/06/2011
Recording time: 18:10:51:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P70
Recording: Rec 24
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
9	563	233	617	472	
10	796	183	568	481	
11	980	416	105	483	
12	1396	100	42	525	
13	1496	333	586	469	
14	1829	316	544	433	
15	2312	266	600	429	
16	2579	833	560	475	
17	3411	183	595	474	
18	3595	400	540	515	
19	3994	266	530	572	
20	4261	100	871	838	
21	9341	366	661	456	
22	9707	100	603	473	
23	9807	433	552	496	
24	10240	600	553	546	
25	10840	350	598	448	
26	11189	250	547	454	
27	11439	1116	600	457	
28	12555	1049	602	652	
29	13604	633	598	459	
30	14371	83	380	427	
31	14454	133	329	447	
32	14587	183	715	613	
33	14770	216	707	800	
34	14987	216	645	837	
35	15203	200	710	739	
36	15403	400	821	566	
37	15803	167	555	606	
38	15970	849	787	623	
39	16819	516	811	584	
40	17335	217	400	92	
41	17552	266	215	61	
42	17818	533	99	110	
43	18351	116	771	553	
44	18468	483	806	584	
45	18951	516	622	138	
46	19467	650	691	128	
47	20117	350	825	521	
48	20466	200	857	483	
49	20666	516	598	137	
50	21333	83	852	386	
51	21416	466	951	308	
52	21882	450	646	119	
53	22332	483	691	124	
54	22815	183	873	368	
55	22998	133	891	328	
56	23131	350	951	310	
57	23481	533	756	357	
58	24014	833	628	127	
59	24847	749	704	126	
60	25596	216	598	128	
61	25813	350	541	428	
62	26296	1332	552	413	
63	27628	450	614	137	
64	28078	416	699	126	
65	28494	366	578	121	
66	28861	899	626	130	
67	29760	266	442	534	
68	30027	416	640	400	
69	30443	533	411	540	
70	30976	300	641	132	
71	31276	516	679	128	
72	31992	100	631	627	
73	32092	716	528	655	
74	32808	450	699	791	
75	33258	450	533	663	
76	33707	516	626	130	
77	34224	350	683	127	
78	34573	783	638	406	
79	35356	183	178	69	
80	35540	550	103	73	
81	36089	316	44	64	
82	36406	833	141	60	
83	37405	83	195	53	
84	37488	133	234	55	
85	37621	233	133	60	
86	38171	216	129	59	
87	38604	83	67	121	
88	38687	716	46	59	
89	39404	300	280	70	
90	39703	333	379	75	
91	40036	167	198	61	
92	40203	916	151	66	
93	41119	466	602	148	
94	41585	383	681	145	
95	41968	616	569	161	
96	42585	333	640	161	
97	42918	300	679	162	
98	43218	117	715	160	
99	43334	217	752	161	
100	43551	583	641	391	
101	44134	533	747	153	
102	44667	533	952	313	
103	45333	300	959	309	
104	45633	166	649	701	
105	45799	150	704	792	
106	45949	150	140	887	
107	46099	150	103	863	
108	46249	266	49	867	
109	46515	433	145	861	
110	46948	266	83	982	
111	47215	250	98	57	
112	47465	366	36	56	
113	47831	616	951	300	
114	48447	450	589	520	
115	48897	300	565	486	
116	49197	316	607	500	
117	49513	383	582	548	
118	49896	383	670	549	
119	50496	150	677	543	
120	50646	933	630	514	
121	51579	633	592	554	
122	52211	200	602	592	
123	52411	283	638	496	
124	52695	466	950	307	
125	53161	516	831	534	
126	53677	133	831	251	
127	53810	283	916	344	
128	54094	450	903	399	
129	54543	167	932	353	
130	54710	166	673	382	
131	54876	200	627	391	
132	55076	433	637	124	
133	55509	283	544	143	
134	55792	183	918	365	
135	56209	200	900	402	
136	56409	366	591	166	
137	56775	266	634	144	
138	57041	200	702	148	
139	57241	116	762	149	
140	57358	616	951	322	
141	57974	1216	921	383	
142	59190	316	726	167	
143	59506	183	768	155	
144	59690	416	806	322	
145	60106	383	644	130	
146	60489	383	525	145	
147	60872	233	586	150	
148	61105	150	627	146	
149	61422	150	635	144	
150	61572	167	682	152	
151	61738	250	728	145	
152	61988	300	771	152	
153	62288	266	794	347	
154	62554	633	810	589	
155	63187	416	637	143	
156	63604	283	707	144	
157	63887	150	756	148	
158	64037	133	664	133	
159	64170	400	618	133	
160	64570	300	697	131	
161	64869	200	811	630	
162	65069	200	818	578	
163	65269	300	648	130	
164	65569	250	759	134	
165	65819	500	808	584	
166	66319	216	605	700	
167	66535	233	532	670	
168	66768	366	600	700	
169	67318	166	528	652	
170	67484	500	411	537	
171	67984	783	361	498	
172	68767	550	643	137	
173	69316	233	755	132	
174	69550	233	665	412	
175	69783	1782	513	431	
176	71731	1532	768	368	
177	73264	366	832	543	
178	73630	250	725	394	
179	73880	999	961	311	
180	74879	116	852	537	
181	74996	300	822	561	
182	75296	383	709	788	
183	75679	283	527	632	
184	75962	433	967	290	
185	76395	300	651	376	
186	76695	450	163	76	
187	77144	316	351	75	
188	77461	383	302	74	
189	77994	550	306	69	
190	78543	683	955	323	
191	79226	383	649	393	
192	79609	117	715	391	
193	79726	983	757	367	
194	80709	200	870	338	
195	80908	1016	832	348	
196	81924	233	905	386	
197	82158	233	842	537	
198	82391	1699	798	607	
199	84323	133	791	624	
200	84456	216	506	621	
201	84673	167	785	614	
202	84839	1166	466	582	
203	86005	350	383	487	
204	86355	300	584	412	
205	86655	216	767	371	
206	86871	300	553	418	
207	87171	416	503	432	
208	87587	216	339	451	
209	87804	266	591	404	
210	88070	383	638	399	
211	88453	250	958	272	
212	88703	133	957	307	
213	88836	350	615	125	
214	89186	233	700	132	
215	89419	400	317	64	
216	89819	266	358	69	
217	90085	433	48	64	
218	90519	183	374	63	
219	90702	117	927	266	
220	90818	600	956	306	
221	91585	699	957	317	
222	92284	433	637	530	
223	92717	500	581	552	
224	93217	266	663	544	
225	93483	200	702	542	
226	93683	2415	614	530	
227	96098	133	987	291	
228	96231	283	953	303	
229	96514	217	650	391	
230	96731	1482	845	351	
231	98213	400	792	357	
232	98613	300	704	373	
233	98913	550	587	406	
234	99646	183	560	425	
235	99829	516	390	482	
236	100345	500	522	435	
237	100845	1316	594	703	
238	102161	500	781	635	
239	102660	350	879	453	
240	103010	683	825	556	
241	103693	1249	782	647	
242	104942	766	52	925	
243	105708	216	825	594	
244	105925	117	826	547	
245	106041	250	889	419	
246	106291	1033	868	468	
247	107324	833	943	321	
248	108306	833	577	409	
249	109139	583	956	306	
250	109722	766	602	406	
251	110488	833	948	326	
252	111321	117	492	375	
253	111438	266	436	449	
254	111704	183	271	111	
255	111887	116	265	62	
256	112004	366	310	64	
257	112570	533	303	64	
258	113103	250	370	513	
259	113353	999	411	538	
260	114352	250	540	646	
261	114602	1399	589	702	
262	116001	266	959	327	
263	116268	683	303	72	
264	116950	733	954	315	
265	117683	233	107	848	
266	117916	316	47	926	
267	118233	366	732	366	
268	118599	300	869	339	
269	118899	1132	790	361	
270	120032	233	907	379	
271	120265	850	589	407	
272	121114	316	424	500	
273	121431	1099	477	441	
274	122530	150	523	604	
275	122680	183	541	642	
276	122863	983	571	688	
277	123846	616	789	634	
278	124462	350	882	432	
279	124812	1699	804	598	
280	126511	949	439	558	
281	127460	999	335	483	
282	128459	483	764	364	
283	128942	216	748	657	
284	129326	83	527	529	
285	129409	250	894	378	
286	129659	250	923	323	
287	129908	1233	821	354	
288	131141	150	874	414	
289	131474	583	951	332	
290	132057	366	578	186	
291	132423	233	301	67	
292	132656	733	369	78	
293	133389	150	76	51	
294	133756	83	845	247	
295	133839	216	951	316	
296	134056	366	639	401	
297	134422	516	361	90	
298	134938	150	907	339	
299	135088	450	952	323	
300	135538	366	587	137	
301	135904	183	672	136	
302	136088	450	956	303	
303	136537	333	648	403	
304	136870	383	825	543	
305	137470	100	546	796	
306	137570	633	699	806	
307	138203	150	905	424	
308	138353	250	944	321	
309	138602	183	837	497	
310	138786	233	824	552	
311	139019	300	584	467	
312	139319	167	906	375	
313	139485	200	251	78	
314	139685	533	129	67	
315	140218	283	92	68	
316	140501	816	48	66	
317	141467	283	153	63	
318	141750	233	758	388	
319	141983	316	844	345	
320	142300	166	179	86	
321	142466	200	136	77	
322	142666	150	672	228	
323	142816	150	664	151	
324	142966	350	621	142	
325	143316	250	710	139	
326	143566	366	892	341	
327	143932	450	674	148	
328	144382	433	599	131	
329	144815	133	638	140	
330	144948	566	947	322	
331	145514	333	615	139	
332	145848	250	681	141	
333	146097	250	784	428	
334	146347	100	614	433	
335	146447	183	463	489	
336	146630	400	342	486	
337	147030	333	522	627	
338	147363	550	641	403	
339	147913	383	155	67	
340	148296	366	384	87	
341	148662	383	637	379	
342	149045	783	339	475	
343	149828	533	601	506	
344	150361	183	589	561	
345	150544	167	609	595	
346	150711	166	657	595	
347	150877	183	607	590	
348	151277	200	645	589	
349	151477	383	664	556	
350	151860	133	325	141	
351	151993	283	297	80	
352	152276	100	373	84	
353	152376	233	100	74	
354	152610	949	56	79	
355	153559	283	331	481	
356	153842	3131	394	439	
357	156973	466	382	523	
358	157639	783	393	570	
359	158422	983	388	435	
360	159405	433	595	149	
361	159838	283	692	152	
362	160121	300	746	147	
363	160421	233	650	392	
364	160654	383	55	91	
365	161037	200	96	102	
366	161237	350	319	480	
367	161587	833	93	105	
368	162420	150	36	101	
369	162569	583	333	487	
370	163152	999	626	403	
371	164152	316	691	428	
372	164468	366	654	518	
373	164835	266	685	441	
374	165101	383	755	434	
375	165484	483	739	617	
376	165967	733	781	622	
377	166700	250	725	652	
378	167150	150	775	632	
379	167300	183	732	653	
380	167483	300	662	603	
381	167783	333	733	600	
382	168116	516	643	409	
383	168632	616	521	640	
384	169248	416	711	786	
385	169665	700	519	637	
386	170364	216	617	424	
387	170581	200	571	418	
388	170781	117	601	388	
389	170897	283	300	99	
390	171180	150	376	95	
391	171330	150	982	268	
392	171480	217	963	303	
393	171697	316	833	563	
394	172013	117	734	734	
395	172130	1382	708	792	
396	173512	916	614	535	
397	174611	83	611	504	
398	174695	816	595	537	
399	175511	933	599	592	
400	176443	233	711	748	
401	176676	183	832	526	
402	176860	316	890	410	
403	177176	283	857	482	
404	177459	250	845	516	
405	177709	783	949	315	
406	178492	267	913	385	
407	178758	550	831	557	
408	179308	400	954	305	
409	179908	400	643	394	
410	180307	1382	548	423	
411	181690	250	438	446	
412	181940	450	439	572	
413	182389	733	47	891	
414	183122	733	441	564	
415	183855	300	808	409	
416	184155	300	435	522	
417	184455	200	616	414	
418	184654	699	771	363	
419	185354	233	665	388	
420	185587	849	797	362	
421	186436	133	708	693	
422	186570	133	711	756	
423	186703	333	252	70	
424	187036	533	304	78	
425	187569	583	952	308	
426	188318	83	815	612	
427	188402	1449	710	795	
428	189851	233	834	536	
429	190084	117	870	460	
430	190201	300	888	424	
431	190500	1382	951	316	
432	191883	383	779	351	
433	192266	383	676	390	
434	192649	316	566	416	
435	193182	450	517	428	
436	193632	250	383	508	
437	193881	433	427	563	
438	194314	200	479	482	
439	194514	766	412	554	
440	195280	216	710	393	
441	195497	516	402	525	
442	196013	316	746	376	
443	196330	516	706	374	
444	196846	899	953	304	
445	197745	133	722	687	
446	197879	216	701	766	
447	198095	183	293	106	
448	198278	183	327	84	
449	198462	133	364	82	
450	198595	150	124	65	
451	198745	416	47	73	
452	199161	183	40	942	
453	199344	250	48	904	
454	199594	233	35	857	
455	199827	383	131	860	
456	200210	1049	29	903	
457	201260	766	13	837	
458	202026	183	224	111	
459	202209	383	349	77	
460	202592	483	50	65	
461	203075	283	124	65	
462	203358	683	363	70	
463	204041	266	625	136	
464	204308	616	704	142	
465	204924	316	578	137	
466	205240	166	636	140	
467	205557	266	693	136	
468	205823	167	673	416	
469	205990	283	942	324	
470	206273	316	638	418	
471	206589	466	339	482	
472	207056	233	516	687	
473	207289	566	703	790	
474	207855	133	817	577	
475	207988	183	828	533	
476	208172	183	379	177	
477	208355	183	175	70	
478	208538	350	117	71	
479	208888	3165	47	39	
480	212052	699	99	41	
481	212752	300	108	138	
482	213052	833	156	30	
483	213885	117	206	44	
484	214001	383	247	47	
485	214384	350	322	59	
486	214734	250	201	33	
487	215134	100	281	12	
488	215234	833	319	84	
489	216066	566	156	70	
490	216633	266	214	70	
491	216899	167	173	70	
492	217066	316	219	68	
493	217382	250	159	94	
494	217632	416	215	25	
495	218048	183	249	49	
496	218232	333	299	43	
497	218565	1566	246	65	
498	220130	250	295	52	
499	220380	566	117	64	
500	220946	666	64	67	
501	221779	700	92	73	
502	222479	350	48	67	
503	222829	450	730	360	
504	223278	416	655	387	
505	223695	216	109	68	
506	223911	383	45	70	
507	224294	450	132	65	
508	224744	316	740	353	
509	225060	450	896	335	
510	225510	216	738	360	
511	225726	450	139	67	
512	226176	150	557	116	
513	226326	150	635	146	
514	226476	200	594	138	
515	226676	366	704	134	
516	227042	233	158	45	
517	227275	416	237	76	
518	227692	200	828	309	
519	227892	300	912	339	
520	228192	416	653	404	
521	228608	366	820	577	
522	228974	150	622	661	
523	229124	216	535	663	
524	229541	283	517	648	
525	229824	749	337	492	
526	230573	350	635	413	
527	230923	283	662	147	
528	231206	283	594	143	
529	231489	183	630	147	
530	231672	516	697	139	
531	232189	383	554	154	
532	232572	266	606	155	
533	232838	250	645	153	
534	233088	700	689	154	
535	233954	417	753	152	
536	234371	333	641	396	
537	234704	466	709	789	
538	235170	316	522	658	
539	235487	1049	829	565	
540	236752	466	1261	576	
541	237219	350	877	578	
542	237568	716	1267	554	
543	238285	333	854	426	
544	238618	433	715	793	
545	239051	133	792	309	
546	239184	466	950	279	
547	239650	233	650	368	
548	239884	216	583	877	
549	240100	150	131	878	
550	240250	200	68	872	
551	240450	383	34	851	
552	240833	183	668	732	
553	241016	300	712	758	
554	241316	416	832	524	
555	241732	850	958	281	
556	242582	466	652	376	
557	243048	533	334	453	
558	243764	83	716	362	
559	243847	883	640	389	
560	244730	233	369	450	
561	244963	683	649	396	
562	245646	566	962	296	
563	246213	566	330	456	
564	246779	716	952	299	
565	247495	766	644	393	
566	248461	2298	643	375	
567	250759	650	335	445	
568	251409	699	966	286	
569	252108	150	681	370	
570	252258	333	642	374	
571	252591	1083	331	443	
572	253674	683	635	374	
573	254357	949	523	614	
574	255306	400	718	754	
575	255706	816	842	518	
576	256522	466	959	283	
577	256988	183	515	373	
578	257171	400	638	376	
579	257571	366	345	432	
580	257938	483	525	630	
581	258421	550	712	744	
582	258970	216	513	605	
583	259187	1099	650	377	
584	260419	1166	649	379	
585	261585	1033	965	282	
586	262618	333	655	366	
587	262951	616	332	444	
588	263567	683	984	288	
589	264250	683	838	516	
590	264933	483	527	621	
591	265416	400	830	514	
592	265816	966	716	760	
593	266782	283	835	522	
594	267065	416	922	318	
595	267481	533	654	363	
596	268014	100	331	414	
597	268264	400	326	440	
598	268664	433	641	375	
599	269097	866	964	290	
600	269963	650	845	511	
601	270612	383	724	758	
602	270995	300	849	513	
603	271295	966	963	294	
604	272261	500	833	534	
605	272761	466	722	754	
606	273227	933	527	615	
607	274160	433	339	452	
608	274593	166	551	603	
609	274759	749	845	519	
