Data properties:

Recording date: 10/06/2011
Recording time: 09:14:11:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P69
Recording: Rec 23
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
22	329	566	86	68	
23	896	183	316	87	
24	1079	250	273	99	
25	1329	316	66	217	
26	1645	183	92	357	
27	1828	533	87	461	
28	2361	566	91	388	
29	2928	283	597	474	
30	3211	949	530	462	
31	4160	783	582	471	
32	4943	483	520	467	
33	5426	433	577	466	
34	5859	350	578	565	
35	6209	366	566	651	
36	6575	250	166	112	
37	6825	217	86	95	
38	7042	216	595	592	
39	7258	216	588	538	
40	7475	216	607	501	
41	7691	150	569	508	
42	7841	216	511	504	
43	8058	133	549	504	
44	8191	133	612	506	
45	8541	566	573	658	
46	9107	383	533	511	
47	9490	316	447	959	
48	9806	316	566	970	
49	10123	666	504	631	
50	10789	450	315	479	
51	11239	650	631	410	
52	22780	766	315	469	
53	23547	150	579	429	
54	35822	83	627	695	
55	43500	116	597	567	
56	43616	183	583	503	
57	43799	150	667	312	
58	43949	200	500	674	
59	44149	949	615	564	
60	45098	2465	577	525	
61	47563	616	635	538	
62	48180	633	589	591	
63	48813	783	511	635	
64	49595	333	314	487	
65	50128	100	550	659	
66	50228	616	697	788	
67	50845	283	529	665	
68	51128	300	697	782	
69	51428	500	623	592	
70	51927	300	581	525	
71	52227	333	671	516	
72	52560	183	569	582	
73	52743	266	610	516	
74	53010	233	599	466	
75	53243	550	549	456	
76	53793	766	638	585	
77	54559	483	502	639	
78	55208	83	492	608	
79	55292	300	389	511	
80	55591	416	325	490	
81	56008	266	431	574	
82	56274	833	510	628	
83	57107	250	556	665	
84	57357	899	697	798	
85	58257	266	648	750	
86	58523	450	569	689	
87	58973	416	696	788	
88	59389	1232	818	565	
89	60622	600	948	331	
90	61221	316	711	790	
91	61538	1382	929	332	
92	62920	150	697	362	
93	63070	416	633	402	
94	63486	283	240	139	
95	63770	183	19	87	
96	63953	250	60	74	
97	64203	216	180	894	
98	64419	583	12	897	
99	65002	183	173	979	
100	65185	200	128	1006	
101	65385	200	423	285	
102	65585	433	353	69	
103	66018	300	258	74	
104	66318	1016	70	55	
105	67334	283	435	439	
106	67617	450	524	631	
107	68067	516	689	772	
108	68583	300	745	666	
109	68883	216	846	504	
110	69099	266	788	606	
111	69366	167	818	571	
112	69532	400	712	795	
113	69932	266	794	632	
114	70199	366	825	536	
115	70565	583	637	410	
116	71148	1449	813	573	
117	72597	266	421	522	
118	72864	316	461	554	
119	73180	250	591	420	
120	73430	316	499	421	
121	73746	416	457	436	
122	74163	183	197	7	
123	74346	350	205	61	
124	74696	466	261	66	
125	75162	383	77	58	
126	75545	633	114	53	
127	76178	1116	76	52	
128	77294	999	685	422	
129	78293	250	573	414	
130	78543	1299	649	411	
131	79842	216	519	430	
132	80059	300	680	424	
133	80359	650	779	615	
134	81008	333	546	679	
135	81591	366	679	702	
136	81957	233	577	705	
137	82191	733	500	630	
138	82923	433	386	521	
139	83357	550	338	490	
140	83906	566	608	149	
141	84472	300	527	150	
142	84772	233	562	150	
143	85005	266	601	151	
144	85272	966	673	154	
145	86238	799	325	487	
146	87037	300	506	654	
147	87337	283	692	774	
148	87620	166	597	454	
149	87787	433	636	405	
150	88220	650	944	320	
151	88870	566	820	576	
152	89436	416	524	636	
153	90035	100	295	545	
154	90135	383	332	484	
155	90518	233	588	427	
156	90752	566	325	458	
157	91318	433	517	642	
158	91751	433	698	774	
159	92367	100	755	451	
160	92467	416	950	334	
161	92884	266	813	539	
162	93150	133	484	253	
163	93283	183	410	144	
164	93467	466	289	72	
165	93933	450	353	82	
166	94383	416	77	872	
167	94799	666	20	909	
168	95465	683	326	494	
169	96148	266	504	601	
170	96415	333	649	137	
171	96748	100	528	213	
172	96964	117	87	114	
173	97081	466	259	98	
174	97547	600	342	73	
175	98147	266	551	134	
176	98413	300	609	146	
177	98713	699	665	151	
178	99413	183	90	774	
179	99596	783	15	870	
180	100379	300	132	877	
181	100678	150	287	529	
182	100828	316	314	475	
183	101345	250	292	458	
184	101594	316	255	458	
185	101911	333	253	548	
186	103943	316	320	478	
187	104259	133	789	680	
188	104393	316	710	784	
189	104709	350	955	321	
190	105059	500	320	485	
191	105558	983	15	908	
192	106541	100	53	917	
193	106774	400	330	468	
194	107174	316	657	411	
195	107490	566	312	477	
196	108057	183	621	677	
197	108240	216	709	775	
198	108456	250	505	620	
199	108706	366	109	912	
200	109073	266	338	1036	
201	109339	133	58	974	
202	109473	316	28	909	
203	109789	750	93	41	
204	110538	183	4	40	
205	110838	17	49	255	
206	111055	666	94	26	
207	111721	916	331	73	
208	112637	550	45	21	
209	113187	550	4	-18	
210	113953	466	85	60	
211	114419	100	-259	62	
212	116018	216	342	226	
213	116235	533	638	146	
214	116918	366	91	90	
215	117500	217	270	70	
216	117717	849	21	84	
217	118566	516	82	104	
218	119083	200	424	96	
219	119283	516	347	85	
220	119799	833	25	82	
221	120632	498	88	868	
222	121130	350	621	848	
223	121480	250	210	1004	
224	121730	167	311	1012	
225	121896	316	30	938	
226	122213	217	730	579	
227	122429	300	827	564	
228	122729	200	557	636	
229	122929	316	679	792	
230	123245	416	1046	971	
231	123662	216	596	844	
232	123878	350	692	805	
233	124228	217	324	1007	
234	124445	400	298	1031	
235	124844	216	71	961	
236	125061	416	34	938	
237	125477	450	79	998	
238	125927	233	115	903	
239	126160	117	211	1008	
240	126277	100	577	1137	
241	129724	17	-66	-1062	
242	145396	366	645	171	
243	145763	450	108	67	
244	146212	150	90	103	
245	146362	216	32	99	
246	146579	733	330	72	
247	147312	400	43	27	
248	147711	316	32	65	
249	148028	533	-15	-14	
250	148561	233	-52	-26	
251	148794	216	-17	-45	
