Data properties:

Recording date: 20/09/2011
Recording time: 13:25:21:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P89
Recording: Rec 44
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
24	156	200	614	547	
25	356	167	580	487	
26	522	866	548	471	
27	1588	117	256	508	
28	1705	166	450	883	
29	1871	333	303	1004	
30	2204	316	151	1005	
31	2704	250	578	695	
32	2954	233	66	730	
33	3187	233	232	262	
34	3420	217	617	482	
35	3637	1033	552	437	
36	4869	117	606	-173	
37	4986	200	737	-190	
38	5186	116	371	-501	
39	5302	117	423	-508	
40	5419	333	911	-472	
41	5752	100	1019	-474	
42	6018	150	575	506	
43	6168	999	553	449	
44	7168	316	600	457	
45	7484	666	597	635	
46	8150	250	662	633	
47	8400	283	588	634	
48	8683	117	583	490	
49	8800	333	605	420	
50	9316	183	606	430	
51	9499	150	484	425	
52	9649	150	370	451	
53	9799	516	576	118	
54	10515	150	629	131	
55	10665	133	845	375	
56	10799	200	932	317	
57	11198	166	871	-48	
58	11365	117	889	-191	
59	11482	183	907	-310	
60	11665	200	912	-445	
61	12581	17	661	-240	
62	12747	50	1267	-290	
63	41412	117	569	467	
64	41528	283	633	407	
65	41811	216	928	290	
66	42028	250	635	125	
67	42278	133	416	399	
68	42411	183	324	452	
69	42777	133	901	274	
70	42911	466	945	300	
71	43377	383	644	379	
72	43960	83	675	327	
73	44043	150	456	80	
74	44193	183	322	67	
75	44376	216	161	65	
76	44593	400	113	73	
77	44992	283	835	341	
78	45475	100	625	212	
79	45575	216	544	603	
80	45792	233	238	95	
81	46025	333	283	75	
82	46358	250	649	493	
83	46608	350	689	378	
84	46958	266	907	324	
85	47391	133	947	297	
86	47691	2165	954	308	
87	49856	566	627	387	
88	50422	899	313	464	
89	51322	833	632	390	
90	52338	466	641	379	
91	52971	216	655	380	
92	53187	416	972	318	
93	53603	150	505	394	
94	53753	500	325	462	
95	54253	200	913	331	
96	54453	216	953	319	
97	54669	350	831	533	
98	55019	333	521	622	
99	55552	333	515	620	
100	55885	333	334	493	
101	56218	566	712	802	
102	56785	133	706	764	
103	56918	766	519	635	
104	57684	583	836	547	
105	58467	566	836	539	
106	59033	483	717	789	
107	59749	733	839	550	
108	60482	616	968	312	
109	61098	183	807	599	
110	61281	450	731	765	
111	61731	166	847	526	
112	61898	250	956	298	
113	62148	200	910	393	
114	62347	133	946	324	
115	62481	550	644	376	
116	63030	283	950	324	
117	63497	167	777	430	
118	63663	333	653	410	
119	63996	150	681	685	
120	64146	250	710	778	
121	64396	233	892	401	
122	64629	166	836	480	
123	64796	433	840	531	
124	65229	400	532	630	
125	65629	250	619	412	
126	65878	200	630	641	
127	66078	833	583	677	
128	67078	566	709	792	
129	67827	100	621	459	
130	67927	316	638	390	
131	68243	366	524	654	
132	68610	416	629	426	
133	69026	150	500	655	
134	69176	383	94	914	
135	69559	283	623	611	
136	69842	266	70	861	
137	70309	150	472	551	
138	70459	650	643	394	
139	71108	300	811	533	
140	71408	250	635	202	
141	71658	150	595	162	
142	71808	183	651	476	
143	71991	100	815	610	
144	72091	433	829	553	
145	72524	400	737	778	
146	72924	433	963	325	
147	73357	400	842	551	
148	73756	383	658	396	
149	74306	233	527	622	
150	74539	383	838	553	
151	74922	166	681	724	
152	75089	266	509	646	
153	75355	266	344	442	
154	75622	233	815	421	
155	75855	300	940	314	
156	76155	383	722	797	
157	76538	200	515	479	
158	76738	366	625	393	
159	77254	516	648	382	
160	77770	267	342	454	
161	78037	233	648	396	
162	78270	283	973	317	
163	78753	150	896	390	
164	78903	316	714	736	
165	79219	183	832	520	
166	79403	333	746	787	
167	79736	699	639	403	
168	80435	267	984	310	
169	80702	350	642	378	
170	81218	133	325	455	
171	81351	433	646	396	
172	81784	266	968	301	
173	82217	183	934	339	
174	82401	400	645	388	
175	82800	1232	327	480	
176	84033	133	680	821	
177	84166	316	713	791	
178	84482	150	749	575	
179	84632	250	827	566	
180	84882	516	523	625	
181	85399	616	829	550	
182	86231	150	792	535	
183	86381	483	832	535	
184	86864	933	655	389	
185	87947	216	879	331	
186	88363	216	632	488	
187	88580	516	525	595	
188	89096	283	826	570	
189	89379	183	824	458	
190	89562	216	712	717	
191	89779	167	458	596	
192	90112	316	334	460	
193	90428	333	669	591	
194	90762	366	791	525	
195	91328	200	740	469	
196	91528	433	864	394	
197	91961	166	730	723	
198	92127	416	715	777	
199	92544	316	831	545	
200	92860	350	833	431	
201	93210	400	826	383	
202	93793	233	749	366	
203	94026	316	833	515	
204	94542	183	627	492	
205	94726	266	628	232	
206	94992	150	607	196	
207	95142	200	466	541	
208	95342	150	500	630	
209	95492	166	59	932	
210	95658	333	69	877	
211	95991	200	488	281	
212	96191	216	608	162	
213	96408	233	573	148	
214	96807	167	126	45	
215	96974	250	64	102	
216	97224	183	-217	380	
217	97407	233	472	404	
218	97640	283	-564	1034	
219	98173	216	380	458	
220	98390	300	663	401	
221	98690	316	508	633	
222	99006	633	653	384	
223	99839	83	808	369	
224	99922	216	952	296	
225	100139	400	650	386	
226	100538	283	528	572	
227	101021	83	702	488	
228	101105	233	815	505	
229	101338	383	601	207	
230	101721	233	-580	565	
231	101954	316	462	533	
232	102271	200	275	856	
233	102470	233	51	860	
234	102704	383	426	405	
235	103087	333	241	90	
236	103420	250	537	478	
237	103670	200	508	622	
238	104036	233	565	563	
239	104269	250	577	76	
240	104519	133	275	6	
241	104652	100	236	139	
242	104752	133	176	28	
243	104885	133	130	-232	
244	105019	117	173	-409	
245	105269	283	536	548	
246	105552	333	114	901	
247	105885	100	194	948	
248	105985	250	329	-350	
249	106235	283	528	711	
250	106518	233	533	626	
251	106751	233	550	252	
252	106984	266	631	388	
253	107251	300	628	151	
254	107717	166	587	407	
255	107883	383	343	482	
256	108267	300	605	405	
257	108566	233	519	137	
258	108800	300	270	53	
259	109099	749	116	67	
260	109849	966	38	70	
261	110965	216	20	48	
262	111181	450	344	69	
263	111798	83	390	452	
264	111881	1216	320	478	
265	113230	233	598	389	
266	113463	333	634	392	
267	113796	233	902	327	
268	114029	233	381	473	
269	114263	133	560	688	
270	114396	200	703	770	
271	114596	200	565	445	
272	114795	283	342	480	
273	115079	250	492	637	
274	115328	183	328	526	
275	115512	383	340	487	
276	115895	416	586	510	
277	116311	433	562	473	
278	116744	283	563	530	
279	117244	117	600	499	
280	117361	500	331	483	
