Data properties:

Recording date: 27/09/2011
Recording time: 13:13:39:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P105
Recording: Rec 61
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
12	26	633	513	518	
13	659	849	595	527	
14	1508	350	629	559	
15	1858	716	-1	578	
16	2574	216	802	695	
17	2790	450	805	777	
18	3240	183	479	379	
19	3423	350	589	483	
20	3989	150	511	473	
21	4139	500	578	478	
22	4639	250	526	480	
23	4889	100	563	473	
24	4989	316	634	661	
25	5305	333	554	462	
26	5638	150	525	496	
27	6305	450	545	491	
28	6754	283	590	495	
29	7037	366	536	517	
30	7520	33	589	529	
31	7670	650	588	520	
32	8320	666	562	701	
33	8986	516	570	480	
34	9503	117	547	510	
35	9619	200	267	542	
36	9952	83	369	465	
37	10269	100	404	452	
38	10369	533	640	431	
39	10902	400	309	516	
40	11301	117	-35	941	
41	11418	266	-13	838	
42	11685	200	470	391	
43	11884	266	305	500	
44	12151	250	629	426	
45	12401	233	588	180	
46	12634	283	541	207	
47	12917	100	320	572	
48	13017	733	313	519	
49	13750	233	637	550	
50	13983	216	573	541	
51	14199	183	549	493	
52	14383	200	694	498	
53	14583	466	739	488	
54	15049	300	627	428	
55	15349	466	300	521	
56	15815	233	627	439	
57	16048	616	946	356	
58	16664	117	256	506	
59	16781	383	293	525	
60	17414	83	310	478	
61	17497	150	664	430	
62	17647	333	625	434	
63	17980	483	950	370	
64	18463	166	377	490	
65	18630	167	297	528	
66	18796	350	638	421	
67	19146	816	940	368	
68	19962	217	541	467	
69	20179	250	312	514	
70	20429	533	498	677	
71	20962	300	302	523	
72	21261	117	791	908	
73	21378	433	716	836	
74	21811	183	717	790	
75	21994	116	800	545	
76	22111	316	825	584	
77	22427	533	934	365	
78	22960	650	629	425	
79	23610	366	301	513	
80	23976	300	504	626	
81	24276	849	305	516	
82	25292	650	381	584	
83	25942	366	294	513	
84	26308	216	71	114	
85	26524	450	122	116	
86	26974	250	331	467	
87	27224	266	311	517	
88	27491	250	636	569	
89	27740	550	592	543	
90	28290	216	541	516	
91	28506	283	627	504	
92	29040	216	625	435	
93	29256	1083	640	469	
94	30339	300	827	541	
95	30638	200	759	455	
96	30838	400	811	481	
97	31238	233	611	414	
98	31471	983	114	124	
99	32454	200	674	521	
100	32654	749	631	484	
101	33403	366	626	196	
102	33770	200	811	431	
103	33970	500	633	429	
104	34469	200	631	341	
105	34669	383	603	210	
106	35052	400	22	133	
107	35452	666	207	138	
108	36118	550	344	151	
109	36668	216	434	1022	
110	36884	200	-3	948	
111	37084	183	12	877	
112	37417	167	145	118	
113	37584	350	104	90	
114	37933	333	238	150	
115	38267	849	127	100	
116	39116	216	185	139	
117	39333	333	235	111	
118	39666	1066	300	146	
119	40732	833	328	168	
120	41564	167	253	166	
121	41731	899	24	140	
122	42630	516	120	149	
123	43147	333	18	145	
124	43480	766	223	142	
125	44246	333	45	127	
126	44746	83	524	464	
127	44829	250	59	146	
128	45079	533	22	130	
129	45612	166	105	225	
130	45778	117	504	680	
131	45895	216	491	636	
132	46111	316	294	487	
133	46678	983	524	660	
134	47660	666	627	443	
