System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 skardan
Machine Name:	 PISA

Data properties:

Recording name:	 Rec 42
Recording date:	 19/09/2011
Recording time:	 4:14:35 PM
Recording resolution:	 1280 x 1024

Export date:	 18/10/2011
Export time:	 11:58:50 AM

Participant:	 P87
Participant properties:

Glasses:	 none
Previous Experience with the CSP Applet:	 None
322:	 Not Taken
Hand:	 right
Sex:	 f
221:	 Complete
Previous Experience with AISpace:	 None

Timestamp	Event	EventKey	Data1	Data2	Descriptor	
0	ScreenRecStarted	8192	0	0		
13122	LeftMouseClick	1	562	449		
14841	LeftMouseClick	1	592	640		
15679	LogData	0	Load 1st Problem			
81582	LeftMouseClick	1	39	76		
84563	LeftMouseClick	1	39	76		
85853	LeftMouseClick	1	39	76		
86271	LeftMouseClick	1	39	76		
88335	LeftMouseClick	1	142	79		
102171	LeftMouseClick	1	322	487		
125183	LeftMouseClick	1	667	537		
128090	LeftMouseClick	1	600	569		
136241	LeftMouseClick	1	329	470		
140286	LeftMouseClick	1	652	576		
141242	LeftMouseClick	1	362	72		
144774	LeftMouseClick	1	321	482		
163937	LogData	0	Distracted Start	 		
252578	LogData	0	Distracted End	 		
253749	LeftMouseClick	1	749	443		
257402	LogData	0	Distracted Start	 		
267452	LogData	0	Distracted End	 		
287552	LogData	0	Distracted Start	 		
341621	LogData	0	Distracted End	 		
348079	LeftMouseClick	1	311	467		
349408	LeftMouseClick	1	581	498		
350394	LeftMouseClick	1	599	576		
353780	LeftMouseClick	1	144	83		
356099	LeftMouseClick	1	156	26		
357816	LeftMouseClick	1	303	53		
374384	LogData	0	Writing Start	 		
416192	LogData	0	Writing End	 		
418444	LeftMouseClick	1	11	31		
419810	LogData	0	Distracted Start	 		
420985	LeftMouseClick	1	215	0		
422825	LogData	0	Distracted End	 		
429605	LeftMouseClick	1	362	69		
432071	LogData	0	Distracted Start	 		
432875	LogData	0	Distracted End	 		
439542	LeftMouseClick	1	337	481		
441218	LeftMouseClick	1	580	536		
442131	LeftMouseClick	1	596	575		
448839	LeftMouseClick	1	33	75		
449840	LeftMouseClick	1	33	75		
450674	LeftMouseClick	1	33	75		
450852	LeftMouseClick	1	33	75		
452410	LeftMouseClick	1	33	75		
452964	LeftMouseClick	1	33	75		
454254	LeftMouseClick	1	33	75		
454840	LeftMouseClick	1	33	75		
458344	LeftMouseClick	1	473	582		
459902	LeftMouseClick	1	587	676		
463046	LeftMouseClick	1	870	455		
474506	LeftMouseClick	1	458	428		
502570	LeftMouseClick	1	353	83		
505314	LeftMouseClick	1	322	470		
510747	LeftMouseClick	1	577	496		
511708	LeftMouseClick	1	602	572		
514268	LeftMouseClick	1	497	426		
515477	LeftMouseClick	1	722	355		
518717	LeftMouseClick	1	866	470		
519707	LeftMouseClick	1	806	603		
528629	LeftMouseClick	1	592	679		
529698	LeftMouseClick	1	484	604		
533653	LeftMouseClick	1	796	335		
549455	LogData	0	Distracted Start	 		
572168	LogData	0	Distracted End	 		
577052	LeftMouseClick	1	343	47		
597293	LogData	0	Distracted Start	 		
599504	LogData	0	Distracted End	 		
603558	LeftMouseClick	1	155	65		
607946	LogData	0	Distracted Start	 		
611162	LogData	0	Distracted End	 		
612515	LeftMouseClick	1	343	471		
613988	LeftMouseClick	1	579	498		
617180	LeftMouseClick	1	589	567		
622217	LeftMouseClick	1	157	59		
643523	LogData	0	Distracted End	 		
643523	LogData	0	Distracted Start	 		
645941	LeftMouseClick	1	7	30		
648083	LeftMouseClick	1	23	74		
651464	LeftMouseClick	1	629	483		
652582	LeftMouseClick	1	596	648		
652970	LogData	0	Distracted End	 		
653171	LogData	0	Load 2nd Problem			
658397	LogData	0	Distracted Start	 		
664071	LeftMouseClick	1	710	359		
664995	LeftMouseClick	1	838	427		
677714	LeftMouseClick	1	357	83		
680458	LeftMouseClick	1	711	357		
687638	LeftMouseClick	1	810	407		
689150	LogData	0	Distracted End	 		
692768	LogData	0	Distracted Start	 		
696386	LogData	0	Distracted End	 		
706071	LeftMouseClick	1	887	574		
708792	LeftMouseClick	1	846	679		
713673	LeftMouseClick	1	668	782		
714547	LeftMouseClick	1	570	782		
720913	LeftMouseClick	1	697	340		
724666	LeftMouseClick	1	517	338		
725184	LeftMouseClick	1	420	404		
730130	LeftMouseClick	1	364	553		
730980	LeftMouseClick	1	389	657		
743147	LeftMouseClick	1	669	776		
751739	LeftMouseClick	1	521	339		
755681	LogData	0	Distracted Start	 		
761912	LogData	0	Distracted End	 		
764324	LogData	0	Distracted Start	 		
767741	LogData	0	Distracted End	 		
768545	LogData	0	Distracted Start	 		
779031	LeftMouseClick	1	496	546		
784095	LeftMouseClick	1	781	546		
784424	LogData	0	Distracted End	 		
790051	LeftMouseClick	1	718	603		
790892	LeftMouseClick	1	621	648		
791259	LeftMouseClick	1	621	658		
795077	LogData	0	Distracted Start	 		
796685	LogData	0	Distracted End	 		
801107	LogData	0	Distracted Start	 		
803318	LogData	0	Distracted End	 		
805504	LeftMouseClick	1	529	543		
805529	LogData	0	Distracted Start	 		
807604	LeftMouseClick	1	777	681		
813785	LeftMouseClick	1	773	686		
