Data properties:

Recording date: 22/06/2011
Recording time: 11:24:43:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P78
Recording: Rec 33
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
23	128	416	525	495	
24	544	433	575	489	
25	977	200	172	275	
26	1177	316	102	395	
27	1494	183	632	454	
28	1677	516	539	433	
29	2193	100	594	412	
30	2293	699	585	457	
31	2993	233	552	470	
32	3226	416	555	665	
33	3642	450	336	69	
34	4092	117	505	463	
35	4209	100	517	537	
36	4309	183	368	458	
37	4492	450	620	399	
38	4942	350	594	150	
39	5291	200	471	440	
40	5491	383	594	404	
41	5874	233	458	487	
42	6107	533	385	455	
43	6640	783	331	465	
44	7423	250	615	421	
45	7673	300	475	426	
46	7973	250	231	63	
47	8223	183	328	38	
48	8406	233	227	36	
49	8639	783	118	30	
50	9422	166	189	45	
51	9588	550	501	404	
52	10138	483	125	39	
53	10621	733	56	36	
54	11354	983	149	40	
55	12336	200	113	45	
56	12536	366	294	32	
57	12903	216	531	406	
58	13119	650	616	393	
59	13769	416	410	438	
60	14185	600	122	32	
61	14785	200	195	35	
62	14985	216	272	40	
63	15201	1282	138	14	
64	16484	233	216	70	
65	16717	200	498	481	
66	16917	783	405	447	
67	17700	566	598	118	
68	18266	283	640	120	
69	18549	216	587	125	
70	18766	250	719	367	
71	19015	250	505	405	
72	19265	433	825	394	
73	19698	366	526	404	
74	20065	583	852	454	
75	20648	616	668	595	
76	21264	383	769	592	
77	21647	566	704	725	
78	22213	483	518	663	
79	22696	949	422	509	
80	23646	633	504	623	
81	24279	166	402	463	
82	24445	233	317	450	
83	24678	283	619	407	
84	24961	167	455	426	
85	25128	250	325	461	
86	25378	366	521	650	
87	25744	450	680	784	
88	26194	683	937	275	
89	26877	1432	318	454	
90	28309	650	586	504	
91	28959	1282	654	517	
92	30241	583	605	510	
93	30824	333	653	548	
94	31157	516	614	515	
95	31674	333	660	512	
96	32007	283	579	586	
97	32290	150	637	582	
98	32440	1482	567	540	
99	33922	416	614	505	
100	34338	600	655	509	
101	34938	483	587	512	
102	35421	716	582	595	
103	36137	167	225	812	
104	36304	233	75	848	
105	36537	450	543	470	
106	37253	83	594	371	
107	37336	150	584	80	
108	37486	450	357	17	
109	37936	217	573	510	
110	38153	350	586	582	
111	38502	183	417	486	
112	38685	633	335	463	
113	39318	266	30	900	
114	39585	250	310	475	
115	39835	166	175	75	
116	40001	250	265	15	
117	40251	666	147	13	
118	40917	200	98	851	
119	41117	933	54	886	
120	42050	216	400	440	
121	42266	233	344	463	
122	42500	516	678	354	
123	43016	383	402	524	
124	43399	566	334	473	
125	43965	400	547	650	
126	44365	250	809	496	
127	44615	300	805	537	
128	44915	483	850	432	
129	45398	216	431	439	
130	45614	216	341	460	
131	45831	516	565	416	
132	46347	616	331	467	
133	46963	400	613	378	
134	47363	433	943	281	
135	47796	166	776	697	
136	47962	450	681	797	
137	48412	1216	325	473	
138	49895	600	327	467	
139	50494	283	603	514	
140	50777	167	557	538	
141	50944	233	602	514	
142	51177	283	560	546	
143	51460	733	609	504	
144	52193	450	585	559	
145	52643	183	508	639	
146	52826	450	677	794	
147	53276	300	553	537	
148	53575	183	579	563	
149	53759	716	332	461	
150	54475	416	473	583	
151	54891	100	402	171	
152	54991	167	206	43	
153	55158	200	150	8	
154	55357	600	119	32	
155	55957	183	414	476	
156	56140	649	329	481	
157	56790	183	13	930	
158	56973	117	101	871	
159	57090	466	502	453	
160	57556	216	731	337	
161	57773	133	571	64	
162	57906	500	285	26	
163	58406	266	443	493	
164	58672	266	754	618	
165	58939	233	479	548	
166	59172	233	342	464	
167	59405	183	612	759	
168	59588	350	684	797	
169	59938	117	745	381	
170	60054	250	912	336	
171	60304	383	941	293	
172	60687	216	822	571	
173	60904	300	710	707	
174	61204	300	796	526	
175	61504	350	607	386	
176	61853	183	483	691	
177	62037	450	669	772	
178	62486	183	414	555	
179	62669	566	333	482	
180	63652	233	411	426	
181	63885	217	376	496	
182	64102	266	334	473	
183	64368	450	684	794	
184	64818	250	497	619	
185	65068	316	804	574	
186	65384	366	940	304	
187	65751	250	500	513	
188	66001	216	506	645	
189	66217	516	680	784	
190	66733	216	922	475	
191	66950	400	916	311	
192	67350	217	631	454	
193	67566	350	624	383	
194	67916	200	216	791	
195	68116	167	30	870	
196	68282	167	75	915	
197	68449	217	483	281	
198	68665	150	157	116	
199	68815	150	211	-11	
200	68965	533	287	28	
201	69498	183	545	398	
202	69681	200	365	458	
203	69881	1282	325	474	
204	71397	100	301	418	
205	71497	516	329	473	
206	72013	200	562	379	
207	72213	550	615	393	
208	72763	233	489	606	
209	72996	433	501	641	
210	73429	250	716	526	
211	73679	200	781	565	
212	73879	300	629	402	
213	74178	300	470	433	
214	74478	366	264	50	
215	74845	300	137	7	
216	75144	233	104	25	
217	75378	583	613	391	
218	75961	150	556	669	
219	76110	383	700	778	
220	76493	167	358	518	
221	76660	1566	329	468	
222	78226	266	732	569	
223	78492	266	360	528	
224	78759	516	333	474	
225	79275	433	516	652	
226	79708	433	320	465	
227	80141	433	623	400	
228	80574	1716	331	473	
229	82290	383	851	407	
230	82673	366	929	289	
231	83039	150	446	403	
232	83189	1166	333	475	
233	84355	166	608	742	
234	84521	400	683	792	
235	84921	250	540	590	
236	85171	400	631	399	
237	85571	283	808	551	
238	85854	250	653	381	
239	86104	167	618	387	
240	86270	550	939	291	
241	86820	383	615	134	
242	87203	233	780	347	
243	87436	300	911	352	
244	87736	516	804	566	
245	88252	300	532	680	
246	88552	216	680	745	
247	88769	216	690	787	
248	88985	183	910	354	
249	89168	200	936	278	
250	89368	350	628	388	
251	89718	167	290	69	
252	89885	633	291	31	
253	90517	200	561	429	
254	90717	550	342	480	
255	91450	583	323	467	
256	92033	150	421	209	
257	92183	250	241	18	
258	92433	600	120	7	
259	93032	216	629	530	
260	93249	266	825	514	
261	93515	616	636	380	
262	94132	450	939	286	
263	94581	250	804	345	
264	94831	166	508	448	
265	94998	483	330	459	
266	95481	266	592	738	
267	95747	300	809	331	
268	96047	233	893	358	
269	96280	333	761	641	
270	96613	433	811	528	
271	97046	649	937	286	
272	97696	150	467	418	
273	97846	533	331	464	
274	98379	266	677	381	
275	98645	216	581	398	
276	98862	566	326	465	
277	99428	167	897	305	
278	99595	433	934	286	
279	100028	200	580	600	
280	100228	433	695	799	
281	100661	233	346	477	
282	100894	150	312	462	
283	101044	300	219	142	
284	101343	216	109	89	
285	101560	466	331	474	
286	102026	183	640	771	
287	102210	500	688	799	
288	102709	200	482	427	
289	102909	350	327	453	
290	103259	466	622	395	
291	103725	250	558	503	
292	103975	616	606	513	
293	104591	300	563	560	
294	104891	450	603	516	
295	105341	350	577	549	
296	105691	183	604	516	
297	105874	166	634	598	
298	106040	983	587	592	
299	107023	300	504	492	
300	107323	583	570	710	
301	107906	300	785	524	
302	108206	266	342	448	
303	108472	150	248	72	
304	108622	166	175	8	
305	108788	566	116	10	
306	109355	233	368	464	
307	109588	733	330	472	
308	110321	233	747	303	
309	110554	300	683	352	
310	110854	266	514	635	
311	111120	766	331	463	
312	111886	200	636	686	
313	112086	266	359	490	
314	112353	283	316	462	
315	112636	383	696	801	
316	113019	550	323	474	
317	113569	566	933	285	
318	114135	150	525	417	
319	114285	250	795	578	
320	114535	266	512	611	
321	114801	1133	329	465	
322	115934	283	529	431	
323	116217	716	332	474	
324	116933	183	558	706	
325	117116	383	687	785	
326	117499	350	933	304	
327	117849	533	601	404	
328	118382	483	592	673	
329	118865	433	810	543	
330	119298	500	622	386	
331	119798	266	342	189	
332	120064	233	319	26	
333	120514	233	709	329	
334	120747	250	448	456	
335	120997	317	873	330	
336	121313	200	249	831	
337	121513	400	76	870	
338	121913	200	263	222	
339	122113	400	84	49	
340	122513	766	280	38	
341	123529	117	550	492	
342	123645	566	327	473	
343	124211	250	573	446	
344	124461	600	331	482	
345	125061	100	631	625	
346	125561	183	638	759	
347	125744	300	798	518	
348	126044	200	585	367	
349	126244	200	123	43	
350	126443	350	119	1	
351	126793	200	415	450	
352	126993	450	341	470	
353	127443	433	531	630	
354	127876	466	744	390	
355	128342	733	930	273	
356	129075	233	612	591	
357	129308	433	734	668	
358	129741	217	440	559	
359	129958	383	323	464	
360	130341	200	598	664	
361	130541	450	688	797	
362	130990	550	936	284	
363	131540	250	723	595	
364	131790	233	513	621	
365	132023	1016	336	471	
366	133039	250	657	352	
367	133289	516	931	286	
368	133805	166	443	454	
369	133972	466	334	473	
370	134438	183	584	720	
371	134621	583	682	784	
372	135204	283	450	609	
373	135487	416	534	661	
374	135904	233	398	520	
375	136137	366	318	445	
376	136503	533	220	19	
377	137036	183	131	21	
378	137220	450	283	25	
379	137669	183	109	3	
380	137852	167	61	23	
381	138019	316	73	863	
382	138335	433	162	8	
383	138768	466	55	15	
384	139235	1099	354	31	
385	140334	1649	323	475	
386	141983	233	95	881	
387	142216	250	59	855	
388	142466	167	276	243	
389	142633	283	178	22	
390	142916	300	94	20	
391	143216	333	131	10	
392	143549	350	323	443	
393	143898	250	149	30	
394	144148	283	294	438	
395	144431	183	596	408	
396	144615	133	631	389	
397	144748	483	937	272	
398	145231	150	697	729	
399	145381	433	693	796	
400	145814	167	466	593	
401	145980	316	500	636	
402	146297	300	795	521	
403	146597	216	610	374	
404	146813	466	322	468	
405	147279	533	619	383	
406	148112	117	531	371	
407	148229	716	323	473	
408	148945	1366	564	507	
409	150311	583	556	545	
410	150894	266	659	555	
411	151160	483	583	588	
412	151643	183	512	640	
413	151826	666	326	470	
414	152493	183	74	884	
415	152676	300	34	883	
416	152976	266	163	28	
417	153242	166	249	-9	
418	153409	100	279	17	
419	153509	566	102	12	
420	154375	83	107	764	
421	154458	183	655	644	
422	154641	416	359	482	
423	155058	1033	764	330	
424	156090	666	473	417	
425	156756	233	687	371	
426	156990	200	477	422	
427	157190	483	334	472	
428	157673	383	511	618	
429	158056	283	383	461	
430	158339	266	773	486	
431	158605	350	388	490	
432	158955	650	335	479	
433	159605	500	684	781	
434	160104	400	379	516	
435	160504	616	530	657	
436	161120	383	687	782	
437	161503	233	857	415	
438	161737	849	936	279	
439	162586	167	407	436	
440	162752	500	333	467	
441	163252	233	597	671	
442	163485	633	337	464	
443	164118	283	633	692	
444	164401	483	452	465	
445	164884	333	498	637	
446	165218	250	590	699	
447	165467	250	689	781	
448	165717	283	839	452	
449	166000	316	376	456	
450	166317	1149	320	464	
451	167732	616	326	448	
452	168349	266	610	337	
453	168615	333	317	453	
454	168948	500	631	395	
455	169448	500	328	470	
456	169948	500	619	393	
457	170447	167	931	283	
458	170614	183	356	444	
459	170797	283	321	458	
460	171080	250	584	518	
461	171330	400	647	514	
462	171730	316	571	516	
463	172046	699	625	512	
464	172746	283	261	9	
465	173029	433	335	26	
466	173462	1516	320	466	
467	174978	216	417	444	
468	175194	1149	325	459	
469	176343	1183	615	507	
470	177726	117	574	481	
471	177842	1416	608	507	
472	179258	616	564	543	
473	179874	983	638	553	
474	180857	400	580	582	
475	181257	166	362	454	
476	181423	766	329	474	
477	182189	183	93	777	
478	182373	283	62	859	
479	182656	233	390	391	
480	182889	117	316	417	
481	183006	583	297	22	
482	183589	266	392	462	
483	183855	133	295	448	
484	183988	183	264	5	
485	184171	533	135	6	
486	184704	999	322	473	
487	185704	200	627	566	
488	185904	633	658	364	
489	186537	350	337	454	
490	186886	333	623	395	
491	187219	450	392	478	
492	187669	400	328	478	
493	188069	400	801	541	
494	188469	216	338	522	
495	188685	500	327	473	
496	189185	583	486	455	
497	189768	167	652	174	
498	189934	200	644	113	
499	190134	266	597	116	
500	190401	166	427	274	
501	190567	266	359	480	
502	190834	300	636	679	
503	191133	200	778	598	
504	191333	533	805	541	
505	191866	316	685	805	
506	192183	283	381	491	
507	192466	350	330	463	
508	192816	466	942	274	
509	193282	366	488	457	
510	193648	450	425	556	
511	194098	183	361	483	
512	194281	166	318	469	
513	194448	316	684	793	
514	194764	483	360	265	
515	195247	333	328	456	
516	195580	866	622	387	
517	196447	616	935	270	
518	197213	683	625	383	
519	197896	583	926	280	
520	198478	217	674	340	
521	198695	233	626	380	
522	198928	733	935	262	
523	199661	183	650	398	
524	199844	300	804	540	
525	200144	466	511	640	
526	200610	750	621	388	
527	201543	683	639	388	
528	202226	699	924	275	
529	202926	216	660	358	
530	203142	200	616	393	
531	203342	933	329	468	
532	204275	533	925	290	
533	205057	833	795	565	
534	205890	200	663	758	
535	206090	233	666	794	
536	206656	250	496	707	
537	206906	933	495	662	
538	207839	217	590	462	
539	208055	783	619	408	
540	208838	733	909	341	
541	209571	167	406	452	
542	209738	333	339	488	
543	210071	283	666	420	
544	210354	533	612	412	
545	210887	233	871	335	
546	211120	1299	916	321	
547	212419	183	642	375	
548	212602	416	618	404	
549	213019	550	339	467	
550	213568	233	858	330	
551	213802	433	922	300	
552	214235	183	1220	18	
553	214418	250	1251	-113	
554	214668	266	573	374	
555	214934	383	620	413	
556	215317	516	915	307	
557	215834	150	399	440	
558	215983	316	330	470	
559	216300	200	661	745	
560	216500	283	673	802	
561	216783	383	497	637	
562	217166	600	615	418	
563	217766	466	795	557	
564	218232	350	483	667	
565	218582	250	585	391	
566	218832	883	287	435	
567	219714	350	329	473	
568	220064	500	718	271	
569	220564	650	603	405	
570	221213	516	912	319	
571	221730	200	385	507	
572	221929	266	331	479	
573	222196	416	610	413	
574	222612	350	504	626	
575	223495	33	265	315	
576	223662	283	157	77	
577	223945	217	316	46	
578	224161	200	257	31	
579	224361	766	336	473	
580	225127	183	106	797	
581	225311	416	44	880	
582	225727	216	333	412	
583	225943	183	333	452	
584	226127	350	641	394	
