Data properties:

Recording date: 24/09/2011
Recording time: 17:14:38:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P97
Recording: Rec 53
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
22	1180	300	92	140	
23	1479	166	224	1064	
24	1646	200	158	1003	
25	1846	316	197	1006	
26	2162	200	630	454	
27	2362	2115	571	463	
28	4477	150	615	689	
29	4627	1166	592	656	
30	5793	200	261	215	
31	5993	133	380	384	
32	6126	150	371	465	
33	6276	183	349	501	
34	6459	250	179	96	
35	6709	183	99	134	
36	6892	166	691	374	
37	7059	200	638	389	
38	7259	450	100	134	
39	7709	183	468	486	
40	7892	416	629	393	
41	8308	166	503	426	
42	8475	700	343	491	
43	9174	400	425	466	
44	9574	433	340	482	
45	10290	949	464	454	
46	11239	466	340	496	
47	11706	216	540	441	
48	11922	699	456	443	
49	12622	466	619	145	
50	13088	283	457	452	
51	13371	483	338	481	
52	13854	483	636	408	
53	14337	133	400	439	
54	14471	400	331	485	
55	15170	283	373	477	
56	15453	749	636	399	
57	16203	216	335	451	
58	16419	583	937	323	
59	17002	183	674	375	
60	17185	250	637	396	
61	17435	183	769	370	
62	17618	500	716	371	
63	18118	916	625	395	
64	19034	183	713	381	
65	19217	466	942	329	
66	19684	133	887	484	
67	19817	233	832	543	
68	20050	133	609	668	
69	20183	150	477	676	
70	20333	233	517	653	
71	20566	167	435	598	
72	20733	633	520	644	
73	21366	566	714	795	
74	21932	183	301	487	
75	22115	350	357	489	
76	22465	250	692	763	
77	22715	849	500	643	
78	23564	283	579	686	
79	23847	633	697	766	
80	24481	500	530	665	
81	24980	483	717	786	
82	25463	516	606	720	
83	25980	167	774	675	
84	26146	233	805	597	
85	26379	333	822	562	
86	26712	616	706	788	
87	27329	167	794	647	
88	27495	350	832	543	
89	28095	250	815	565	
90	28345	133	713	735	
91	28478	266	716	785	
92	28744	166	833	605	
93	28911	566	957	306	
94	29477	683	859	492	
95	30160	400	810	580	
96	30560	1166	837	535	
97	31726	550	626	155	
98	32275	333	687	159	
99	32608	200	890	441	
100	32808	183	813	529	
101	32992	150	774	557	
102	33141	183	185	916	
103	33325	350	76	876	
104	33674	250	156	883	
105	33924	200	685	350	
106	34124	300	660	393	
107	34424	383	940	318	
108	34807	133	317	482	
109	34940	250	341	509	
110	35190	333	424	533	
111	35523	250	384	519	
112	35773	483	350	499	
113	36256	133	636	129	
114	36389	183	611	155	
115	36572	333	684	152	
116	37139	983	356	487	
117	38121	183	633	517	
118	38305	1432	592	506	
119	39737	333	695	495	
120	40070	200	642	495	
121	40270	1432	594	520	
122	41702	250	674	550	
123	41952	849	583	552	
124	42802	1216	595	590	
125	44017	1049	346	496	
126	45067	183	518	550	
127	45250	350	561	697	
128	45600	450	513	632	
129	46049	350	337	480	
130	46616	550	342	495	
131	47165	333	703	799	
132	47498	400	517	650	
133	47898	350	607	715	
134	48248	1083	715	796	
135	49331	316	590	719	
136	49647	533	710	792	
137	50180	216	637	369	
138	50396	283	889	348	
139	50680	316	843	499	
140	50996	300	639	397	
141	51296	183	675	399	
142	51479	283	749	370	
143	51762	117	706	373	
144	51879	266	623	390	
145	52145	217	677	395	
146	52362	450	928	316	
147	52812	166	313	445	
148	52978	216	340	486	
149	53195	200	833	378	
150	53394	916	932	325	
151	54311	183	899	445	
152	54494	1715	857	454	
153	56209	316	589	452	
154	56526	233	816	478	
155	56759	183	491	446	
156	56942	400	344	495	
157	57342	283	531	454	
158	57625	133	576	428	
159	57758	383	513	444	
160	58141	416	644	413	
161	58558	500	442	467	
162	59057	450	635	485	
163	59507	183	371	468	
164	59690	350	342	491	
165	60040	166	992	347	
166	60207	266	933	340	
167	60473	250	629	387	
168	60723	233	489	590	
169	60956	383	517	630	
170	61339	999	352	485	
171	62339	133	639	511	
