Data properties:

Recording date: 22/09/2011
Recording time: 12:13:33:000 (corresponds to time 0)
Study: Interacting with the CSP applet
Subject: P92
Recording: Rec 47
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
26	104	433	524	491	
27	537	500	621	478	
28	1036	183	621	523	
29	1220	300	475	496	
30	1703	133	303	428	
31	1836	383	667	529	
32	2219	816	642	496	
33	3201	100	636	455	
34	3485	100	1032	519	
35	3585	200	1259	728	
36	3784	183	1249	953	
37	3968	233	1197	978	
38	4201	316	139	1056	
39	4517	266	239	1116	
40	4784	167	203	1111	
41	4950	216	619	490	
42	5167	649	545	435	
43	5816	283	527	468	
44	6100	466	592	462	
45	6766	150	573	478	
46	6916	316	535	467	
47	7232	467	593	468	
48	7699	366	527	460	
49	8065	100	406	920	
50	8365	17	896	-708	
51	9298	416	587	435	
52	9714	383	586	635	
53	10097	500	534	550	
54	10597	233	580	637	
55	10830	133	659	643	
56	11096	83	574	419	
57	11180	100	576	464	
58	11280	400	529	477	
59	11679	200	632	218	
60	11879	167	599	167	
61	12046	100	609	436	
62	12146	700	632	394	
63	12845	533	320	479	
64	13378	250	665	373	
65	13628	133	966	272	
66	13911	116	356	756	
67	14028	400	79	851	
68	14627	483	615	418	
69	15110	200	425	80	
70	15310	400	128	70	
71	15710	217	335	422	
72	15926	649	44	84	
73	16576	416	516	635	
74	16992	216	334	519	
75	17375	83	380	484	
76	17459	633	319	479	
77	18092	416	508	658	
78	18508	217	390	575	
79	18725	283	431	582	
80	19008	666	319	502	
81	19840	117	310	467	
82	19957	400	512	649	
83	20357	400	320	488	
84	20757	183	692	816	
85	20940	150	732	815	
86	21090	216	709	764	
87	21306	1016	825	540	
88	22322	300	716	804	
89	22622	366	950	295	
90	22988	1066	634	395	
91	24187	350	637	390	
92	24704	433	630	396	
93	25320	167	658	387	
94	25487	283	953	301	
95	25770	733	635	391	
96	26503	183	954	303	
97	26852	216	630	387	
98	27252	1149	639	394	
99	28401	483	943	306	
100	28884	250	308	456	
101	29134	217	324	492	
102	29351	766	512	648	
103	30283	100	284	489	
104	30383	300	326	498	
105	30683	150	513	649	
106	30833	533	317	495	
107	31366	300	562	191	
108	31666	200	704	190	
109	31866	183	463	576	
110	32049	416	508	669	
111	32682	500	704	817	
112	33181	500	520	654	
113	33681	333	705	795	
114	34181	183	331	512	
115	34364	217	912	309	
116	34580	150	949	310	
117	34730	333	642	396	
118	35063	416	951	290	
119	35480	366	344	456	
120	35846	167	786	545	
121	36013	466	835	549	
122	36479	250	308	466	
123	36879	150	898	437	
124	37029	167	962	283	
125	37195	450	512	652	
126	37645	316	830	546	
127	37961	100	481	628	
128	38061	250	509	650	
129	38311	366	820	539	
130	38678	483	513	655	
131	39161	233	821	539	
132	39394	300	942	328	
133	39694	333	728	802	
134	40027	333	329	453	
135	40510	916	944	309	
136	41426	483	635	413	
137	42059	799	948	310	
138	42858	383	825	547	
139	43408	33	841	504	
140	43591	550	935	312	
141	44141	166	301	414	
142	44307	433	318	477	
143	44740	316	511	659	
144	45057	383	813	560	
145	45440	300	554	647	
146	45740	466	718	769	
147	46206	400	840	552	
148	46756	366	934	318	
149	47122	183	855	531	
150	47305	216	825	556	
151	47522	416	500	662	
152	47938	283	832	550	
153	48221	383	515	643	
154	48804	116	895	459	
155	48921	300	938	308	
156	49221	183	592	388	
157	49404	600	635	395	
158	50203	250	634	395	
159	50620	100	608	407	
160	50720	583	326	483	
161	51302	183	878	314	
162	51486	250	951	312	
163	51735	167	356	462	
164	51902	216	319	479	
165	52119	167	774	535	
166	52285	133	815	541	
167	52418	266	510	658	
168	52685	166	353	481	
169	52851	400	813	562	
170	53251	350	505	656	
171	53601	100	353	462	
172	53901	133	314	473	
173	54034	483	635	395	
174	54517	633	821	551	
175	55150	433	506	639	
176	55583	433	830	545	
177	56016	316	935	304	
178	56333	1183	623	406	
179	57682	150	657	409	
180	57832	616	946	305	
181	58448	350	600	195	
182	58798	966	685	183	
183	59914	133	692	203	
184	60047	400	634	417	
185	60447	316	336	458	
186	60763	400	115	62	
187	61163	117	153	26	
188	62046	133	629	398	
189	62345	83	471	378	
190	62428	666	328	481	
191	63095	283	927	315	
192	63378	200	404	448	
193	63578	316	319	493	
194	63894	999	108	100	
195	64894	333	147	97	
196	65377	183	406	93	
197	65560	633	324	508	
198	66193	200	504	616	
199	66393	383	323	485	
200	66776	350	360	520	
201	67125	117	397	569	
202	67458	83	410	531	
203	67542	433	411	568	
204	67975	183	635	182	
205	68158	483	598	161	
206	68641	216	675	164	
207	68858	250	402	551	
208	69107	250	322	501	
209	69357	400	517	636	
210	69757	366	336	499	
211	70273	283	490	604	
212	70556	400	516	647	
213	70956	216	558	691	
214	71173	150	813	519	
215	71323	483	627	392	
216	71806	316	954	298	
217	72122	133	428	421	
218	72255	1033	324	483	
219	73288	383	589	524	
220	73838	100	573	473	
221	73937	250	535	479	
222	74187	200	687	484	
223	74387	150	723	485	
224	74537	849	583	518	
225	75603	83	566	498	
226	75686	583	575	555	
227	76269	416	670	554	
228	76686	466	563	551	
229	77152	366	621	517	
230	77518	333	592	592	
231	77852	516	348	479	
232	78368	166	552	684	
233	78534	383	707	783	
234	78917	300	525	641	
235	79217	316	658	520	
236	79534	633	585	519	
237	80167	233	666	482	
238	80400	167	704	477	
239	80566	350	551	479	
240	80916	300	747	455	
241	81216	250	635	581	
242	81466	400	644	541	
243	81865	183	576	685	
244	82049	200	703	776	
245	82365	67	792	781	
246	82582	133	569	554	
247	82715	999	596	510	
248	83714	300	597	575	
249	84014	483	712	796	
250	84497	266	840	542	
251	84764	600	947	305	
252	85530	100	633	430	
253	85630	1449	585	506	
254	87079	300	587	582	
255	87378	183	601	530	
256	87745	100	559	495	
257	87845	250	603	510	
258	88095	300	317	480	
259	88394	416	601	515	
260	88811	183	587	573	
261	88994	150	323	495	
262	89294	167	551	499	
263	89460	200	588	512	
264	89660	633	332	496	
265	90293	716	594	519	
266	91009	166	641	522	
267	91176	933	594	523	
268	92275	200	597	522	
269	92475	350	643	515	
270	92825	250	606	512	
271	93075	300	734	474	
272	93374	250	946	308	
273	93624	250	602	574	
274	93874	450	318	486	
275	94324	433	934	305	
276	94923	500	945	322	
277	95423	166	860	504	
278	95590	183	838	534	
279	95773	466	591	509	
280	96239	183	321	476	
281	96422	216	605	569	
282	96789	1349	583	510	
283	98138	117	635	568	
284	98254	250	668	556	
