Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic	Viz_doubleclicrate	Viz_enddistance	Viz_endpupilsize	Viz_fixationrate	Viz_leftclicrate	Viz_longestfixation	Viz_maxdistance	Viz_maxpupilsize	Viz_maxpupilvelocity	Viz_meandistance	Viz_meanfixationduration	Viz_meanpupilsize	Viz_meanpupilvelocity	Viz_mindistance	Viz_minpupilsize	Viz_minpupilvelocity	Viz_numdoubleclic	Viz_numevents	Viz_numfixations	Viz_numleftclic	Viz_numrightclic	Viz_numtransfrom_Bars	Viz_numtransfrom_Refs	Viz_numtransfrom_Text	Viz_numtransfrom_Viz	Viz_proportionnum	Viz_proportiontime	Viz_proptransfrom_Bars	Viz_proptransfrom_Refs	Viz_proptransfrom_Text	Viz_proptransfrom_Viz	Viz_rightclicrate	Viz_startdistance	Viz_startpupilsize	Viz_stddevdistance	Viz_stddevfixationduration	Viz_stddevpupilsize	Viz_stddevpupilvelocity	Viz_timetofirstdoubleclic	Viz_timetofirstfixation	Viz_timetofirstleftclic	Viz_timetofirstrightclic	Viz_timetolastdoubleclic	Viz_timetolastfixation	Viz_timetolastleftclic	Viz_timetolastrightclic	Viz_totaltimespent	Text_doubleclicrate	Text_enddistance	Text_endpupilsize	Text_fixationrate	Text_leftclicrate	Text_longestfixation	Text_maxdistance	Text_maxpupilsize	Text_maxpupilvelocity	Text_meandistance	Text_meanfixationduration	Text_meanpupilsize	Text_meanpupilvelocity	Text_mindistance	Text_minpupilsize	Text_minpupilvelocity	Text_numdoubleclic	Text_numevents	Text_numfixations	Text_numleftclic	Text_numrightclic	Text_numtransfrom_Bars	Text_numtransfrom_Refs	Text_numtransfrom_Text	Text_numtransfrom_Viz	Text_proportionnum	Text_proportiontime	Text_proptransfrom_Bars	Text_proptransfrom_Refs	Text_proptransfrom_Text	Text_proptransfrom_Viz	Text_rightclicrate	Text_startdistance	Text_startpupilsize	Text_stddevdistance	Text_stddevfixationduration	Text_stddevpupilsize	Text_stddevpupilvelocity	Text_timetofirstdoubleclic	Text_timetofirstfixation	Text_timetofirstleftclic	Text_timetofirstrightclic	Text_timetolastdoubleclic	Text_timetolastfixation	Text_timetolastleftclic	Text_timetolastrightclic	Text_totaltimespent	Refs_doubleclicrate	Refs_enddistance	Refs_endpupilsize	Refs_fixationrate	Refs_leftclicrate	Refs_longestfixation	Refs_maxdistance	Refs_maxpupilsize	Refs_maxpupilvelocity	Refs_meandistance	Refs_meanfixationduration	Refs_meanpupilsize	Refs_meanpupilvelocity	Refs_mindistance	Refs_minpupilsize	Refs_minpupilvelocity	Refs_numdoubleclic	Refs_numevents	Refs_numfixations	Refs_numleftclic	Refs_numrightclic	Refs_numtransfrom_Bars	Refs_numtransfrom_Refs	Refs_numtransfrom_Text	Refs_numtransfrom_Viz	Refs_proportionnum	Refs_proportiontime	Refs_proptransfrom_Bars	Refs_proptransfrom_Refs	Refs_proptransfrom_Text	Refs_proptransfrom_Viz	Refs_rightclicrate	Refs_startdistance	Refs_startpupilsize	Refs_stddevdistance	Refs_stddevfixationduration	Refs_stddevpupilsize	Refs_stddevpupilvelocity	Refs_timetofirstdoubleclic	Refs_timetofirstfixation	Refs_timetofirstleftclic	Refs_timetofirstrightclic	Refs_timetolastdoubleclic	Refs_timetolastfixation	Refs_timetolastleftclic	Refs_timetolastrightclic	Refs_totaltimespent	Bars_doubleclicrate	Bars_enddistance	Bars_endpupilsize	Bars_fixationrate	Bars_leftclicrate	Bars_longestfixation	Bars_maxdistance	Bars_maxpupilsize	Bars_maxpupilvelocity	Bars_meandistance	Bars_meanfixationduration	Bars_meanpupilsize	Bars_meanpupilvelocity	Bars_mindistance	Bars_minpupilsize	Bars_minpupilvelocity	Bars_numdoubleclic	Bars_numevents	Bars_numfixations	Bars_numleftclic	Bars_numrightclic	Bars_numtransfrom_Bars	Bars_numtransfrom_Refs	Bars_numtransfrom_Text	Bars_numtransfrom_Viz	Bars_proportionnum	Bars_proportiontime	Bars_proptransfrom_Bars	Bars_proptransfrom_Refs	Bars_proptransfrom_Text	Bars_proptransfrom_Viz	Bars_rightclicrate	Bars_startdistance	Bars_startpupilsize	Bars_stddevdistance	Bars_stddevfixationduration	Bars_stddevpupilsize	Bars_stddevpupilvelocity	Bars_timetofirstdoubleclic	Bars_timetofirstfixation	Bars_timetofirstleftclic	Bars_timetofirstrightclic	Bars_timetolastdoubleclic	Bars_timetolastfixation	Bars_timetolastleftclic	Bars_timetolastrightclic	Bars_totaltimespent
80_allsc	0.00453779785193	275	171.113207547	100	33.7568570683	9069	53	0.000199564722982	6396	2255.91045223	234	1593.41474248	0.0	612.48	3.25	0.527776766923	0.00432264720722	8.03733950355	0.0	3.76537213173e-06	299916	694.899490665	100.0	622.97	3.615	0.05625	10.5521288298	1.06367103082	555.082488035	191.782229965	123.712178469	3.05084499275	0.00174693997317	1.66044931829	132.119018196	38.8082010582	2.96315280358	464.71	2.05	0.0	0.916448994783	0	1	1148	0	1	0	756	36030	15	0.00698997032075	0.0	592.24	3.16	1.2881548752	39.4162503831	97.9180642365	126.57850811	0.132892063434	0.00181530766753	1.30606143683	125.148307145	14.7264320256	1.64522398818	1205.13927792	220166	140165.898206	1856.38233784	99881.9777559	29339.0	-1	-1	-1	-1	0.0	612.48	3.25	0.00476897818779	0.0	991	621.49	3.47	0.035	579.111548673	209	3.11459034183	0.00188537583647	500.79	2.05	0.0	0	0	122	0	0	11	4	19	87	0.106271777003	0.085297216554	0.0909090909091	0.0330578512397	0.157024793388	0.719008264463	0.0	592.24	3.16	39.390600388	nan	0.147625421153	0.00191419257869	-1	-1	-1	-1	-1	1283003	-1	-1	25582	0.0	612.99	3.195	0.00529858508154	0.0	666	622.97	3.615	0.0233333333333	558.273443213	188	3.04910679656	0.0017171713304	464.71	2.57	0.0	0	0	810	0	0	3	86	689	17	0.705574912892	0.509712719561	0.00377358490566	0.108176100629	0.866666666667	0.0213836477987	0.0	591.68	3.365	38.5822001506	91.600660957	0.131553552811	0.00172530604583	-1	875	-1	-1	-1	1282003	-1	-1	152871	0.0	592.6	2.945	0.00527180019013	0.0	749	594.65	3.42	0.0275	538.477333559	189	3.00342281879	0.00167536029686	492.68	2.68	0.0	0	0	183	0	0	0	85	93	3	0.159407665505	0.115742407874	0.0	0.469613259669	0.513812154696	0.0165745856354	0.0	591.52	3.375	36.7453025826	89.4594880379	0.100462895394	0.00175091386475	-1	3023	-1	-1	-1	1156681	-1	-1	34713	0.0	613.06	3.215	0.004549103559	0.0	458	616.89	3.465	0.01375	572.872403846	219	3.14143717728	0.00203922601489	-1	-1	-1	0	0	17	0	0	3	1	2	11	0.0148083623693	0.0124601555102	0.176470588235	0.0588235294118	0.117647058824	0.647058823529	0.0	-1	-1	50.0268969111	nan	0.153193729935	0.00191873027177	-1	-1	-1	-1	-1	1278864	-1	-1	3737
11	0.00376005259314	242	176.8	142	43.1184415303	884	5	0.000262674021539	5513	3863.75	3264	1100.60267581	0.0	540.14	3.195	0.42095036723	0.0039926451274	6.18671726755	0.0	0.0	19995	443.245276304	67.0	542.53	3.2	0.016875	7.04148495582	0.95430134814	539.24068072	214.5	106.837203203	2.97156673961	0.00108015173764	1.97034739413	124.801034004	38.75	2.77940954102	533.34	2.765	0.0	1.0537645805	0	0	76	0	0	0	68	2402	1	0.00765987429293	0.0	537.13	3.08	1.30533580711	0.782556096599	98.458451474	101.815340325	0.0810020730968	0.00101128488979	1.31707595408	115.065166801	12.6342049346	1.62512675762	71.5726011105	16302	8012.79024023	145.805707166	8486.47031224	2635.0	-1	-1	-1	-1	0.0	540.14	3.195	0.00508259212198	0.0	258	542.53	3.2	0.005	539.370631579	196.75	2.99581578947	0.000906906906907	537.07	2.82	0.0	0	0	8	0	0	0	0	1	7	0.105263157895	0.0826897819806	0.0	0.0	0.125	0.875	0.0	538.87	2.94	0.8310455078	42.8677367859	0.105397924556	0.000853782812502	-1	17954	-1	-1	-1	19728	-1	-1	1574	0.0	539.17	2.94	0.00456092087164	0.0	516	541.45	3.19	0.0125	539.239343904	219.253968254	2.96913398693	0.00107992576366	533.34	2.765	0.0	0	0	63	0	0	0	5	57	0	0.828947368421	0.725663251904	0.0	0.0806451612903	0.91935483871	0.0	0.0	537.86	3.06	0.761737839732	106.356820042	0.0773677056286	0.000956106598698	-1	258	-1	-1	-1	17738	-1	-1	13813	0.0	538.11	2.98	0.00546448087432	0.0	216	540.56	3.14	0.00833333333333	539.384545455	183.0	2.95381909548	0.00116206030151	534.92	2.775	0.0	0	0	5	0	0	0	0	5	0	0.0657894736842	0.0480693459417	0.0	0.0	1.0	0.0	0.0	536.55	3.06	0.685239996828	31.448370387	0.0829520820495	0.00104235485617	-1	3864	-1	-1	-1	9044	-1	-1	915	0.0	539.44	3.07	0	0.0	-1	539.44	3.085	0.00166666666667	539.39	-1	3.0775	0.00145833333333	539.34	3.07	0.00125	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	539.34	3.085	0.0707106781187	0	0.0106066017178	0.000294627825494	-1	-1	-1	-1	-1	-1	-1	-1	0
27	0.0048123536682	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0.0	-1	2.96	0.508587262412	0.00463015891163	11.3576583801	0.0	5.71624556991e-05	19993	501.260899857	76.0	-1	3.42	0.0142857142857	7.08114631004	1.05234143839	-1	174.851851852	111.215319608	3.00488505747	0.00233329139406	1.49106059585	116.892571002	35.6285714286	2.88562331046	-1	2.67	0.0	1.39994058078	0	1	81	0	1	0	35	2402	1	0.00673338213516	0.0	-1	3.25	1.27729071847	-1	75.4145395648	116.260195674	0.117461923637	0.00204983934516	1.25354749283	113.047193929	15.3317926397	1.40311097918	84.1873150714	14163	8897.22556864	117.793787072	4091.23998506	1247.0	-1	-1	662768	-1	0.0	-1	3.04	0.008	0.0	125	-1	3.26	0.0075	-1	125.0	3.17095238095	0.0026029856387	-1	3.0	0.0	0	0	1	0	0	0	0	0	0	0.0123456790123	0.00714530696239	0	0	0	0	0.0	-1	3.25	-1	0	0.0789243157655	0.00232323917865	-1	16	-1	-1	-1	16	-1	-1	125	0.0	-1	2.96	0.00569851304425	0.0	383	-1	3.41	0.0142857142857	-1	175.484375	2.99857758621	0.00227403069675	-1	2.67	0.0	0	0	64	0	0	0	8	54	1	0.79012345679	0.641991539957	0.0	0.126984126984	0.857142857143	0.015873015873	0.0	-1	3.27	-1	77.1749182439	0.111231315555	0.00196638057088	-1	200	-1	-1	-1	19311	-1	-1	11231	0.0	-1	3.03	0.00530303030303	0.0	316	-1	3.37	0.0125	-1	188.571428571	2.99137254902	0.00258483676976	-1	2.78	0.0	0	0	14	0	0	0	5	9	0	0.172839506173	0.150908883046	0.0	0.357142857143	0.642857142857	0.0	0.0	-1	3.29	-1	66.6687728605	0.0893166986617	0.00231462045719	-1	5554	-1	-1	-1	19477	-1	-1	2640	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
20	0.00463164213777	275	183.222222222	117	47.3650128728	1649	9	0.000516262261229	5561	2134.75	234	1721.89826728	0.0	502.65	3.15	0.469544593462	0.00447427293065	6.8159453303	0.0	0.0	19993	434.767102059	67.0	506.49	3.22	0.014375	6.85639439753	1.04861581023	501.21982684	191.807692308	106.306115556	2.99107552581	0.00131828362286	1.73321851223	107.425754106	38.5087719298	2.48455104345	488.03	2.805	0.0	0.916448994783	0	0	78	0	0	0	57	2402	1	0.00755604927032	0.0	501.59	2.82	1.29989001105	1.64373016738	89.8328979297	103.58906378	0.063236214142	0.00128291995176	1.32252000445	96.2300313284	11.8111974823	1.40111288646	80.7434173878	14961	8185.57089782	131.724606929	6123.26798404	2195.0	-1	-1	-1	-1	0.0	501.78	2.99	0.00584795321637	0.0	175	506.49	3.025	0.005625	502.452926829	171.0	2.96097560976	0.00177706552707	500.79	2.895	0.0	0	0	2	0	0	1	1	0	0	0.025641025641	0.0196179659267	0.5	0.5	0.0	0.0	0.0	502.66	2.915	0.893944192616	5.65685424949	0.031843749626	0.00153736012982	-1	5372	-1	-1	-1	6554	-1	-1	342	0.0	503.2	3.165	0.00515385781416	0.0	416	506.24	3.175	0.0133333333333	501.27741453	194.029411765	2.9974787234	0.00132857581338	488.03	2.81	0.0	0	0	34	0	0	0	15	17	1	0.435897435897	0.378420237481	0.0	0.454545454545	0.515151515152	0.030303030303	0.0	501.48	2.905	1.67874652218	91.9747940748	0.0649167942458	0.00126221716359	-1	325	-1	-1	-1	17461	-1	-1	6597	0.0	502.65	3.15	0.0052302589616	0.0	575	506.02	3.22	0.014375	501.10565425	191.195121951	2.98998106061	0.00127710681696	492.68	2.805	0.0	0	0	41	0	0	0	23	17	1	0.525641025641	0.44966442953	0.0	0.560975609756	0.414634146341	0.0243902439024	0.0	501.62	2.91	1.65101924798	92.3401915506	0.0594066205098	0.00128948328742	-1	658	-1	-1	-1	19668	-1	-1	7839	0.0	501.93	3.01	0.00546448087432	0.0	183	502.1	3.025	0.00388888888889	501.695	183.0	2.99625	0.00146180555556	499.48	2.965	0.0	0	0	1	0	0	0	1	0	0	0.0128205128205	0.010497332645	0.0	1.0	0.0	0.0	0.0	502.1	3.005	0.754359261053	0	0.0159666593415	0.00110250573891	-1	6338	-1	-1	-1	6338	-1	-1	183
18	0.00342993072916	191	165.285714286	133	22.4106692278	1157	7	0.000395457883735	4263	1693.33333333	467	1649.04016527	0.0	592.6	2.945	0.386444174718	0.00372860290379	8.0352	0.0	0.0	19994	419.551289447	67.0	609.06	3.385	0.021875	6.9280593304	0.934049289798	590.699224719	228.272727273	105.237666718	3.075660689	0.00144681967338	1.84072450915	121.867392487	38.2653061224	2.83183054561	495.69	2.82	0.0	1.46340130466	0	0	66	0	0	0	49	2402	1	0.00665535103019	0.0	600.3	3.19	1.27344273916	13.143059773	112.338437213	106.897890658	0.119486280451	0.00156976137429	1.35552603038	106.530481852	12.0446660224	1.48302649316	60.7132038368	15066	6840.44833668	117.806368585	5971.50223187	1875.0	-1	-1	-1	-1	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	592.69	2.915	0.00442542077771	0.0	600	609.06	3.385	0.021875	590.466759431	225.967213115	3.08506410256	0.00144079580926	495.69	2.82	0.0	0	0	61	0	0	0	2	58	0	0.924242424242	0.778713067058	0.0	0.0333333333333	0.966666666667	0.0	0.0	600.3	3.19	13.7681559119	115.165094135	0.118805986747	0.00160348179289	-1	274	-1	-1	-1	19570	-1	-1	13784	0.0	592.6	2.945	0.00390015600624	0.0	341	594.05	3.2	0.005	592.974903226	256.4	2.96341614907	0.00152690972222	592.23	2.87	0.0	0	0	5	0	0	0	3	2	0	0.0757575757576	0.072425286707	0.0	0.6	0.4	0.0	0.0	592.9	3.2	0.310484263026	71.1252416516	0.0568424971969	0.00111989310662	-1	16913	-1	-1	-1	18903	-1	-1	1282	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
30	0.00440524056031	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0.0	-1	3.03	0.42217830347	0.00377503009082	11.5919938414	0.0	0.0	19995	578.022002538	75.0	-1	3.29	0.05625	8.62719406773	1.18410274943	-1	218.231884058	113.479044571	3.05406380028	0.0023412222831	1.61694057838	115.32897028	37.1142857143	2.68500268378	-1	2.05	0.0	1.24253562504	0	0	69	0	0	0	35	2402	1	0.00592707182138	0.0	-1	3.08	1.28174912312	-1	154.88137253	130.24548797	0.124804711827	0.00238788368279	1.32013790512	122.219280997	16.178728643	1.52307217232	80.5189869613	15058	7716.57503082	108.335018751	4036.51395981	1299.0	-1	-1	-1	-1	0.0	-1	3.05	0.00323886639676	0.0	991	-1	3.27	0.01125	-1	308.75	3.14615720524	0.00213559090801	-1	2.05	0.0	0	0	16	0	0	4	1	1	10	0.231884057971	0.27027027027	0.25	0.0625	0.0625	0.625	0.0	-1	2.05	-1	263.2991961	0.0860576034441	0.00181930139335	-1	7045	-1	-1	-1	19503	-1	-1	4940	0.0	-1	2.98	0.0058416270013	0.0	350	-1	3.19	0.0175	-1	171.185185185	3.00537234043	0.00245121897746	-1	2.73	0.0	0	0	27	0	0	0	10	16	0	0.391304347826	0.252872305504	0.0	0.384615384615	0.615384615385	0.0	0.0	-1	3.08	-1	72.0987768151	0.0896352703125	0.00218604778708	-1	291	-1	-1	-1	12225	-1	-1	4622	0.0	-1	3.07	0.00530578050824	0.0	375	-1	3.13	0.01375	-1	188.473684211	2.95121593291	0.00231024054262	-1	2.71	0.0	0	0	19	0	0	0	8	10	1	0.275362318841	0.195918590655	0.0	0.421052631579	0.526315789474	0.0526315789474	0.0	-1	2.99	-1	77.8969179401	0.116130674359	0.00201857505428	-1	2757	-1	-1	-1	12017	-1	-1	3581	0.0	-1	3.03	0.00326086956522	0.0	458	-1	3.29	0.01375	-1	306.666666667	3.15893518519	0.00228279030911	-1	3.02	0.0	0	0	6	0	0	2	0	0	4	0.0869565217391	0.100667469089	0.333333333333	0.0	0.0	0.666666666667	0.0	-1	3.07	-1	119.835999043	0.0643050539658	0.0021083043372	-1	13191	-1	-1	-1	18995	-1	-1	1840
28	0.00447448374856	191	145.5	100	64.346717088	291	2	0.000109373291042	1041	1041.0	1041	0.0	0.0	574.62	3.07	0.485050680005	0.00415618505961	7.89530132789	0.0	0.0	19994	525.585704771	83.0	574.62	3.35	0.0275	6.68706709702	1.09093879768	544.43602537	203.407894737	118.261823128	3.07103985341	0.0019103256615	1.58650338228	127.967273512	38.3921568627	2.85369344956	531.41	2.74	0.0	0.975898729176	0	0	76	0	0	0	51	2402	1	0.00642028055826	0.0	539.91	3.01	1.31746610829	11.7211998944	112.521544916	119.61778032	0.1313680215	0.00181846876578	1.34776228998	123.133589634	15.1843056231	1.48379167065	81.8204098261	15459	8869.63673456	117.401250288	6526.33094911	1958.0	-1	-1	-1	-1	0.0	-1	3.07	0.00402212166918	0.0	633	-1	3.35	0.02	-1	248.625	3.04322957198	0.00208665338645	-1	2.75	0.0	0	0	16	0	0	2	1	2	11	0.210526315789	0.217543475883	0.125	0.0625	0.125	0.6875	0.0	-1	2.9	-1	150.694779826	0.145396137715	0.00186590620561	-1	11716	-1	-1	-1	19702	-1	-1	3978	0.0	574.62	3.08	0.00555951532431	0.0	408	574.62	3.35	0.0125	547.594183007	179.871794872	3.08346332405	0.00185029828486	531.41	2.8	0.0	0	0	39	0	0	1	8	28	1	0.513157894737	0.383626818331	0.0263157894737	0.210526315789	0.736842105263	0.0263157894737	0.0	540.53	2.985	12.8894153355	81.7960169816	0.126970826938	0.00171249537638	-1	857	-1	-1	-1	19186	-1	-1	7015	0.0	567.38	3.09	0.00477796514896	0.0	600	567.38	3.33	0.0275	537.828666667	209.294117647	3.0464125	0.0019102483165	531.49	2.74	0.0	0	0	17	0	0	0	7	9	0	0.223684210526	0.194575084764	0.0	0.4375	0.5625	0.0	0.0	540.49	2.96	7.15939270989	123.242527515	0.11295836101	0.00208974919627	-1	283	-1	-1	-1	18978	-1	-1	3558	0.0	-1	3.28	0.00423728813559	0.0	425	-1	3.31	0.00888888888889	-1	236.0	3.199375	0.00207111111111	-1	2.88	0.0	0	0	3	0	0	0	0	0	3	0.0394736842105	0.038718145029	0.0	0.0	0.0	1.0	0.0	-1	2.92	-1	163.679565004	0.0823546201774	0.00178083224943	-1	16854	-1	-1	-1	18303	-1	-1	708
3	0.00445725316443	167	148.0	125	22.1810730128	592	4	0.000212833883154	6396	4516.33333333	3231	1664.1004577	0.0	612.48	3.25	0.669381143521	0.00452272001703	5.52176917761	0.0	0.0	19995	645.226151669	100.0	622.97	3.615	0.02	9.63024106968	0.997257333003	613.417986547	188.0	149.76606204	3.2549131016	0.00124086506853	1.80136442069	153.277845828	40.1944444444	3.30944319626	607.44	2.95	0.0	1.21299084049	0	0	85	0	0	0	72	2402	1	0.0079553712311	0.0	612.52	3.115	1.27799976575	2.29511456287	98.2273844079	152.524208607	0.115568933356	0.00117271767338	1.31502946097	149.286137532	15.3793705698	1.93673237599	83.7696159722	15980	12580.3492113	149.513246917	11036.0048996	2894.0	-1	-1	-1	-1	0.0	612.48	3.25	0.00568942436412	0.0	383	621.49	3.47	0.00625	612.927136259	175.764705882	3.31478506787	0.00109318475452	608.93	3.08	0.0	0	0	17	0	0	1	0	3	13	0.2	0.158986910716	0.0588235294118	0.0	0.176470588235	0.764705882353	0.0	612.17	3.215	1.60410544541	86.0447045231	0.0868549052219	0.000894907132594	-1	1333	-1	-1	-1	19562	-1	-1	2988	0.0	612.99	3.195	0.005206247497	0.0	666	622.97	3.615	0.02	613.56799308	192.076923077	3.23586593786	0.00127697900365	607.44	2.95	0.0	0	0	65	0	0	2	0	61	1	0.764705882353	0.664307757795	0.03125	0.0	0.953125	0.015625	0.0	612.52	3.115	2.44523862449	103.167840752	0.1156103718	0.00123065857636	-1	133	-1	-1	-1	18562	-1	-1	12485	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	613.06	3.215	0.00591715976331	0.0	216	616.89	3.465	0.005	612.662857143	169.0	3.358671875	0.00127204585538	610.81	3.21	0.0	0	0	3	0	0	0	0	1	2	0.0352941176471	0.0269766946898	0.0	0.0	0.333333333333	0.666666666667	0.0	612.08	3.235	1.19516421948	55.3443764081	0.0900451482326	0.00117519506937	-1	1499	-1	-1	-1	15423	-1	-1	507
76	0.00429376716072	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0.0	-1	3.01	0.589234919663	0.00451102695478	11.2588331964	0.0	0.0	19995	468.185678092	91.0	-1	3.36	0.02	7.71973162877	0.963736039223	-1	169.160493827	132.253777718	3.016006539	0.00242756973339	1.49703091004	134.896547307	40.5666666667	3.0618044486	-1	2.68	0.0	1.51679363162	0	0	81	0	0	0	30	2402	1	0.00658640242219	0.0	-1	3.0	1.25977540554	-1	84.2385684811	109.720188554	0.116745901704	0.00221593249286	1.33546848102	113.309504363	18.9930719371	1.47415742081	77.0988831378	13702	10580.3022175	118.265441893	4046.89641922	1217.0	-1	-1	-1	-1	0.0	-1	3.31	0.00547017452462	0.0	600	-1	3.36	0.0144444444444	-1	182.80952381	3.07530224525	0.00216685529846	-1	2.69	0.0	0	0	21	0	0	1	0	1	19	0.259259259259	0.21380040098	0.047619047619	0.0	0.047619047619	0.904761904762	0.0	-1	3.03	-1	114.651480168	0.150847789339	0.00202976030366	-1	10868	-1	-1	-1	15656	-1	-1	3839	0.0	-1	3.01	0.00614754098361	0.0	400	-1	3.34	0.0175	-1	162.666666667	3.00162809258	0.00245551098338	-1	2.73	0.0	0	0	48	0	0	0	3	43	1	0.592592592593	0.434840721764	0.0	0.063829787234	0.914893617021	0.0212765957447	0.0	-1	3.03	-1	74.0072835212	0.0902449572509	0.00211682542902	-1	925	-1	-1	-1	19412	-1	-1	7808	0.0	-1	3.02	0.00624024960998	0.0	208	-1	3.35	0.0175	-1	160.25	3.0008	0.00254818594104	-1	2.89	0.0	0	0	8	0	0	0	4	4	0	0.0987654320988	0.0713967476053	0.0	0.5	0.5	0.0	0.0	-1	2.93	-1	41.3927184763	0.0526912499006	0.00217093193772	-1	8236	-1	-1	-1	19612	-1	-1	1282	0.0	-1	3.16	0.00829875518672	0.0	133	-1	3.16	0.01	-1	120.5	2.76432432432	0.00296682098765	-1	2.68	0.0	0	0	2	0	0	1	0	0	1	0.0246913580247	0.0134216974827	0.5	0.0	0.0	0.5	0.0	-1	2.79	-1	17.6776695297	0.0883660486757	0.00232338031657	-1	11625	-1	-1	-1	11817	-1	-1	241
62	0.00421010195098	225	188.0	141	31.8276609257	1316	7	0.000381908451088	3473	2464.83333333	1766	561.981998525	0.0	575.22	3.14	0.442957280824	0.00387364286104	6.59438444924	0.0	0.0	19995	423.686766579	75.0	596.5	3.59	0.0122222222222	7.26977246942	1.10238512371	585.898758558	215.014084507	115.985200003	3.12122212107	0.00102827747027	1.40856572477	129.541326774	38.5833333333	2.95378802416	575.19	2.86	0.0	1.32246128548	0	0	71	0	0	0	60	2402	1	0.00530258252	0.0	592.24	3.16	1.39048720206	3.56612737932	112.486760231	101.341390075	0.109865258602	0.000904487443649	1.38032367119	110.334662701	13.4382349359	1.46948019728	77.1669586595	15266	8118.96400022	97.1910350091	7772.47960644	2315.0	-1	-1	-1	-1	0.0	591.98	3.33	0	0.0	-1	592.88	3.335	0.003125	592.47797619	-1	3.21994047619	0.000825066137566	591.94	3.14	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	592.24	3.16	0.264191331552	0	0.067178480345	0.000711667674626	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	575.2	3.135	0.00453025563585	0.0	575	596.5	3.59	0.00888888888889	585.930930979	220.738095238	3.13549960032	0.00102347749933	575.2	2.86	0.0	0	0	42	0	0	0	12	29	0	0.591549295775	0.505810464292	0.0	0.292682926829	0.707317073171	0.0	0.0	591.68	3.365	3.60352706738	107.920716048	0.116387843866	0.000891936293419	-1	875	-1	-1	-1	19654	-1	-1	9271	0.0	575.22	3.14	0.00483736447039	0.0	749	594.65	3.42	0.0122222222222	585.210325203	206.724137931	3.09088167053	0.00105544077135	575.19	2.935	0.0	0	0	29	0	0	0	17	12	0	0.408450704225	0.327077309182	0.0	0.586206896552	0.413793103448	0.0	0.0	591.52	3.375	2.97915211696	120.243472217	0.0922815714046	0.000937375883435	-1	3023	-1	-1	-1	19404	-1	-1	5995	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
