Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic	Viz_doubleclicrate	Viz_enddistance	Viz_endpupilsize	Viz_fixationrate	Viz_leftclicrate	Viz_longestfixation	Viz_maxdistance	Viz_maxpupilsize	Viz_maxpupilvelocity	Viz_meandistance	Viz_meanfixationduration	Viz_meanpupilsize	Viz_meanpupilvelocity	Viz_mindistance	Viz_minpupilsize	Viz_minpupilvelocity	Viz_numdoubleclic	Viz_numevents	Viz_numfixations	Viz_numleftclic	Viz_numrightclic	Viz_numtransfrom_Bars	Viz_numtransfrom_Refs	Viz_numtransfrom_Text	Viz_numtransfrom_Viz	Viz_proportionnum	Viz_proportiontime	Viz_proptransfrom_Bars	Viz_proptransfrom_Refs	Viz_proptransfrom_Text	Viz_proptransfrom_Viz	Viz_rightclicrate	Viz_startdistance	Viz_startpupilsize	Viz_stddevdistance	Viz_stddevfixationduration	Viz_stddevpupilsize	Viz_stddevpupilvelocity	Viz_timetofirstdoubleclic	Viz_timetofirstfixation	Viz_timetofirstleftclic	Viz_timetofirstrightclic	Viz_timetolastdoubleclic	Viz_timetolastfixation	Viz_timetolastleftclic	Viz_timetolastrightclic	Viz_totaltimespent	Text_doubleclicrate	Text_enddistance	Text_endpupilsize	Text_fixationrate	Text_leftclicrate	Text_longestfixation	Text_maxdistance	Text_maxpupilsize	Text_maxpupilvelocity	Text_meandistance	Text_meanfixationduration	Text_meanpupilsize	Text_meanpupilvelocity	Text_mindistance	Text_minpupilsize	Text_minpupilvelocity	Text_numdoubleclic	Text_numevents	Text_numfixations	Text_numleftclic	Text_numrightclic	Text_numtransfrom_Bars	Text_numtransfrom_Refs	Text_numtransfrom_Text	Text_numtransfrom_Viz	Text_proportionnum	Text_proportiontime	Text_proptransfrom_Bars	Text_proptransfrom_Refs	Text_proptransfrom_Text	Text_proptransfrom_Viz	Text_rightclicrate	Text_startdistance	Text_startpupilsize	Text_stddevdistance	Text_stddevfixationduration	Text_stddevpupilsize	Text_stddevpupilvelocity	Text_timetofirstdoubleclic	Text_timetofirstfixation	Text_timetofirstleftclic	Text_timetofirstrightclic	Text_timetolastdoubleclic	Text_timetolastfixation	Text_timetolastleftclic	Text_timetolastrightclic	Text_totaltimespent	Refs_doubleclicrate	Refs_enddistance	Refs_endpupilsize	Refs_fixationrate	Refs_leftclicrate	Refs_longestfixation	Refs_maxdistance	Refs_maxpupilsize	Refs_maxpupilvelocity	Refs_meandistance	Refs_meanfixationduration	Refs_meanpupilsize	Refs_meanpupilvelocity	Refs_mindistance	Refs_minpupilsize	Refs_minpupilvelocity	Refs_numdoubleclic	Refs_numevents	Refs_numfixations	Refs_numleftclic	Refs_numrightclic	Refs_numtransfrom_Bars	Refs_numtransfrom_Refs	Refs_numtransfrom_Text	Refs_numtransfrom_Viz	Refs_proportionnum	Refs_proportiontime	Refs_proptransfrom_Bars	Refs_proptransfrom_Refs	Refs_proptransfrom_Text	Refs_proptransfrom_Viz	Refs_rightclicrate	Refs_startdistance	Refs_startpupilsize	Refs_stddevdistance	Refs_stddevfixationduration	Refs_stddevpupilsize	Refs_stddevpupilvelocity	Refs_timetofirstdoubleclic	Refs_timetofirstfixation	Refs_timetofirstleftclic	Refs_timetofirstrightclic	Refs_timetolastdoubleclic	Refs_timetolastfixation	Refs_timetolastleftclic	Refs_timetolastrightclic	Refs_totaltimespent	Bars_doubleclicrate	Bars_enddistance	Bars_endpupilsize	Bars_fixationrate	Bars_leftclicrate	Bars_longestfixation	Bars_maxdistance	Bars_maxpupilsize	Bars_maxpupilvelocity	Bars_meandistance	Bars_meanfixationduration	Bars_meanpupilsize	Bars_meanpupilvelocity	Bars_mindistance	Bars_minpupilsize	Bars_minpupilvelocity	Bars_numdoubleclic	Bars_numevents	Bars_numfixations	Bars_numleftclic	Bars_numrightclic	Bars_numtransfrom_Bars	Bars_numtransfrom_Refs	Bars_numtransfrom_Text	Bars_numtransfrom_Viz	Bars_proportionnum	Bars_proportiontime	Bars_proptransfrom_Bars	Bars_proptransfrom_Refs	Bars_proptransfrom_Text	Bars_proptransfrom_Viz	Bars_rightclicrate	Bars_startdistance	Bars_startpupilsize	Bars_stddevdistance	Bars_stddevfixationduration	Bars_stddevpupilsize	Bars_stddevpupilvelocity	Bars_timetofirstdoubleclic	Bars_timetofirstfixation	Bars_timetofirstleftclic	Bars_timetofirstrightclic	Bars_timetolastdoubleclic	Bars_timetolastfixation	Bars_timetolastleftclic	Bars_timetolastrightclic	Bars_totaltimespent
74_allsc	0.00433140568364	234	204.714285714	183	19.3021094332	1433	7	0.000126944978419	2116	603.857142857	2116	1032.99022722	0.0	-1	3.09	0.595541695688	0.00402596931559	12.2412643776	0.0	3.62699938341e-05	59961	746.902101227	100.0	604.04	3.755	0.055	9.32571116221	1.15382788506	578.686366817	175.418918919	158.644252095	3.19371502433	0.00215837091221	1.58760929223	161.56517617	44.0687022901	3.21049408336	550.65	2.74	0.0	1.00547396863	0	2	222	0	2	0	131	7215	15	0.00552792760704	0.0	564.22	3.675	1.28528683267	8.70967599164	107.004250783	170.214160712	0.14103066676	0.00220640386568	1.28343271301	148.308943258	16.8332047498	1.74927615118	238.842372207	38943	32839.3601837	304.820984107	21165.0380783	5773.0	-1	-1	-1	-1	0.0	556.05	3.44	0.00544662309368	0.0	533	592.57	3.755	0.0177777777778	579.146854664	183	3.11387272727	0.00242683222499	552.4	2.87	0.0	0	0	20	0	0	1	0	1	11	0.0900900900901	0.0612398058738	0.0769230769231	0.0	0.0769230769231	0.846153846154	0.0	572.25	3.755	6.65918632242	nan	0.173751795536	0.00229232034182	-1	58	-1	-1	-1	665272	-1	-1	3672	0.0	557.71	3.08	0.00566031060954	0.0	858	604.04	3.73	0.0277777777778	579.243879819	176	3.20865435943	0.00203726130975	550.65	2.82	0.0	0	0	160	0	0	2	11	128	8	0.720720720721	0.471423091676	0.0134228187919	0.0738255033557	0.859060402685	0.0536912751678	0.0	564.22	3.675	8.81880041611	113.457525369	0.134050659388	0.00197345430023	-1	483	-1	-1	-1	668669	-1	-1	28267	0.0	563.81	3.09	0.00598324690866	0.0	283	593.02	3.505	0.01	575.361247312	167	3.23187956204	0.00199783640424	-1	-1	-1	0	0	30	0	0	0	16	13	1	0.135135135135	0.0836210203299	0.0	0.533333333333	0.433333333333	0.0333333333333	0.0	-1	-1	8.69220780113	56.2003804135	0.112647905624	0.00187700553271	-1	-1	-1	-1	-1	512853	-1	-1	5014	0.0	586.11	3.17	0.00765306122449	0.0	167	587.34	3.465	0.0075	581.453181818	130	3.20919642857	0.00202417695473	-1	-1	-1	0	0	3	0	0	0	0	1	0	0.0135135135135	0.00653758276213	0.0	0.0	1.0	0.0	0.0	-1	-1	4.67409325753	nan	0.119509515733	0.00194436991693	-1	-1	-1	-1	-1	510504	-1	-1	392
11	0.00353764619401	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0.0	593.79	2.935	0.643823306846	0.00355871886121	78.0	0.0	0.0	3997	65.163119719	25.0	604.04	3.375	0.055	2.60652478876	1.08444936056	581.377142857	162.5	197.361108244	3.20255639098	0.00295762585642	1.88160417291	65.163119719	25.0	2.60652478876	570.06	2.74	0.0	2.60652478876	0	0	12	0	0	0	1	481	1	0.00558008354955	0.0	570.16	3.13	1.37983965793	9.06937287074	74.2765104188	189.641114339	0.0785642597979	0.00384323844849	1.29806042271	0	0	0	11.9289429662	1950	2170.97219069	18.8160417291	65.163119719	25.0	-1	-1	-1	-1	0.0	-1	3.23	0	0.0	-1	-1	3.27	0.01125	-1	-1	3.1246875	0.00403935185185	-1	2.99	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	3.13	-1	0	0.0562581563751	0.00293084524173	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	593.79	2.935	0.0067264573991	0.0	325	604.04	3.375	0.0277777777778	581.609259259	148.666666667	3.2253902439	0.002673791019	570.16	2.935	0.0	0	0	6	0	0	1	3	2	0	0.5	0.26453143535	0.166666666667	0.5	0.333333333333	0.0	0.0	570.16	3.25	9.11929064919	96.549814431	0.0684677819069	0.00298681022071	-1	783	-1	-1	-1	3705	-1	-1	892	0.0	570.06	3.31	0.00550660792952	0.0	258	580.25	3.36	0.01	575.11	181.6	3.22064655172	0.00231762720665	570.06	3.12	0.0	0	0	5	0	0	0	2	3	0	0.416666666667	0.269276393832	0.0	0.4	0.6	0.0	0.0	580.25	3.2	5.09559613784	52.3192125323	0.0479380495713	0.00189045390458	-1	916	-1	-1	-1	2765	-1	-1	908	0.0	-1	3.17	0.00666666666667	0.0	150	-1	3.19	0.0075	-1	150.0	3.12363636364	0.0034595959596	-1	3.06	0.0	0	0	1	0	0	0	0	0	0	0.0833333333333	0.0444839857651	0	0	0	0	0.0	-1	3.09	-1	0	0.0403169262898	0.00234014757753	-1	416	-1	-1	-1	416	-1	-1	150
27	0.00302971504672	200	200.0	200	0	200	1	0.000269905533063	-1	-1.0	-1	0	0.0	580.03	3.17	0.489510356412	0.00431848852901	6.20464135021	0.0	0.0	3997	463.166869352	75.0	586.15	3.35	0.0075	6.17555825802	0.74833961654	579.576450116	183.8125	120.909058034	3.21977272727	0.00145151869159	2.10811101723	125.33595168	43.0909090909	2.59805779083	575.87	2.945	0.0	1.70553198357	0	0	16	0	0	0	11	481	1	0.00796587159009	0.0	578.86	3.03	1.17917501283	1.00193657679	120.853751149	98.9317929836	0.0573697846693	0.00123490995757	1.24671252013	117.524873068	15.2607637126	1.25079869173	11.2250942481	2941	1813.6358705	29.5135542413	1378.69546849	474.0	-1	-1	-1	-1	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	580.03	3.17	0.00537441777141	0.0	516	585.34	3.35	0.0075	579.520942029	186.066666667	3.22023696682	0.00145698161665	575.87	2.945	0.0	0	0	15	0	0	0	0	13	0	0.9375	0.75330634278	0.0	0.0	1.0	0.0	0.0	578.86	3.17	0.925581464528	124.746867505	0.0576751963492	0.001249218008	-1	33	-1	-1	-1	3747	-1	-1	2791	0.0	579.82	3.285	0	0.0	-1	579.82	3.285	0.000625	579.82	-1	3.285	0.000625	579.82	3.285	0.000625	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	579.82	3.285	nan	0	nan	nan	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
20	0.00463543506134	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0.0	573.9	3.365	0.508927770733	0.00408684546616	4.60542168675	0.0	0.0	3998	654.388444924	91.0	582.96	3.505	0.00611111111111	7.19108181235	1.20984855101	573.360691145	191.125	132.830148161	3.24817596567	0.00138600170192	1.73886206298	169.971193159	44.2666666667	3.24590402889	570.85	2.865	0.0	1.49856145659	0	0	16	0	0	0	15	481	1	0.00621815297105	0.0	572.51	3.02	1.33194716414	1.68307900365	75.0554239657	146.160937739	0.157002154432	0.00114619420517	1.24431029022	178.939216436	17.2604695627	2.02363327269	18.1477282651	3058	1992.45222242	24.3440688817	2549.56789738	664.0	-1	-1	-1	-1	0.0	571.13	3.19	0.00925925925926	0.0	108	572.4	3.19	0.004375	571.813571429	108.0	3.05553571429	0.00166170634921	571.13	2.895	0.0	0	0	1	0	0	0	0	0	0	0.0625	0.0275862068966	0	0	0	0	0.0	572.26	2.895	0.320811636042	0	0.0887082117134	0.00119161315245	-1	700	-1	-1	-1	700	-1	-1	108	0.0	574.07	3.375	0.00544959128065	0.0	375	582.96	3.465	0.005	573.329803922	183.5	3.23603864734	0.00123888888889	571.12	2.865	0.0	0	0	8	0	0	0	3	4	0	0.5	0.37496807152	0.0	0.428571428571	0.571428571429	0.0	0.0	572.51	3.02	1.64015797653	91.7340877599	0.161400901256	0.00105279602703	-1	75	-1	-1	-1	3531	-1	-1	1468	0.0	573.9	3.365	0.00503778337531	0.0	233	581.03	3.505	0.00611111111111	573.814221106	198.5	3.32766331658	0.00145022560632	571.48	3.195	0.0	0	0	6	0	0	0	3	2	1	0.375	0.304214559387	0.0	0.5	0.333333333333	0.166666666667	0.0	571.5	3.245	1.70006811253	39.7932155021	0.0848107948333	0.00113499515345	-1	891	-1	-1	-1	3373	-1	-1	1191	0.0	571.55	3.17	0	0.0	-1	571.55	3.17	0.0025	571.514	-1	3.134	0.000861111111111	571.49	3.12	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	571.53	3.13	0.025099800796	0	0.0204328167417	0.000952933660717	-1	-1	-1	-1	-1	-1	-1	-1	0
18	0.00352489348651	224	203.5	183	28.9913780286	407	2	0.000581564408258	2116	2116.0	2116	0.0	0.0	557.71	3.41	0.428964374187	0.00378016865368	6.87738419619	0.0	0.0	3997	573.550827605	67.0	578.13	3.585	0.02125	8.5604601135	1.01017572501	558.869900498	194.153846154	122.934040236	3.28179176755	0.00168299642464	2.0177176506	136.464840485	40.7777777778	2.85983606701	550.65	2.78	0.0	1.32970390543	0	0	13	0	0	0	9	481	1	0.00645388024326	0.0	550.79	3.19	0.96821929252	5.41903415399	118.99008793	156.185106092	0.180418701886	0.00191594035827	1.03954121041	166.113319788	12.2042797593	2.2002984225	12.1221087001	2524	1475.20848283	22.1948941566	1228.18356437	367.0	-1	-1	-1	-1	0.0	556.05	3.045	0	0.0	-1	575.43	3.22	0.01	557.949090909	-1	3.09666666667	0.00249053030303	552.4	2.95	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	552.4	3.115	7.35325254182	0	0.0593198160795	0.00267426986787	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	557.71	3.41	0.0050547598989	0.0	475	578.13	3.585	0.0133333333333	559.007241379	197.833333333	3.33156441718	0.00152451236503	550.65	3.03	0.0	0	0	12	0	0	0	0	10	0	0.923076923077	0.690316952603	0.0	0.0	1.0	0.0	0.0	550.79	3.19	5.39869713272	123.506226073	0.169307205056	0.00153392119887	-1	50	-1	-1	-1	3639	-1	-1	2374	0.0	563.81	3.195	0	0.0	-1	566.68	3.195	0.005	553.196666667	-1	3.10568181818	0.00140782828283	550.98	3.05	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	551.04	3.11	4.31353605912	0	0.0319707997184	0.00138825743221	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
30	0.00600713814962	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0.0	557.43	3.31	0.40530968668	0.00505050505051	9.1155234657	0.0	0.0	3997	198.69259568	50.0	566.76	3.38	0.01875	3.9738519136	1.25937884501	557.923902439	140.277777778	84.9719837252	3.20796428571	0.00308333333333	1.39200383171	95.9672274436	34.625	2.63159636191	557.16	3.08	0.0	1.47529408172	0	0	18	0	0	0	8	481	1	0.00624917545101	0.0	566.76	3.23	1.32297570571	2.16943411752	45.0578785375	75.751631043	0.0566240894343	0.00269116592511	1.39003836622	55.885849921	14.2622128117	0.748877071444	21.4094403652	2525	1444.52372333	22.2720613074	767.737819549	277.0	-1	-1	-1	-1	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	557.43	3.31	0.00705218617772	0.0	175	557.5	3.32	0.01125	557.395	141.8	3.19724409449	0.00310105363985	557.27	3.08	0.0	0	0	5	0	0	0	2	2	0	0.277777777778	0.198933782267	0.0	0.5	0.5	0.0	0.0	557.42	3.23	0.0812403840464	30.4827820253	0.0427743649189	0.00223717612455	-1	833	-1	-1	-1	2898	-1	-1	709	0.0	557.18	3.31	0.00697836706211	0.0	233	566.76	3.38	0.01	558.052121212	143.3	3.215	0.00278141361257	557.16	3.1	0.0	0	0	10	0	0	0	7	3	0	0.555555555556	0.402076318743	0.0	0.7	0.3	0.0	0.0	566.76	3.1	2.40722318966	47.4038207555	0.0603947410995	0.00236769955201	-1	1349	-1	-1	-1	3798	-1	-1	1433	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
28	0.00452720331872	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0.0	-1	3.23	0.709714196341	0.00411296956403	7.94573643411	0.0	0.0	3997	586.886221966	92.0	-1	3.4	0.0144444444444	6.37919806485	1.17933646453	-1	136.666666667	184.880548147	3.14073226545	0.00299107142857	1.72508581505	215.415272056	51.6	3.76289904017	-1	2.86	0.0	2.79211422951	0	0	15	0	0	0	5	481	1	0.00614919539229	0.0	-1	3.12	1.2899644079	-1	57.597949699	183.95328856	0.140818101773	0.00243460297062	1.23634383444	214.100199456	30.7619895325	1.49643455899	16.5107105034	2050	2588.32767406	22.4261155957	1077.07636028	258.0	-1	-1	-1	-1	0.0	-1	3.22	0.0120481927711	0.0	83	-1	3.22	0.0111111111111	-1	83.0	3.03	0.00304783950617	-1	2.93	0.0	0	0	1	0	0	0	0	0	0	0.0666666666667	0.0227584315876	0	0	0	0	0.0	-1	2.98	-1	0	0.0973538791101	0.00263414271426	-1	691	-1	-1	-1	691	-1	-1	83	0.0	-1	3.23	0.00732844770153	0.0	233	-1	3.4	0.01125	-1	136.454545455	3.16800724638	0.0027548957003	-1	2.86	0.0	0	0	11	0	0	0	1	8	1	0.733333333333	0.411571154373	0.0	0.1	0.8	0.1	0.0	-1	3.08	-1	64.2080425435	0.152577896475	0.00219088338451	-1	874	-1	-1	-1	3564	-1	-1	1501	0.0	-1	3.35	0.00600600600601	0.0	183	-1	3.39	0.0075	-1	166.5	3.17104166667	0.00239583333333	-1	2.97	0.0	0	0	2	0	0	0	1	1	0	0.133333333333	0.0913079243214	0.0	0.5	0.5	0.0	0.0	-1	2.97	-1	23.3345237792	0.133292824077	0.00211442520138	-1	1365	-1	-1	-1	1590	-1	-1	333	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
3	0.00332152743188	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0.0	-1	3.01	0.59647550238	0.00354706684857	4.59662288931	0.0	0.0	3998	746.902101227	91.0	-1	3.29	0.01125	8.89169168127	1.01444983649	-1	188.461538462	182.173559685	3.05652680653	0.00304299103504	1.7211595117	307.195214521	59.2222222222	4.73697677976	-1	2.9	0.0	2.64081598062	0	0	13	0	0	0	9	481	1	0.00516582663811	0.0	-1	2.99	1.39735663143	-1	123.830943484	172.127999365	0.0849178401955	0.00240410888815	1.44166814042	216.263281927	20.6747296099	2.07859557608	12.1733980378	2450	2186.08271622	18.9327546287	2764.75693069	533.0	-1	-1	-1	-1	0.0	-1	3.2	0.00187617260788	0.0	533	-1	3.2	0.01	-1	533.0	3.03333333333	0.00262596899225	-1	2.91	0.0	0	0	1	0	0	0	0	0	0	0.0769230769231	0.145429740791	0	0	0	0	0.0	-1	2.96	-1	0	0.0748590406631	0.00220259179903	-1	184	-1	-1	-1	184	-1	-1	533	0.0	-1	3.01	0.00616591928251	0.0	325	-1	3.29	0.01125	-1	162.181818182	3.06317073171	0.00312387630349	-1	2.9	0.0	0	0	11	0	0	0	0	9	1	0.846153846154	0.486766712142	0.0	0.0	0.9	0.1	0.0	-1	2.99	-1	73.9118639757	0.0878228415362	0.00243958626608	-1	792	-1	-1	-1	3581	-1	-1	1784	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
60	0.00663571127209	200	200.0	200	0	200	1	0.000268672756582	-1	-1.0	-1	0	0.0	574.54	3.37	0.510439924203	0.00403009134874	4.55508474576	0.0	0.000268672756582	3998	548.586631186	67.0	586.49	3.465	0.0188888888889	8.31191865434	1.76415123962	577.528735632	143.333333333	135.704099849	3.20091216216	0.00160927854938	1.0836350022	172.547494493	42.9090909091	3.25333453111	570.17	2.91	0.0	1.00547396863	0	1	15	0	1	0	11	481	1	0.0037848616412	0.0	579.57	3.035	1.25784749289	2.41797960211	54.3660433236	143.190449289	0.139055225354	0.00173703564957	0.991808707296	178.674017391	15.8521578686	2.43058488062	24.6981173547	2150	1899.85739788	14.0872550286	1898.02243942	472.0	-1	-1	138897	-1	0.0	578.17	3.155	0.00722543352601	0.0	208	586.2	3.22	0.0177777777778	578.933529412	138.4	3.10171497585	0.00171866275824	573.27	2.91	0.0	0	0	5	0	0	1	0	0	4	0.333333333333	0.185921547555	0.2	0.0	0.0	0.8	0.0	579.57	3.035	1.50678442537	54.0767972424	0.0600471571793	0.00184921580314	-1	933	-1	-1	-1	1966	-1	-1	692	0.0	574.62	3.41	0.00742574257426	0.0	216	586.49	3.44	0.0188888888889	576.041285714	134.666666667	3.295625	0.00158265345765	574.34	3.08	0.0	0	0	6	0	0	0	1	4	1	0.4	0.217087587319	0.0	0.166666666667	0.666666666667	0.166666666667	0.0	578.02	3.145	1.96227618633	46.2327445288	0.119079915283	0.00178727148961	-1	2090	-1	-1	-1	3256	-1	-1	808	0.0	574.54	3.37	0.00621118012422	0.0	258	579.96	3.465	0.005625	575.120806452	161.0	3.32992063492	0.00119763205829	570.17	3.07	0.0	0	0	3	0	0	0	1	2	0	0.2	0.129768941429	0.0	0.333333333333	0.666666666667	0.0	0.0	577.6	3.07	1.70684859488	91.9945650569	0.146456786711	0.00110361007822	-1	2257	-1	-1	-1	3689	-1	-1	483	0.0	578.1	3.13	0.0059880239521	0.0	167	584.08	3.21	0.0075	580.465652174	167.0	3.16854166667	0.00178743961353	577.99	3.085	0.0	0	0	1	0	0	0	0	0	0	0.0666666666667	0.0448683503493	0	0	0	0	0.0	579.69	3.185	2.03412662985	0	0.0341505352516	0.00187022603424	-1	725	-1	-1	-1	725	-1	-1	167
76	0.00540568774784	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	0.0	-1	2.95	0.553140337269	0.00413223140496	15.2108433735	0.0	0.0	3997	248.687061811	75.0	-1	3.32	0.0133333333333	3.31582749082	1.4016176089	-1	168.333333333	143.421387449	3.09532407407	0.0028030609493	1.61767125007	171.25853044	55.3333333333	3.06339686428	-1	2.82	0.0	2.69329359186	0	0	15	0	0	0	3	481	1	0.00579331301679	0.0	-1	3.01	1.36515018529	-1	112.440883939	172.456745683	0.125200114801	0.00232582553398	1.36263264795	67.0885926356	17.616280349	0.327524430429	19.6226465247	2525	2007.89942429	21.029726251	513.775591321	166.0	-1	-1	-1	-1	0.0	-1	3.29	0.00328947368421	0.0	491	-1	3.3	0.01	-1	304.0	3.0682	0.00292375283447	-1	2.87	0.0	0	0	2	0	0	0	0	0	1	0.133333333333	0.167493112948	0.0	0.0	0.0	1.0	0.0	-1	2.9	-1	264.457936164	0.119885298717	0.00241506250568	-1	108	-1	-1	-1	291	-1	-1	608	0.0	-1	2.95	0.00678142931664	0.0	350	-1	3.32	0.0133333333333	-1	147.461538462	3.1034939759	0.00276539278132	-1	2.82	0.0	0	0	13	0	0	0	0	12	1	0.866666666667	0.528099173554	0.0	0.0	0.923076923077	0.0769230769231	0.0	-1	3.01	-1	73.3650863656	0.125788713992	0.00229992478879	-1	974	-1	-1	-1	3697	-1	-1	1917	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
