[BeGaze]
Converted from:	E:\SMI from 3-25-15\MT430PN56168-[631e0eca-3d36-4d8c-a365-e1f44a5da588]\MT430PN56168-eye_data.idf
Date:	09.06.2015 15:27:25
Version:	BeGaze 3.5.90
Sample Rate:	120
Subject:	MT430PN56168
Description:	Run67
Stimulus:	mt430pn56168-scrrec.avi

Table Header for Fixations:
Event Type,Trial,Number,Start,End,Duration,Location X,Location Y,Dispersion X,Dispersion Y,AOI hit,Image,Plane,Avg. Pupil Size X,Avg. Pupil Size Y

Table Header for Saccades:
Event Type,Trial,Number,Start,End,Duration,Start Loc.X,Start Loc.Y,End Loc.X,End Loc.Y,Amplitude,Peak Speed,Peak Speed At,Average Speed,Peak Accel.,Peak Decel.,Average Accel.

Table Header for Blinks:
Event Type,Trial,Number,Start,End,Duration

Table Header for User Events:
Event Type,Trial,Number,Start,Description

UserEvent,1,1,167531284088,# Message: MT430PN56168-scrrec.avi
Saccade R,1,1403,168062364423,168062372797,8374,655.06,815.52,654.98,819.55,0.08,12.27,0.00,9.90,-65.77,-343.16,246.11
Fixation L,1,1408,168062372797,168062497943,125146,692.44,817.58,70,29,-,-,-1,15.62,15.62
Fixation R,1,1408,168062372797,168062497943,125146,692.44,817.58,70,29,-,-,-1,15.23,15.23
Saccade L,1,1378,168062497943,168062510336,12393,719.01,802.96,720.46,806.18,0.04,5.44,1.00,3.47,296.97,-173.92,226.24
Saccade R,1,1404,168062497943,168062510336,12393,719.01,802.96,720.46,806.18,0.04,5.44,1.00,3.47,296.97,-173.92,226.24
Fixation L,1,1409,168062510336,168062681405,171069,711.17,802.90,14,16,-,-,-1,15.50,15.50
Fixation R,1,1409,168062510336,168062681405,171069,711.17,802.90,14,16,-,-,-1,15.12,15.12
Saccade L,1,1379,168062681405,168062691672,10267,717.76,816.70,812.86,816.29,0.80,142.90,1.00,78.26,7692.37,-7748.75,5280.98
Saccade R,1,1405,168062681405,168062691672,10267,717.76,816.70,812.86,816.29,0.80,142.90,1.00,78.26,7692.37,-7748.75,5280.98
Fixation L,1,1410,168062691672,168063115313,423641,838.89,831.09,64,32,-,-,-1,16.00,16.00
Fixation R,1,1410,168062691672,168063115313,423641,838.89,831.09,64,32,-,-,-1,15.65,15.65
Saccade L,1,1380,168063115313,168063123624,8311,877.09,826.09,883.08,828.52,0.28,42.51,0.00,34.26,391.74,-1289.85,837.77
Saccade R,1,1406,168063115313,168063123624,8311,877.09,826.09,883.08,828.52,0.28,42.51,0.00,34.26,391.74,-1289.85,837.77
Fixation L,1,1411,168063123624,168063323820,200196,909.87,840.00,33,34,-,-,-1,16.15,16.15
Fixation R,1,1411,168063123624,168063323820,200196,909.87,840.00,33,34,-,-,-1,16.21,16.21
Saccade L,1,1381,168063323820,168063348761,24941,910.91,844.91,786.86,838.86,2.26,168.92,0.34,90.77,10043.30,-6545.75,4891.15
Saccade R,1,1407,168063323820,168063348761,24941,910.91,844.91,786.86,838.86,2.26,168.92,0.34,90.77,10043.30,-6545.75,4891.15
Fixation L,1,1412,168063348761,168063513176,164415,774.55,797.58,19,65,-,-,-1,16.07,16.07
Fixation R,1,1412,168063348761,168063513176,164415,774.55,797.58,19,65,-,-,-1,15.17,15.17
Saccade L,1,1382,168063513176,168063540646,27470,781.53,808.71,789.24,819.84,2.98,199.15,1.00,108.48,8165.92,-11377.63,7042.82
Saccade R,1,1408,168063513176,168063540646,27470,781.53,808.71,789.24,819.84,2.98,199.15,1.00,108.48,8165.92,-11377.63,7042.82
Fixation L,1,1413,168063540646,168063732529,191883,785.20,797.58,23,42,-,-,-1,16.35,16.35
Fixation R,1,1413,168063540646,168063732529,191883,785.20,797.58,23,42,-,-,-1,15.57,15.57
Saccade L,1,1383,168063732529,168063749123,16594,775.94,814.18,771.96,816.36,2.03,156.76,0.50,122.22,9122.09,-8497.55,4579.69
Saccade R,1,1409,168063732529,168063749123,16594,775.94,814.18,771.96,816.36,2.03,156.76,0.50,122.22,9122.09,-8497.55,4579.69
Fixation L,1,1414,168063749123,168063866020,116897,756.63,816.11,28,11,-,-,-1,16.13,16.13
Fixation R,1,1414,168063749123,168063866020,116897,756.63,816.11,28,11,-,-,-1,15.51,15.51
Saccade L,1,1384,168063866020,168063949424,83404,743.91,810.49,935.09,807.99,11.06,272.92,0.40,132.58,16029.64,-15618.42,7507.79
Saccade R,1,1410,168063866020,168063949424,83404,743.91,810.49,935.09,807.99,11.06,272.92,0.40,132.58,16029.64,-15618.42,7507.79
Fixation L,1,1415,168063949424,168064116249,166825,961.22,804.31,54,45,-,-,-1,15.87,15.87
Fixation R,1,1415,168063949424,168064116249,166825,961.22,804.31,54,45,-,-,-1,16.10,16.10
Saccade L,1,1385,168064116249,168064124734,8485,989.09,803.82,995.22,803.16,0.10,14.08,1.00,11.25,95.72,-552.56,373.89
Saccade R,1,1411,168064116249,168064124734,8485,989.09,803.82,995.22,803.16,0.10,14.08,1.00,11.25,95.72,-552.56,373.89
Fixation L,1,1416,168064124734,168064233068,108334,992.65,813.65,38,34,-,-,-1,15.86,15.86
Fixation R,1,1416,168064124734,168064233068,108334,992.65,813.65,38,34,-,-,-1,16.36,16.36
Saccade L,1,1386,168064233068,168064241361,8293,1016.37,837.67,1076.90,806.63,0.43,80.76,0.00,52.12,2828.10,-3848.11,3386.87
Saccade R,1,1412,168064233068,168064241361,8293,1016.37,837.67,1076.90,806.63,0.43,80.76,0.00,52.12,2828.10,-3848.11,3386.87
Fixation L,1,1417,168064241361,168064525075,283714,1060.85,802.07,77,14,-,-,-1,15.62,15.62
Fixation R,1,1417,168064241361,168064525075,283714,1060.85,802.07,77,14,-,-,-1,16.13,16.13
Saccade L,1,1387,168064525075,168064558361,33286,1049.42,806.89,1005.81,823.71,0.80,51.82,1.00,24.15,2506.27,-689.51,1179.00
Saccade R,1,1413,168064525075,168064558361,33286,1049.42,806.89,1005.81,823.71,0.80,51.82,1.00,24.15,2506.27,-689.51,1179.00
Fixation L,1,1418,168064558361,168065025468,467107,989.29,841.62,64,26,-,-,-1,16.41,16.41
Fixation R,1,1418,168064558361,168065025468,467107,989.29,841.62,64,26,-,-,-1,16.50,16.50
Saccade L,1,1388,168065025468,168065192378,166910,981.02,845.42,894.10,776.24,12.86,295.69,0.05,77.06,16891.58,-17218.33,4888.19
Saccade R,1,1414,168065025468,168065192378,166910,981.02,845.42,894.10,776.24,12.86,295.69,0.05,77.06,16891.58,-17218.33,4888.19
Fixation L,1,1419,168065192378,168065325939,133561,860.40,766.80,77,15,-,-,-1,15.98,15.98
Fixation R,1,1419,168065192378,168065325939,133561,860.40,766.80,77,15,-,-,-1,15.80,15.80
Saccade L,1,1389,168065325939,168065334294,8355,820.30,762.36,806.18,765.55,0.18,29.86,1.00,21.45,1148.00,-752.14,776.53
Saccade R,1,1415,168065325939,168065334294,8355,820.30,762.36,806.18,765.55,0.18,29.86,1.00,21.45,1148.00,-752.14,776.53
Fixation L,1,1420,168065334294,168065417577,83283,792.15,786.36,31,66,-,-,-1,16.02,16.02
Fixation R,1,1420,168065334294,168065417577,83283,792.15,786.36,31,66,-,-,-1,15.94,15.94
Saccade L,1,1390,168065417577,168065426080,8503,789.24,776.81,901.21,813.74,0.84,183.60,1.00,99.05,9967.14,-10622.46,7187.40
Saccade R,1,1416,168065417577,168065426080,8503,789.24,776.81,901.21,813.74,0.84,183.60,1.00,99.05,9967.14,-10622.46,7187.40
Fixation L,1,1421,168065426080,168065734566,308486,913.50,804.82,27,27,-,-,-1,16.01,16.01
Fixation R,1,1421,168065426080,168065734566,308486,913.50,804.82,27,27,-,-,-1,16.28,16.28
Saccade L,1,1391,168065734566,168065742945,8379,918.54,789.24,943.28,754.40,0.42,73.72,1.00,50.17,3020.78,-2373.13,1919.97
Saccade R,1,1417,168065734566,168065742945,8379,918.54,789.24,943.28,754.40,0.42,73.72,1.00,50.17,3020.78,-2373.13,1919.97
Fixation L,1,1422,168065742945,168065826334,83389,966.94,745.42,38,61,-,-,-1,16.25,16.25
Fixation R,1,1422,168065742945,168065826334,83389,966.94,745.42,38,61,-,-,-1,17.14,17.14
Saccade L,1,1392,168065826334,168065834697,8363,981.70,773.33,982.11,761.91,0.07,14.09,1.00,8.25,409.63,-34.20,251.29
Saccade R,1,1418,168065826334,168065834697,8363,981.70,773.33,982.11,761.91,0.07,14.09,1.00,8.25,409.63,-34.20,251.29
Fixation L,1,1423,168065834697,168065926574,91877,981.97,768.77,18,23,-,-,-1,16.49,16.49
Fixation R,1,1423,168065834697,168065926574,91877,981.97,768.77,18,23,-,-,-1,17.03,17.03
Saccade L,1,1393,168065926574,168065943075,16501,966.88,754.65,962.55,750.13,0.88,75.53,0.00,53.56,2974.38,-2680.11,1963.32
Saccade R,1,1419,168065926574,168065943075,16501,966.88,754.65,962.55,750.13,0.88,75.53,0.00,53.56,2974.38,-2680.11,1963.32
Fixation L,1,1424,168065943075,168066101609,158534,995.36,737.08,73,25,-,-,-1,16.33,16.33
Fixation R,1,1424,168065943075,168066101609,158534,995.36,737.08,73,25,-,-,-1,16.78,16.78
Saccade L,1,1394,168066101609,168066109955,8346,1011.91,724.87,1011.91,723.92,0.03,4.14,0.00,3.37,-27.01,-109.04,59.80
Saccade R,1,1420,168066101609,168066109955,8346,1011.91,724.87,1011.91,723.92,0.03,4.14,0.00,3.37,-27.01,-109.04,59.80
Fixation L,1,1425,168066109955,168066220027,110072,1011.23,704.98,5,83,-,-,-1,15.94,15.94
Fixation R,1,1425,168066109955,168066220027,110072,1011.23,704.98,5,83,-,-,-1,17.21,17.21
Saccade L,1,1395,168066220027,168066310181,90154,1007.11,720.21,983.27,721.70,8.57,176.50,0.72,95.01,7748.97,-8989.11,3385.92
Saccade R,1,1421,168066220027,168066310181,90154,1007.11,720.21,983.27,721.70,8.57,176.50,0.72,95.01,7748.97,-8989.11,3385.92
Fixation L,1,1426,168066310181,168066419886,109705,969.66,713.60,35,12,-,-,-1,16.40,16.40
Fixation R,1,1426,168066310181,168066419886,109705,969.66,713.60,35,12,-,-,-1,17.01,17.01
Saccade L,1,1396,168066419886,168066435315,15429,992.56,711.92,1005.30,713.73,0.80,93.40,0.00,52.02,3308.31,-3662.50,2494.01
Saccade R,1,1422,168066419886,168066435315,15429,992.56,711.92,1005.30,713.73,0.80,93.40,0.00,52.02,3308.31,-3662.50,2494.01
Fixation L,1,1427,168066435315,168066543657,108342,1030.22,725.62,36,62,-,-,-1,16.17,16.17
Fixation R,1,1427,168066435315,168066543657,108342,1030.22,725.62,36,62,-,-,-1,16.58,16.58
Saccade L,1,1397,168066543657,168066552065,8408,1039.80,730.67,1043.72,732.83,0.13,18.04,1.00,15.13,568.78,-240.85,282.16
Saccade R,1,1423,168066543657,168066552065,8408,1039.80,730.67,1043.72,732.83,0.13,18.04,1.00,15.13,568.78,-240.85,282.16
Fixation L,1,1428,168066552065,168066685627,133562,1040.21,747.06,34,23,-,-,-1,15.82,15.82
Fixation R,1,1428,168066552065,168066685627,133562,1040.21,747.06,34,23,-,-,-1,16.44,16.44
Saccade L,1,1398,168066685627,168066693831,8204,1022.25,753.86,1013.35,685.42,0.49,109.18,1.00,60.16,6118.95,-5724.54,4331.54
Saccade R,1,1424,168066685627,168066693831,8204,1022.25,753.86,1013.35,685.42,0.49,109.18,1.00,60.16,6118.95,-5724.54,4331.54
Fixation L,1,1429,168066693831,168066802319,108488,1025.48,691.31,20,55,-,-,-1,15.94,15.94
Fixation R,1,1429,168066693831,168066802319,108488,1025.48,691.31,20,55,-,-,-1,16.37,16.37
Saccade L,1,1399,168066802319,168066969172,166853,1033.91,705.42,1174.07,793.97,8.61,185.44,0.55,51.60,9253.29,-9807.37,2937.65
Saccade R,1,1425,168066802319,168066969172,166853,1033.91,705.42,1174.07,793.97,8.61,185.44,0.55,51.60,9253.29,-9807.37,2937.65
Fixation L,1,1430,168066969172,168067136023,166851,1163.11,813.31,50,49,-,-,-1,15.71,15.71
Fixation R,1,1430,168066969172,168067136023,166851,1163.11,813.31,50,49,-,-,-1,15.37,15.37
Saccade L,1,1400,168067136023,168067152677,16654,1138.83,786.37,1137.47,780.89,0.34,34.99,1.00,20.54,-246.01,-1281.17,663.00
Saccade R,1,1426,168067136023,168067152677,16654,1138.83,786.37,1137.47,780.89,0.34,34.99,1.00,20.54,-246.01,-1281.17,663.00
Fixation L,1,1431,168067152677,168067503159,350482,1146.85,783.19,55,38,-,-,-1,15.52,15.52
Fixation R,1,1431,168067152677,168067503159,350482,1146.85,783.19,55,38,-,-,-1,16.15,16.15
Saccade L,1,1401,168067503159,168067544749,41590,1167.29,794.37,1148.56,803.33,23.23,977.87,0.20,558.65,58477.68,-58154.77,57990.07
Saccade R,1,1427,168067503159,168067544749,41590,1167.29,794.37,1148.56,803.33,23.23,977.87,0.20,558.65,58477.68,-58154.77,57990.07
Fixation L,1,1432,168067544749,168067887032,342283,1130.59,809.02,39,59,-,-,-1,15.65,15.65
Fixation R,1,1432,168067544749,168067887032,342283,1130.59,809.02,39,59,-,-,-1,16.00,16.00
Saccade L,1,1402,168067887032,168067895231,8199,1156.35,770.26,1161.10,770.02,0.12,20.97,1.00,14.76,-283.50,-912.96,562.88
Saccade R,1,1428,168067887032,168067895231,8199,1156.35,770.26,1161.10,770.02,0.12,20.97,1.00,14.76,-283.50,-912.96,562.88
Fixation L,1,1433,168067895231,168068187067,291836,1171.53,771.04,19,57,-,-,-1,15.94,15.94
Fixation R,1,1433,168067895231,168068187067,291836,1171.53,771.04,19,57,-,-,-1,16.62,16.62
Saccade L,1,1403,168068187067,168068320631,133564,1173.39,795.88,611.82,766.32,24.54,380.34,0.25,183.76,17954.30,-20495.58,9629.22
Saccade R,1,1429,168068187067,168068320631,133564,1173.39,795.88,611.82,766.32,24.54,380.34,0.25,183.76,17954.30,-20495.58,9629.22
Fixation L,1,1434,168068320631,168068437285,116654,642.20,744.27,46,36,-,-,-1,16.48,16.48
Fixation R,1,1434,168068320631,168068437285,116654,642.20,744.27,46,36,-,-,-1,15.51,15.51
Saccade L,1,1404,168068437285,168068570739,133454,646.89,730.26,758.38,847.78,9.18,188.12,0.25,68.77,7527.56,-9928.02,3697.81
Saccade R,1,1430,168068437285,168068570739,133454,646.89,730.26,758.38,847.78,9.18,188.12,0.25,68.77,7527.56,-9928.02,3697.81
Fixation L,1,1435,168068570739,168068804363,233624,743.78,843.82,34,28,-,-,-1,15.16,15.16
Fixation R,1,1435,168068570739,168068804363,233624,743.78,843.82,34,28,-,-,-1,14.73,14.73
Saccade L,1,1405,168068804363,168068896117,91754,749.94,828.96,814.00,819.46,8.73,295.91,0.82,95.20,17099.75,-15884.75,5927.29
Saccade R,1,1431,168068804363,168068896117,91754,749.94,828.96,814.00,819.46,8.73,295.91,0.82,95.20,17099.75,-15884.75,5927.29
Fixation L,1,1436,168068896117,168068996541,100424,813.31,801.74,24,23,-,-,-1,15.15,15.15
Fixation R,1,1436,168068896117,168068996541,100424,813.31,801.74,24,23,-,-,-1,14.99,14.99
Saccade L,1,1406,168068996541,168069189408,192867,800.94,799.78,764.07,795.59,12.61,168.46,0.17,65.39,9612.56,-8422.66,3253.98
Saccade R,1,1432,168068996541,168069189408,192867,800.94,799.78,764.07,795.59,12.61,168.46,0.17,65.39,9612.56,-8422.66,3253.98
Fixation L,1,1437,168069189408,168069279831,90423,760.16,790.74,62,28,-,-,-1,15.69,15.69
Fixation R,1,1437,168069189408,168069279831,90423,760.16,790.74,62,28,-,-,-1,15.38,15.38
Saccade L,1,1407,168069279831,168069288157,8326,776.34,788.83,780.51,808.09,0.17,36.10,1.00,20.37,1595.81,-305.94,1156.42
Saccade R,1,1433,168069279831,168069288157,8326,776.34,788.83,780.51,808.09,0.17,36.10,1.00,20.37,1595.81,-305.94,1156.42
Fixation L,1,1438,168069288157,168069396631,108474,784.76,831.31,17,30,-,-,-1,15.86,15.86
Fixation R,1,1438,168069288157,168069396631,108474,784.76,831.31,17,30,-,-,-1,15.88,15.88
Saccade L,1,1408,168069396631,168069413366,16735,793.26,831.10,734.16,827.44,1.72,170.97,0.50,102.49,9918.30,-3929.62,4829.96
Saccade R,1,1434,168069396631,168069413366,16735,793.26,831.10,734.16,827.44,1.72,170.97,0.50,102.49,9918.30,-3929.62,4829.96
Fixation L,1,1439,168069413366,168069646823,233457,759.08,849.16,68,30,-,-,-1,15.73,15.73
Fixation R,1,1439,168069413366,168069646823,233457,759.08,849.16,68,30,-,-,-1,15.48,15.48
Saccade L,1,1409,168069646823,168069655218,8395,802.42,833.43,813.79,811.79,0.46,74.89,1.00,55.28,1420.36,-1231.62,1132.72
Saccade R,1,1435,168069646823,168069655218,8395,802.42,833.43,813.79,811.79,0.46,74.89,1.00,55.28,1420.36,-1231.62,1132.72
Fixation L,1,1440,168069655218,168069797095,141877,842.83,814.79,51,45,-,-,-1,16.13,16.13
Fixation R,1,1440,168069655218,168069797095,141877,842.83,814.79,51,45,-,-,-1,16.12,16.12
Saccade L,1,1410,168069797095,168069888966,91871,840.38,804.98,817.92,833.65,5.61,187.01,0.91,61.05,10852.56,-8734.68,4431.93
Saccade R,1,1436,168069797095,168069888966,91871,840.38,804.98,817.92,833.65,5.61,187.01,0.91,61.05,10852.56,-8734.68,4431.93
Fixation L,1,1441,168069888966,168070147300,258334,809.35,836.64,25,73,-,-,-1,16.25,16.25
Fixation R,1,1441,168069888966,168070147300,258334,809.35,836.64,25,73,-,-,-1,15.72,15.72
Saccade L,1,1411,168070147300,168070155703,8403,828.33,792.10,833.76,806.63,0.12,20.37,1.00,13.81,532.24,-537.32,473.80
Saccade R,1,1437,168070147300,168070155703,8403,828.33,792.10,833.76,806.63,0.12,20.37,1.00,13.81,532.24,-537.32,473.80
Fixation L,1,1442,168070155703,168070347542,191839,852.75,801.97,66,27,-,-,-1,16.08,16.08
Fixation R,1,1442,168070155703,168070347542,191839,852.75,801.97,66,27,-,-,-1,15.54,15.54
Saccade L,1,1412,168070347542,168070356077,8535,895.64,812.46,910.93,823.67,0.13,21.12,1.00,15.74,325.12,-1026.92,469.02
Saccade R,1,1438,168070347542,168070356077,8535,895.64,812.46,910.93,823.67,0.13,21.12,1.00,15.74,325.12,-1026.92,469.02
Fixation L,1,1443,168070356077,168070672939,316862,899.03,802.24,43,53,-,-,-1,15.85,15.85
Fixation R,1,1443,168070356077,168070672939,316862,899.03,802.24,43,53,-,-,-1,15.80,15.80
Saccade L,1,1413,168070672939,168070697928,24989,873.31,808.48,803.91,816.71,2.63,200.22,0.69,105.31,9791.29,-6055.01,6180.18
Saccade R,1,1439,168070672939,168070697928,24989,873.31,808.48,803.91,816.71,2.63,200.22,0.69,105.31,9791.29,-6055.01,6180.18
Fixation L,1,1444,168070697928,168070973164,275236,819.62,840.59,34,50,-,-,-1,16.15,16.15
Fixation R,1,1444,168070697928,168070973164,275236,819.62,840.59,34,50,-,-,-1,15.42,15.42
Saccade L,1,1414,168070973164,168071265136,291972,822.24,861.11,946.41,822.22,30.66,343.69,0.91,105.00,20420.05,-15416.72,6894.13
Saccade R,1,1440,168070973164,168071265136,291972,822.24,861.11,946.41,822.22,30.66,343.69,0.91,105.00,20420.05,-15416.72,6894.13
Fixation L,1,1445,168071265136,168071448630,183494,962.65,787.60,50,48,-,-,-1,16.35,16.35
Fixation R,1,1445,168071265136,168071448630,183494,962.65,787.60,50,48,-,-,-1,16.88,16.88
Saccade L,1,1415,168071448630,168071457034,8404,985.46,786.81,987.53,787.36,0.05,6.91,0.00,6.46,-21.63,-142.96,79.85
Saccade R,1,1441,168071448630,168071457034,8404,985.46,786.81,987.53,787.36,0.05,6.91,0.00,6.46,-21.63,-142.96,79.85
Fixation L,1,1446,168071457034,168071625032,167998,963.67,802.49,51,23,-,-,-1,16.35,16.35
Fixation R,1,1446,168071457034,168071625032,167998,963.67,802.49,51,23,-,-,-1,16.68,16.68
Saccade L,1,1416,168071625032,168071640520,15488,940.00,800.59,923.52,804.77,1.22,115.27,0.47,78.76,6537.73,-2474.25,3254.56
Saccade R,1,1442,168071625032,168071640520,15488,940.00,800.59,923.52,804.77,1.22,115.27,0.47,78.76,6537.73,-2474.25,3254.56
Fixation L,1,1447,168071640520,168072049236,408716,915.90,820.98,43,47,-,-,-1,16.60,16.60
Fixation R,1,1447,168071640520,168072049236,408716,915.90,820.98,43,47,-,-,-1,16.57,16.57
Saccade L,1,1417,168072049236,168072057651,8415,938.59,828.91,961.35,841.63,0.20,36.19,1.00,24.29,970.28,-1786.63,1288.54
Saccade R,1,1443,168072049236,168072057651,8415,938.59,828.91,961.35,841.63,0.20,36.19,1.00,24.29,970.28,-1786.63,1288.54
Fixation L,1,1448,168072057651,168072274489,216838,967.57,802.97,42,55,-,-,-1,16.41,16.41
Fixation R,1,1448,168072057651,168072274489,216838,967.57,802.97,42,55,-,-,-1,16.69,16.69
Saccade L,1,1418,168072274489,168072282866,8377,984.35,785.68,983.55,783.58,0.03,5.23,1.00,4.15,98.00,-231.72,118.17
Saccade R,1,1444,168072274489,168072282866,8377,984.35,785.68,983.55,783.58,0.03,5.23,1.00,4.15,98.00,-231.72,118.17
Fixation L,1,1449,168072282866,168072725175,442309,988.94,809.42,25,72,-,-,-1,16.29,16.29
Fixation R,1,1449,168072282866,168072725175,442309,988.94,809.42,25,72,-,-,-1,16.63,16.63
Saccade L,1,1419,168072725175,168072733391,8216,986.55,797.75,1023.91,795.38,0.34,69.74,1.00,41.47,4063.82,-1542.56,2728.78
Saccade R,1,1445,168072725175,168072733391,8216,986.55,797.75,1023.91,795.38,0.34,69.74,1.00,41.47,4063.82,-1542.56,2728.78
Fixation L,1,1450,168072733391,168072833470,100079,1072.76,805.92,73,25,-,-,-1,15.54,15.54
Fixation R,1,1450,168072733391,168072833470,100079,1072.76,805.92,73,25,-,-,-1,16.24,16.24
Saccade L,1,1420,168072833470,168072841721,8251,1097.19,815.21,1099.89,816.43,0.09,13.55,1.00,10.58,279.59,71.18,155.23
Saccade R,1,1446,168072833470,168072841721,8251,1097.19,815.21,1099.89,816.43,0.09,13.55,1.00,10.58,279.59,71.18,155.23
Fixation L,1,1451,168072841721,168073484069,642348,1113.33,807.91,56,30,-,-,-1,15.41,15.41
Fixation R,1,1451,168072841721,168073484069,642348,1113.33,807.91,56,30,-,-,-1,15.93,15.93
Saccade L,1,1421,168073484069,168073517458,33389,1152.01,821.88,1146.24,821.65,1.90,100.21,1.00,57.03,5388.70,-5297.19,4976.42
Saccade R,1,1447,168073484069,168073517458,33389,1152.01,821.88,1146.24,821.65,1.90,100.21,1.00,57.03,5388.70,-5297.19,4976.42
Fixation L,1,1452,168073517458,168073621346,103888,1140.07,796.11,11,58,-,-,-1,15.31,15.31
Fixation R,1,1452,168073517458,168073621346,103888,1140.07,796.11,11,58,-,-,-1,15.57,15.57
Saccade L,1,1422,168073621346,168073826130,204784,1135.95,778.28,637.32,811.78,16.24,501.94,0.10,79.29,27835.79,-27182.57,5869.98
Saccade R,1,1448,168073621346,168073826130,204784,1135.95,778.28,637.32,811.78,16.24,501.94,0.10,79.29,27835.79,-27182.57,5869.98
Fixation L,1,1453,168073826130,168073942942,116812,633.87,801.74,43,56,-,-,-1,16.16,16.16
Fixation R,1,1453,168073826130,168073942942,116812,633.87,801.74,43,56,-,-,-1,14.94,14.94
Saccade L,1,1423,168073942942,168074059701,116759,642.63,812.74,1058.88,804.93,8.50,345.26,0.86,72.77,15950.44,-17958.71,5255.17
Saccade R,1,1449,168073942942,168074059701,116759,642.63,812.74,1058.88,804.93,8.50,345.26,0.86,72.77,15950.44,-17958.71,5255.17
Fixation L,1,1454,168074059701,168074193189,133488,1081.37,821.52,74,25,-,-,-1,15.09,15.09
Fixation R,1,1454,168074059701,168074193189,133488,1081.37,821.52,74,25,-,-,-1,15.14,15.14
Saccade L,1,1424,168074193189,168074201473,8284,1115.85,829.99,1118.69,831.94,0.08,14.88,1.00,9.55,-108.73,-406.26,271.86
Saccade R,1,1450,168074193189,168074201473,8284,1115.85,829.99,1118.69,831.94,0.08,14.88,1.00,9.55,-108.73,-406.26,271.86
Fixation L,1,1455,168074201473,168074410174,208701,1123.37,806.34,17,52,-,-,-1,14.53,14.53
Fixation R,1,1455,168074201473,168074410174,208701,1123.37,806.34,17,52,-,-,-1,15.15,15.15
Saccade L,1,1425,168074410174,168074460062,49888,1117.80,783.79,1111.18,777.34,22.19,997.42,1.00,444.71,53730.35,-56357.59,22741.18
Saccade R,1,1451,168074410174,168074460062,49888,1117.80,783.79,1111.18,777.34,22.19,997.42,1.00,444.71,53730.35,-56357.59,22741.18
Fixation L,1,1456,168074460062,168074643565,183503,1159.44,787.86,65,32,-,-,-1,15.34,15.34
Fixation R,1,1456,168074460062,168074643565,183503,1159.44,787.86,65,32,-,-,-1,15.43,15.43
Saccade L,1,1426,168074643565,168074651905,8340,1155.31,772.63,1151.01,756.80,0.17,24.32,1.00,20.54,349.07,-458.19,276.16
Saccade R,1,1452,168074643565,168074651905,8340,1155.31,772.63,1151.01,756.80,0.17,24.32,1.00,20.54,349.07,-458.19,276.16
Fixation L,1,1457,168074651905,168074827172,175267,1132.33,741.52,33,20,-,-,-1,15.95,15.95
Fixation R,1,1457,168074651905,168074827172,175267,1132.33,741.52,33,20,-,-,-1,16.06,16.06
Saccade L,1,1427,168074827172,168074860547,33375,1117.37,736.18,1193.29,837.98,2.12,133.46,0.25,63.40,7743.75,-5591.94,3260.92
Saccade R,1,1453,168074827172,168074860547,33375,1117.37,736.18,1193.29,837.98,2.12,133.46,0.25,63.40,7743.75,-5591.94,3260.92
Fixation L,1,1458,168074860547,168075110806,250259,1187.84,812.02,33,51,-,-,-1,16.18,16.18
Fixation R,1,1458,168074860547,168075110806,250259,1187.84,812.02,33,51,-,-,-1,16.17,16.17
Saccade L,1,1428,168075110806,168075894989,784183,1170.71,789.61,1065.59,249.79,407.54,1746.66,0.77,519.70,104799.38,-104229.54,29734.71
Saccade R,1,1454,168075110806,168075894989,784183,1170.71,789.61,1065.59,249.79,407.54,1746.66,0.77,519.70,104799.38,-104229.54,29734.71
Fixation L,1,1459,168075894989,168076019996,125007,1068.03,246.41,71,12,-,-,-1,15.29,15.29
Fixation R,1,1459,168075894989,168076019996,125007,1068.03,246.41,71,12,-,-,-1,15.94,15.94
Saccade L,1,1429,168076019996,168076170128,150132,1076.96,253.23,1283.81,880.75,39.77,836.54,0.22,264.87,47830.87,-42609.10,14722.00
Saccade R,1,1455,168076019996,168076170128,150132,1076.96,253.23,1283.81,880.75,39.77,836.54,0.22,264.87,47830.87,-42609.10,14722.00
Fixation L,1,1460,168076170128,168076395461,225333,1294.76,869.31,28,70,-,-,-1,16.43,16.43
Fixation R,1,1460,168076170128,168076395461,225333,1294.76,869.31,28,70,-,-,-1,16.60,16.60
Saccade L,1,1430,168076395461,168076403759,8298,1311.08,892.30,1317.65,892.86,0.10,14.83,1.00,12.39,344.12,-168.77,189.64
Saccade R,1,1456,168076395461,168076403759,8298,1311.08,892.30,1317.65,892.86,0.10,14.83,1.00,12.39,344.12,-168.77,189.64
Fixation L,1,1461,168076403759,168076595835,192076,1340.14,891.95,40,14,-,-,-1,16.38,16.38
Fixation R,1,1461,168076403759,168076595835,192076,1340.14,891.95,40,14,-,-,-1,16.50,16.50
Saccade L,1,1431,168076595835,168076754092,158257,1356.42,893.39,662.22,877.90,23.78,596.56,0.68,150.29,27625.11,-30913.66,8356.67
Saccade R,1,1457,168076595835,168076754092,158257,1356.42,893.39,662.22,877.90,23.78,596.56,0.68,150.29,27625.11,-30913.66,8356.67
Fixation L,1,1462,168076754092,168077137869,383777,669.22,891.74,35,50,-,-,-1,16.05,16.05
Fixation R,1,1462,168076754092,168077137869,383777,669.22,891.74,35,50,-,-,-1,15.80,15.80
