Data properties:

Recording date: 6/7/2011
Recording time: 09:10:59:000 (corresponds to time 0)
Study: Pilot6
Subject: P13
Recording: Pilot13
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Fixation radius: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
17	219	1116	545	476	
18	1335	766	643	483	
19	2101	233	599	580	
20	2334	200	517	500	
21	2534	166	798	725	
22	2700	883	629	486	
23	3583	400	491	514	
24	4133	216	482	104	
25	4349	167	1189	-40	
26	4516	200	1352	37	
27	4715	167	615	620	
28	4882	183	770	780	
29	5065	233	144	1001	
30	5298	400	58	1003	
31	5698	483	-18	1002	
32	6181	266	68	1004	
33	6448	250	795	1024	
34	6698	183	950	1015	
35	6881	416	998	1013	
36	7297	216	1191	1005	
37	7514	466	992	1006	
38	7980	166	1389	-236	
39	8147	100	1414	-394	
40	8246	233	1326	-299	
41	8479	183	1230	-119	
42	9329	483	977	1011	
43	9812	200	705	1039	
44	10012	366	564	1199	
45	10378	450	607	1075	
46	10828	350	526	110	
47	11178	316	566	483	
48	11494	183	474	510	
49	11677	750	631	1129	
50	12427	217	689	1120	
51	12644	300	640	458	
52	12943	150	463	487	
53	13093	599	364	479	
54	13693	200	455	489	
55	13893	266	637	503	
56	14159	400	493	507	
57	14559	633	632	507	
58	15192	750	552	501	
59	15941	200	514	491	
60	16141	183	412	483	
61	17340	133	786	423	
62	17473	632	677	502	
63	18106	366	666	452	
64	18472	450	362	434	
65	18922	216	768	488	
66	19138	267	678	485	
67	19405	617	726	489	
68	20021	699	683	493	
69	20721	316	746	490	
70	27100	150	463	475	
71	27250	583	751	499	
72	29832	249	763	483	
73	30081	450	659	524	
74	30531	183	695	521	
75	30714	1249	749	504	
76	34811	84	785	448	
77	34895	2132	780	529	
78	37027	100	979	731	
79	37743	117	758	528	
80	38876	116	697	524	
81	38992	217	761	545	
82	42057	449	749	577	
83	42507	166	673	593	
84	42673	333	745	602	
85	43006	333	664	590	
86	43339	949	892	600	
87	44288	366	747	597	
88	44655	1299	738	702	
89	45954	183	735	583	
90	46137	450	763	617	
91	46737	949	842	632	
92	47686	150	647	569	
93	47836	416	471	515	
94	48252	533	358	487	
95	48785	183	568	527	
96	48969	266	813	621	
97	49235	200	570	522	
98	49435	600	436	492	
99	50035	366	674	544	
100	50401	283	826	631	
101	50684	217	753	621	
102	50901	200	491	523	
103	51101	266	428	509	
104	51367	300	534	522	
105	51667	333	448	487	
106	52000	300	376	484	
107	52300	166	699	495	
108	52466	350	662	497	
109	52816	300	757	487	
110	53266	216	522	516	
111	53482	100	323	439	
112	54215	150	518	373	
113	54365	499	462	391	
114	54865	349	294	359	
115	55214	200	348	355	
116	55414	183	492	385	
117	55597	233	586	394	
118	55830	433	469	454	
119	56263	1532	473	398	
120	57796	183	776	439	
121	57979	300	925	493	
122	58279	183	580	411	
123	58462	250	898	495	
124	58712	150	512	402	
125	58862	400	586	394	
126	59444	200	582	418	
127	61077	799	584	400	
128	61876	200	695	279	
129	62076	316	519	249	
130	62393	200	691	275	
131	62593	250	585	424	
132	62842	250	642	834	
133	63092	250	749	504	
134	63342	167	783	413	
135	63509	216	571	403	
136	63725	383	905	481	
137	64108	300	795	385	
138	64408	700	855	390	
139	65108	333	817	455	
140	65441	333	774	452	
141	65774	1099	592	398	
142	66873	316	883	493	
143	67190	350	730	586	
144	67539	183	746	621	
145	67723	183	359	627	
146	67906	450	383	732	
147	68356	250	307	735	
148	68605	150	636	658	
149	68755	450	470	412	
150	69205	183	658	384	
151	69388	250	790	346	
152	69638	167	757	396	
153	69804	350	826	389	
154	70154	283	753	572	
155	70437	216	966	303	
156	70654	133	753	341	
157	70787	100	935	377	
158	70887	183	642	513	
159	71070	200	558	494	
160	71270	350	487	628	
161	71620	433	582	629	
162	72053	183	504	626	
163	72236	250	466	629	
164	72486	433	600	635	
165	72919	133	605	589	
166	73052	433	570	575	
167	73485	716	608	621	
168	74201	749	573	573	
169	74951	583	640	576	
170	75534	733	544	610	
171	76266	300	509	583	
172	76566	566	579	577	
173	77133	250	544	536	
174	77382	600	477	621	
175	77982	150	581	580	
176	78132	516	474	618	
177	78648	1416	571	592	
178	80064	383	474	628	
179	80447	200	548	611	
180	80980	1449	468	632	
181	82429	649	436	576	
182	83078	366	577	587	
183	83445	366	436	575	
184	83811	666	543	618	
185	84477	533	425	573	
186	85010	483	469	618	
187	85493	200	593	647	
188	85693	216	655	656	
189	85910	433	567	594	
190	86343	183	491	599	
191	86526	999	545	617	
192	87525	150	588	588	
193	87675	183	606	630	
194	87858	616	479	630	
195	88475	633	540	622	
196	89291	1965	538	622	
197	91256	266	482	632	
198	91523	466	544	631	
199	91989	450	606	643	
200	92439	1216	473	639	
201	93654	133	364	335	
202	93788	200	333	249	
203	93987	133	358	482	
204	94121	266	327	459	
205	94387	349	376	462	
206	94737	133	338	458	
207	94870	283	323	254	
208	95153	383	390	281	
209	95536	250	254	270	
210	95785	167	295	272	
211	95952	500	346	274	
212	96452	416	273	259	
213	96868	216	334	252	
214	97085	233	375	252	
215	97318	416	361	457	
216	97734	217	547	634	
217	97951	184	503	612	
218	98135	800	540	626	
219	98934	600	480	633	
220	99534	400	551	626	
221	99933	416	579	576	
222	100350	200	547	633	
223	100550	200	603	630	
224	100750	200	559	625	
225	100949	200	575	577	
226	101149	499	608	636	
227	101649	200	569	570	
228	101849	616	464	622	
229	102681	1249	477	625	
230	103931	216	524	640	
231	104147	300	476	616	
232	104447	533	602	628	
233	104980	433	473	620	
234	105413	583	599	631	
235	105996	516	570	583	
236	106512	166	452	622	
237	106679	833	430	571	
238	107512	666	531	621	
239	108178	733	440	587	
240	109111	250	439	580	
241	109361	283	540	630	
242	109644	849	440	571	
243	110493	383	540	620	
244	110876	466	442	582	
245	111342	316	417	614	
246	111659	1133	538	619	
247	112791	283	420	571	
248	113075	283	543	619	
249	113358	1099	426	574	
250	114457	483	464	623	
251	114940	200	379	428	
252	115140	400	339	467	
253	115540	200	304	298	
254	115739	515	272	254	
255	116255	616	348	274	
256	116871	383	259	274	
257	117254	183	295	284	
258	117438	400	362	295	
259	117838	366	266	308	
260	118204	183	318	322	
261	118387	317	370	314	
262	118704	200	484	487	
263	118904	383	445	542	
264	119287	167	379	502	
265	119453	233	486	595	
266	119686	350	532	620	
267	120036	833	352	463	
268	120869	833	465	511	
269	121702	416	451	558	
270	122235	833	506	577	
271	123068	183	517	700	
272	123251	367	539	632	
273	123617	500	472	536	
274	124117	200	473	628	
275	124317	183	463	541	
276	124500	250	428	565	
277	124750	350	468	514	
278	125100	616	539	515	
279	125716	1332	483	577	
280	127048	133	522	527	
281	127182	483	460	519	
282	127664	183	535	637	
283	127848	333	533	600	
284	128181	250	545	528	
285	128431	783	575	565	
286	129363	416	537	532	
287	129780	350	570	571	
288	130130	283	527	517	
289	130413	250	564	568	
290	130662	366	524	515	
291	131029	550	471	527	
292	131579	383	543	532	
293	131962	383	504	476	
294	132461	649	503	466	
295	133111	216	611	519	
296	133327	683	568	565	
297	134010	533	502	474	
298	134543	200	557	514	
299	134743	216	601	527	
300	134960	266	537	517	
301	135226	699	513	476	
302	135926	383	545	518	
303	136309	150	519	466	
