System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 admin
Machine Name:	 VENEZIA

Data properties:

Recording name:	 Pilot10
Recording date:	 4/21/2011
Recording time:	 4:19:46 PM
Recording resolution:	 1280 x 1024

Export date:	 10/28/2011
Export time:	 1:54:19 PM

Participant:	 P10
Timestamp	Event	EventKey	Data1	Data2	Descriptor	
0	ScreenRecStarted	8192	0	0		
2002	URLStart	512	0	0	http://roma.cs.ubc.ca:6030/client/PrimeClimbClientTestpage.aspx	
5693	LeftMouseClick	1	574	507		
8031	KeyPress	4	80	0	P	
8332	KeyPress	4	73	0	I	
8612	KeyPress	4	76	0	L	
9595	LeftMouseClick	1	780	502		
14186	KeyPress	4	80	0	P	
14341	KeyPress	4	73	0	I	
14747	KeyPress	4	76	0	L	
14951	KeyPress	4	79	0	O	
15421	KeyPress	4	84	0	T	
15638	KeyPress	4	32	0	Space	
16440	KeyPress	4	49	0	D1	
16606	KeyPress	4	48	0	D0	
17359	KeyPress	4	40	0	Down	
18584	LeftMouseClick	1	767	533		
22443	KeyPress	4	79	0	O	
22554	KeyPress	4	80	0	P	
23782	KeyPress	4	72	0	H	
23928	KeyPress	4	73	0	I	
24360	KeyPress	4	82	0	R	
25570	KeyPress	4	40	0	Down	
26315	KeyPress	4	13	0	Return	
34787	LeftMouseClick	1	835	563		
36801	KeyPress	4	71	0	G	
37022	KeyPress	4	82	0	R	
37193	KeyPress	4	69	0	E	
38991	KeyPress	4	73	0	I	
39162	KeyPress	4	70	0	F	
40673	LeftMouseClick	1	763	545		
41532	KeyPress	4	8	0	Back	
41821	KeyPress	4	20	0	Capital	
42908	KeyPress	4	79	0	O	
45506	LeftMouseClick	1	767	564		
46360	KeyPress	4	8	0	Back	
47932	KeyPress	4	71	0	G	
48874	KeyPress	4	20	0	Capital	
50452	LeftMouseClick	1	797	619		
51848	LeftMouseClick	1	832	744		
53467	LeftMouseClick	1	850	653		
57431	LeftMouseClick	1	537	537		
61768	LeftMouseClick	1	494	402		
75553	LeftMouseClick	1	628	402		
76699	LeftMouseClick	1	624	424		
77175	LogData	0	GameStart	 		
77184	LogData	0	Mountain	1		
108040	KeyPress	4	39	0	Right	
275291	LeftMouseClick	1	941	428		
280042	LeftMouseClick	1	553	643		
280395	LogData	0	Used Mag	19		
291809	LeftMouseClick	1	586	605		
293172	LeftMouseClick	1	947	429		
294412	LeftMouseClick	1	579	610		
294666	LogData	0	Used Mag	8		
421350	LeftMouseClick	1	553	655		
426761	LeftMouseClick	1	500	657		
429187	LeftMouseClick	1	586	596		
429939	LogData	0	HintStart	CF1		
435904	LeftMouseClick	1	549	646		
441622	LeftMouseClick	1	377	493		
442200	LogData	0	HintEnd	CF1		
444443	LeftMouseClick	1	557	657		
453532	LeftMouseClick	1	491	654		
456411	LeftMouseClick	1	545	660		
458774	LeftMouseClick	1	460	608		
472691	LeftMouseClick	1	488	548		
483326	LeftMouseClick	1	519	493		
488855	LeftMouseClick	1	551	451		
490842	LogData	0	Mountain	2		
497387	LeftMouseClick	1	475	636		
501330	LeftMouseClick	1	441	584		
506662	LeftMouseClick	1	550	630		
511232	LeftMouseClick	1	579	584		
513429	LeftMouseClick	1	580	584		
521082	LeftMouseClick	1	548	542		
528299	LeftMouseClick	1	514	479		
534030	LeftMouseClick	1	552	418		
536073	LogData	0	Mountain	3		
540369	LeftMouseClick	1	744	722		
541293	LogData	0	HintStart	F1		
544324	LeftMouseClick	1	365	490		
544710	LogData	0	HintEnd	F1		
559122	LeftMouseClick	1	599	722		
563400	LeftMouseClick	1	628	666		
566340	LeftMouseClick	1	560	682		
570743	LeftMouseClick	1	612	615		
575471	LeftMouseClick	1	644	565		
583924	LeftMouseClick	1	934	428		
585572	LeftMouseClick	1	599	518		
585915	LogData	0	Used Mag	76		
593142	LeftMouseClick	1	597	524		
601058	LeftMouseClick	1	540	512		
612208	LeftMouseClick	1	580	468		
620362	LeftMouseClick	1	600	399		
622604	LogData	0	Mountain	4		
631734	LeftMouseClick	1	442	743		
637116	LeftMouseClick	1	487	683		
645084	LeftMouseClick	1	558	696		
647830	LeftMouseClick	1	559	689		
662374	LeftMouseClick	1	482	678		
664789	LeftMouseClick	1	521	635		
668282	LeftMouseClick	1	489	583		
674123	LeftMouseClick	1	546	583		
674860	LeftMouseClick	1	512	542		
679612	LeftMouseClick	1	548	470		
702336	LeftMouseClick	1	520	549		
710380	LeftMouseClick	1	603	528		
715653	LeftMouseClick	1	651	545		
726052	LeftMouseClick	1	626	480		
738356	LeftMouseClick	1	607	543		
755237	LeftMouseClick	1	626	583		
761819	LeftMouseClick	1	594	518		
766121	LeftMouseClick	1	582	542		
773814	LeftMouseClick	1	531	527		
786181	LeftMouseClick	1	937	430		
787481	LeftMouseClick	1	597	538		
790815	LeftMouseClick	1	580	527		
796338	LeftMouseClick	1	949	431		
798109	LeftMouseClick	1	568	485		
798573	LogData	0	Used Mag	81		
804201	LeftMouseClick	1	550	483		
809947	LeftMouseClick	1	593	430		
812663	LogData	0	Mountain	5		
817646	LeftMouseClick	1	375	740		
818874	LogData	0	HintStart	D1		
822328	LeftMouseClick	1	386	497		
822894	LogData	0	HintEnd	D1		
826046	LeftMouseClick	1	606	686		
832361	LeftMouseClick	1	635	635		
841081	LeftMouseClick	1	662	584		
848960	LeftMouseClick	1	622	601		
856995	LeftMouseClick	1	947	437		
857874	LeftMouseClick	1	599	534		
858270	LogData	0	Used Mag	71		
860423	LeftMouseClick	1	591	543		
870552	LeftMouseClick	1	552	492		
885140	LeftMouseClick	1	631	489		
888803	LeftMouseClick	1	609	483		
909669	LeftMouseClick	1	592	542		
914579	LeftMouseClick	1	691	472		
923166	LeftMouseClick	1	611	474		
926642	LeftMouseClick	1	649	424		
930586	LeftMouseClick	1	649	425		
941797	LeftMouseClick	1	938	425		
945058	LeftMouseClick	1	769	275		
947015	LeftMouseClick	1	932	420		
949031	LeftMouseClick	1	655	430		
949323	LogData	0	Used Mag	73		
949820	LeftMouseClick	1	617	387		
955323	LeftMouseClick	1	593	317		
959101	LogData	0	Mountain	6		
964678	LeftMouseClick	1	550	735		
972021	LeftMouseClick	1	584	693		
973644	LogData	0	HintStart	D2		
977465	LeftMouseClick	1	374	488		
977865	LogData	0	HintEnd	D2		
978687	LeftMouseClick	1	534	740		
985326	LeftMouseClick	1	512	693		
989411	LeftMouseClick	1	593	693		
991332	LogData	0	HintStart	M1		
993656	LeftMouseClick	1	380	492		
994548	LogData	0	HintEnd	M1		
998761	LeftMouseClick	1	624	626		
1007370	LeftMouseClick	1	639	573		
1011677	LeftMouseClick	1	594	590		
1015245	LeftMouseClick	1	593	570		
1017261	LogData	0	HintStart	D3		
1019444	LeftMouseClick	1	652	676		
1021114	LeftMouseClick	1	650	680		
1022030	LeftMouseClick	1	649	680		
1022681	LeftMouseClick	1	647	685		
1025219	LeftMouseClick	1	401	483		
1025703	LogData	0	HintEnd	D3		
1026959	LeftMouseClick	1	659	683		
1028245	LeftMouseClick	1	663	675		
1028761	LeftMouseClick	1	651	679		
1030027	LeftMouseClick	1	579	682		
1031871	LeftMouseClick	1	642	673		
1032271	LeftMouseClick	1	662	684		
1032463	LeftMouseClick	1	664	683		
1033141	LeftMouseClick	1	709	686		
1033719	LeftMouseClick	1	676	685		
1036110	LeftMouseClick	1	700	636		
1038366	LogData	0	HintStart	D4		
1045294	LeftMouseClick	1	392	489		
1046004	LogData	0	HintEnd	D4		
1049037	LeftMouseClick	1	728	573		
1054476	LeftMouseClick	1	724	577		
1056657	LogData	0	HintStart	B1		
1057940	LeftMouseClick	1	646	693		
1059059	LeftMouseClick	1	706	684		
1060454	LeftMouseClick	1	594	684		
1061469	LeftMouseClick	1	674	687		
1062039	LeftMouseClick	1	711	687		
1063242	LeftMouseClick	1	384	488		
1063893	LogData	0	HintEnd	B1		
1064098	LeftMouseClick	1	714	683		
1066615	LeftMouseClick	1	749	624		
1068315	LogData	0	HintStart	M2		
1069811	LeftMouseClick	1	584	678		
1073027	LeftMouseClick	1	578	699		
1074122	LeftMouseClick	1	579	697		
1074888	LeftMouseClick	1	579	697		
1075868	LeftMouseClick	1	664	690		
1076690	LeftMouseClick	1	670	678		
1077429	LeftMouseClick	1	722	675		
1079213	LeftMouseClick	1	382	497		
1079973	LogData	0	HintEnd	M2		
1080255	LeftMouseClick	1	577	681		
1082032	LeftMouseClick	1	584	677		
1083202	LeftMouseClick	1	589	693		
1083396	LeftMouseClick	1	589	693		
1083778	LeftMouseClick	1	589	693		
1084235	LeftMouseClick	1	572	692		
1084511	LeftMouseClick	1	578	688		
1084713	LeftMouseClick	1	579	688		
1085855	LeftMouseClick	1	628	683		
1086671	LeftMouseClick	1	647	683		
1087941	LeftMouseClick	1	647	683		
1088159	LeftMouseClick	1	647	683		
1090615	LeftMouseClick	1	580	696		
1092357	LeftMouseClick	1	671	687		
1093001	LeftMouseClick	1	707	688		
1093635	LeftMouseClick	1	719	679		
1093794	LeftMouseClick	1	719	679		
1093980	LeftMouseClick	1	719	679		
1094202	LeftMouseClick	1	719	679		
1102186	LeftMouseClick	1	754	627		
1108803	LeftMouseClick	1	767	690		
1110961	LeftMouseClick	1	754	733		
1113018	LeftMouseClick	1	800	683		
1115938	LeftMouseClick	1	804	673		
1122090	LeftMouseClick	1	730	699		
1143740	LeftMouseClick	1	676	637		
1148117	LeftMouseClick	1	689	651		
1164399	LeftMouseClick	1	798	696		
1170465	LeftMouseClick	1	541	731		
1176892	LeftMouseClick	1	599	686		
1177274	LeftMouseClick	1	599	686		
1179267	LogData	0	HintStart	D5		
1183749	LeftMouseClick	1	378	489		
1184493	LogData	0	HintEnd	D5		
1184843	LeftMouseClick	1	316	732		
1187307	LogData	0	HintStart	D6		
1188653	LeftMouseClick	1	381	488		
1189518	LogData	0	HintEnd	D6		
1198005	LeftMouseClick	1	361	752		
1203036	LeftMouseClick	1	345	742		
1204995	LogData	0	HintStart	B2		
1207981	LeftMouseClick	1	367	494		
1209015	LogData	0	HintEnd	B2		
1218909	LeftMouseClick	1	729	794		
1223425	LeftMouseClick	1	686	741		
1225296	LogData	0	HintStart	M3		
1230038	LeftMouseClick	1	742	685		
1232691	LeftMouseClick	1	395	492		
1233336	LogData	0	HintEnd	M3		
1250718	LeftMouseClick	1	725	687		
1264253	LeftMouseClick	1	781	685		
1270105	LeftMouseClick	1	381	776		
1272732	LogData	0	HintStart	D7		
1273850	LeftMouseClick	1	385	493		
1274943	LogData	0	HintEnd	D7		
1276507	LeftMouseClick	1	694	749		
1278360	LogData	0	HintStart	D8		
1281455	LeftMouseClick	1	381	489		
1282380	LogData	0	HintEnd	D8		
1298744	LeftMouseClick	1	727	676		
1318028	LeftMouseClick	1	792	691		
1322250	LeftMouseClick	1	689	730		
1324590	LogData	0	HintStart	B3		
1328092	LeftMouseClick	1	383	492		
1329213	LogData	0	HintEnd	B3		
1347704	LeftMouseClick	1	779	745		
1370252	LeftMouseClick	1	946	432		
1371809	LeftMouseClick	1	844	743		
1372026	LogData	0	Used Mag	66		
1381486	LeftMouseClick	1	793	679		
1396943	LeftMouseClick	1	859	672		
1406871	LeftMouseClick	1	832	631		
1411081	LeftMouseClick	1	799	691		
1413030	LogData	0	HintStart	M4		
1414712	LeftMouseClick	1	384	492		
1415844	LogData	0	HintEnd	M4		
1416844	LeftMouseClick	1	751	627		
1419060	LogData	0	HintStart	D9		
1430417	LeftMouseClick	1	358	491		
1431321	LogData	0	HintEnd	D9		
1432002	LeftMouseClick	1	779	744		
1435076	LeftMouseClick	1	763	739		
1437276	LeftMouseClick	1	749	741		
1439289	LeftMouseClick	1	770	745		
1440942	LeftMouseClick	1	774	735		
1441519	LeftMouseClick	1	774	735		
1443086	LeftMouseClick	1	764	738		
1444414	LeftMouseClick	1	828	750		
1444820	LeftMouseClick	1	829	749		
