Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic	Graph_doubleclicrate	Graph_enddistance	Graph_endpupilsize	Graph_fixationrate	Graph_leftclicrate	Graph_longestfixation	Graph_maxdistance	Graph_maxpupilsize	Graph_maxpupilvelocity	Graph_meandistance	Graph_meanfixationduration	Graph_meanpupilsize	Graph_meanpupilvelocity	Graph_mindistance	Graph_minpupilsize	Graph_minpupilvelocity	Graph_numdoubleclic	Graph_numevents	Graph_numfixations	Graph_numleftclic	Graph_numrightclic	Graph_proportionnum	Graph_proportiontime	Graph_rightclicrate	Graph_startdistance	Graph_startpupilsize	Graph_stddevdistance	Graph_stddevfixationduration	Graph_stddevpupilsize	Graph_stddevpupilvelocity	Graph_timetofirstdoubleclic	Graph_timetofirstfixation	Graph_timetofirstleftclic	Graph_timetofirstrightclic	Graph_timetolastdoubleclic	Graph_timetolastfixation	Graph_timetolastleftclic	Graph_timetolastrightclic	Graph_totaltimespent	Top_doubleclicrate	Top_enddistance	Top_endpupilsize	Top_fixationrate	Top_leftclicrate	Top_longestfixation	Top_maxdistance	Top_maxpupilsize	Top_maxpupilvelocity	Top_meandistance	Top_meanfixationduration	Top_meanpupilsize	Top_meanpupilvelocity	Top_mindistance	Top_minpupilsize	Top_minpupilvelocity	Top_numdoubleclic	Top_numevents	Top_numfixations	Top_numleftclic	Top_numrightclic	Top_proportionnum	Top_proportiontime	Top_rightclicrate	Top_startdistance	Top_startpupilsize	Top_stddevdistance	Top_stddevfixationduration	Top_stddevpupilsize	Top_stddevpupilvelocity	Top_timetofirstdoubleclic	Top_timetofirstfixation	Top_timetofirstleftclic	Top_timetofirstrightclic	Top_timetolastdoubleclic	Top_timetolastfixation	Top_timetolastleftclic	Top_timetolastrightclic	Top_totaltimespent	Toolbar_doubleclicrate	Toolbar_enddistance	Toolbar_endpupilsize	Toolbar_fixationrate	Toolbar_leftclicrate	Toolbar_longestfixation	Toolbar_maxdistance	Toolbar_maxpupilsize	Toolbar_maxpupilvelocity	Toolbar_meandistance	Toolbar_meanfixationduration	Toolbar_meanpupilsize	Toolbar_meanpupilvelocity	Toolbar_mindistance	Toolbar_minpupilsize	Toolbar_minpupilvelocity	Toolbar_numdoubleclic	Toolbar_numevents	Toolbar_numfixations	Toolbar_numleftclic	Toolbar_numrightclic	Toolbar_proportionnum	Toolbar_proportiontime	Toolbar_rightclicrate	Toolbar_startdistance	Toolbar_startpupilsize	Toolbar_stddevdistance	Toolbar_stddevfixationduration	Toolbar_stddevpupilsize	Toolbar_stddevpupilvelocity	Toolbar_timetofirstdoubleclic	Toolbar_timetofirstfixation	Toolbar_timetofirstleftclic	Toolbar_timetofirstrightclic	Toolbar_timetolastdoubleclic	Toolbar_timetolastfixation	Toolbar_timetolastleftclic	Toolbar_timetolastrightclic	Toolbar_totaltimespent	Bottom_doubleclicrate	Bottom_enddistance	Bottom_endpupilsize	Bottom_fixationrate	Bottom_leftclicrate	Bottom_longestfixation	Bottom_maxdistance	Bottom_maxpupilsize	Bottom_maxpupilvelocity	Bottom_meandistance	Bottom_meanfixationduration	Bottom_meanpupilsize	Bottom_meanpupilvelocity	Bottom_mindistance	Bottom_minpupilsize	Bottom_minpupilvelocity	Bottom_numdoubleclic	Bottom_numevents	Bottom_numfixations	Bottom_numleftclic	Bottom_numrightclic	Bottom_proportionnum	Bottom_proportiontime	Bottom_rightclicrate	Bottom_startdistance	Bottom_startpupilsize	Bottom_stddevdistance	Bottom_stddevfixationduration	Bottom_stddevpupilsize	Bottom_stddevpupilvelocity	Bottom_timetofirstdoubleclic	Bottom_timetofirstfixation	Bottom_timetofirstleftclic	Bottom_timetofirstrightclic	Bottom_timetolastdoubleclic	Bottom_timetolastfixation	Bottom_timetolastleftclic	Bottom_timetolastrightclic	Bottom_totaltimespent
62_allsc	0.00340551161149	250	200.0	100	86.6025403784	600	3	5.17769861652e-06	17	11.0	17	10.3923048454	1.38071963107e-05	751.4667	-2.7613965	0.502944468763	0.00229199458758	-1	0.0	0.000201930246044	579408	-1	-1	813.2914	-1.223746	0.0306995	-1	1.56920337158	745.778516612	428.652108434	230.011877472	-2.62360285562	0.00197846874931	1.35157204573	-1	-1	-1	605.54235	-3.409049	0.0	-1	8	125	1328	0	117	0	0	34849	61	0.00282231082042	0.0	772.10345	-1.798474	1.05166311276	13.6709240563	393.219738606	172.721461643	0.47080233728	0.00175441605488	1.02562633337	-1	-1	-1	1973.18067179	569250	291410.048757	1635.26946784	-1	-1	29441	-1	19782	-1	3.45179907768e-06	-1	-1	0.00223526853664	9.6650374175e-05	5580	-1	-1	-1	-1	447	-1	-1	-1	-1	-1	2	60	1028	56	0	0.774096385542	0.793741197912	0.0	-1	-1	-1	nan	-1	-1	-1	250	24015	-1	439977	683373	632261	-1	459900	0.0	-1	-1	0.00215930902111	0.0	1566	-1	-1	-1	-1	463	-1	-1	-1	-1	-1	0	0	72	0	0	0.0542168674699	0.0575483942231	0.0	-1	-1	-1	nan	-1	-1	-1	6263	-1	-1	-1	679109	-1	-1	33344	1.0355397233e-05	-1	-1	0.0028296678016	0.000105279871869	1266	-1	-1	-1	-1	353	-1	-1	-1	-1	-1	6	73	123	61	0	0.0926204819277	0.0750214011543	0.0	-1	-1	-1	nan	-1	-1	18695	1016	9036	-1	210866	675195	656197	-1	43468	0.0	-1	-1	0.00440251572327	0.0	483	-1	-1	-1	-1	227	-1	-1	-1	-1	-1	0	0	28	0	0	0.0210843373494	0.010976721067	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	-1	649612	-1	-1	6360
problem2	0.00336518021678	250	200.0	100	86.6025403784	600	3	6.7037008898e-06	17	11.0	17	10.3923048454	8.93826785307e-06	751.4667	-2.7613965	0.494543992423	0.0022814928695	-1	0.0	0.000187703624915	447514	-1	-1	813.2914	-2.296767	0.0306995	-1	1.57449819827	741.725227954	429.792360431	229.120455719	-2.86816328369	0.00196457682516	1.3614257304	-1	-1	-1	625.8027	-3.409049	0.0	-1	4	88	1021	0	84	0	0	26924	55	0.00278355588061	0.0	746.0389	-2.8060295	1.03599171357	12.0610130905	422.749717339	178.303414922	0.140278233628	0.00176154247731	1.01947700938	-1	-1	-1	1505.96525953	438818	221315.360225	1245.68022635	-1	-1	-1	-1	-1	-1	2.23456696327e-06	-1	-1	0.00220931206882	8.93826785307e-05	5580	-1	-1	-1	-1	452	-1	-1	-1	-1	-1	1	42	791	40	0	0.774730656219	0.800042009859	0.0	-1	-1	-1	nan	-1	-1	-1	83	-1	-1	274619	518015	466903	-1	358030	0.0	-1	-1	0.00210664911126	0.0	1566	-1	-1	-1	-1	474	-1	-1	-1	-1	-1	0	0	64	0	0	0.0626836434868	0.0678861443441	0.0	-1	-1	-1	nan	-1	-1	-1	9077	-1	-1	-1	513751	-1	-1	30380	6.7037008898e-06	-1	-1	0.0029984438456	9.83209463838e-05	799	-1	-1	-1	-1	333	-1	-1	-1	-1	-1	3	50	79	44	0	0.077375122429	0.0588741357812	0.0	-1	-1	-1	nan	-1	-1	-1	12025	-1	-1	45508	509837	490839	-1	26347	0.0	-1	-1	0.00440251572327	0.0	483	-1	-1	-1	-1	227	-1	-1	-1	-1	-1	0	0	28	0	0	0.0274240940255	0.0142118458864	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	-1	484254	-1	-1	6360
problem1	0.00354235531757	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	3.03273841115e-05	754.0834	-1.5621635	0.531447135821	0.00232762673056	-1	0.0	0.00025020091892	131894	-1	-1	775.76925	-1.223746	0.0161808529412	-1	1.55221067195	759.530526654	424.859934853	232.872719376	-1.79385749419	0.00202552860759	1.32064149655	-1	-1	-1	605.54235	-2.212088	1.4705882355e-07	-1	4	37	307	0	33	0	0	7925	6	0.00295380564304	0.0	772.10345	-1.798474	1.10206168228	9.08798148913	273.477167901	153.683519695	0.124493958525	0.00172933762804	1.04584362396	-1	-1	-1	467.215412256	130432	70094.688532	389.589241483	-1	-1	29441	-1	19782	-1	7.58184602787e-06	-1	-1	0.00232649455188	0.000121309536446	1616	-1	-1	-1	-1	429	-1	-1	-1	-1	-1	1	18	237	16	0	0.771986970684	0.772362654859	0.0	-1	-1	-1	278.131698167	-1	-1	-1	250	24015	-1	111341	150200	111992	-1	101870	0.0	-1	-1	0.00269905533063	0.0	683	-1	-1	-1	-1	370	-1	-1	-1	-1	-1	0	0	8	0	0	0.0260586319218	0.0224725916266	0.0	-1	-1	-1	176.4361479	-1	-1	-1	6263	-1	-1	-1	130529	-1	-1	2964	2.27455380836e-05	-1	-1	0.00256994334443	0.000128891382474	1266	-1	-1	-1	-1	389	-1	-1	-1	-1	-1	3	23	44	17	0	0.14332247557	0.129808785843	0.0	-1	-1	-1	nan	-1	-1	18695	1016	9036	-1	20995	149368	148689	-1	17121	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
61_allsc	0.00270987078335	283	154.504761905	100	54.8643648901	16223	105	8.26193968312e-05	1283	74.2428571429	50	223.52446857	0.000142420103109	607.6455	-0.804589	0.411493838796	0.00255648019338	-1	0.0	0.000411523281359	1270888	-1	-1	704.7263	0.545498	0.0976458125	-1	1.63266333768	562.393373773	332.824869191	225.081540559	-0.807872734821	0.00168110016918	1.22491047672	-1	-1	-1	398.0482	-2.660031	0.0	-1	181	704	3249	0	523	0	0	77228	924	0.00141260918798	0.0	601.2301	-0.0293025	1.00379506577	41.3719752457	269.47744049	191.241016496	0.498327527963	0.00296118441738	1.05995282277	-1	-1	-1	3443.94226012	1081348	522962.5818	1795.26806569	-1	-1	-1	-1	-1	-1	2.83266503421e-05	-1	-1	0.00296757522809	0.000247071339095	6596	-1	-1	-1	-1	336	-1	-1	-1	-1	-1	36	386	2607	314	0	0.802400738689	0.691245019231	0.0	-1	-1	-1	nan	-1	-1	-1	50	-1	-1	1775184	1822792	1818673	-1	878495	0.0	-1	-1	0.00272087689976	7.86851398392e-07	1815	-1	-1	-1	-1	367	-1	-1	-1	-1	-1	0	1	70	1	0	0.0215450907972	0.0202433259264	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	-1	1651824	1691323	-1	25727	0.000101503830393	-1	-1	0.00266009852217	0.000162878239467	1166	-1	-1	-1	-1	375	-1	-1	-1	-1	-1	129	465	54	207	0	0.016620498615	0.0159730833874	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	1736573	1794927	1820588	-1	20300	0.0	-1	-1	0.00500834724541	0.0	233	-1	-1	-1	-1	199	-1	-1	-1	-1	-1	0	0	3	0	0	0.000923361034164	0.000471323987637	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	-1	1050727	-1	-1	599
problem2	0.00282718629047	267	152.23255814	100	53.0044780391	13092	86	9.60751083917e-05	1283	74.9360465116	50	235.771908676	0.000135175443202	607.6455	-0.804589	0.425160892018	0.00261748812746	-1	0.0	0.000425635073224	895133	-1	-1	673.3554	-0.525127	0.0976458125	-1	1.63431886154	549.324203234	329.020486556	224.144523105	-1.11803005144	0.00165577291506	1.22227241656	-1	-1	-1	399.4759	-2.660031	0.0	-1	121	502	2343	0	381	0	0	54388	644	0.001501649938	0.0	580.5906	-1.139539	0.963958398891	39.6739090041	275.380168102	192.80615668	0.129888736751	0.00304216944529	1.05048832624	-1	-1	-1	2530.70774575	770895	380575.544755	1344.17641395	-1	-1	-1	-1	497421	-1	3.12802678485e-05	-1	-1	0.00299253077632	0.000294928239714	6596	-1	-1	-1	-1	334	-1	-1	-1	-1	-1	28	320	1978	264	0	0.844216816048	0.738414291508	0.0	-1	-1	-1	nan	-1	-1	-1	100	-1	-1	1287478	1335086	1330967	-1	660979	0.0	-1	-1	0.00233488992662	1.11715242316e-06	1815	-1	-1	-1	-1	428	-1	-1	-1	-1	-1	0	1	28	1	0	0.0119504908237	0.0133968918585	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	-1	1164118	1203617	-1	11992	8.82550414296e-05	-1	-1	0.00328867235079	0.000131823985933	666	-1	-1	-1	-1	304	-1	-1	-1	-1	-1	79	276	27	118	0	0.01152368758	0.00917182139414	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	1248867	1307221	1332882	-1	8210	0.0	-1	-1	0.00429184549356	0.0	233	-1	-1	-1	-1	233	-1	-1	-1	-1	-1	0	0	1	0	0	0.000426803243705	0.000260296514596	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	563021	-1	-1	233
problem1	0.00243039883532	283	164.789473684	100	63.153762048	3131	19	5.0564862743e-05	500	71.1052631579	183	161.749083713	0.000159678513925	580.5022	-0.133299	0.378935841293	0.00241114556027	-1	0.0	0.00037790581629	375755	-1	-1	704.7263	0.545498	0.0634835882353	-1	1.62817015074	593.52628018	342.663355408	227.624659816	-0.0690271683879	0.00174146154348	1.23250365429	-1	-1	-1	398.0482	-1.092265	0.0	-1	60	202	906	0	142	0	0	22840	280	0.00120049407657	0.0	601.2301	-0.0293025	1.10551144573	25.7557947064	253.458221351	187.05545666	0.156983693872	0.00275773598405	1.08788268586	-1	-1	-1	913.234514364	310453	142387.037045	451.09165174	-1	-1	-1	-1	-1	-1	2.12904685234e-05	-1	-1	0.00289174129719	0.000133065428271	2082	-1	-1	-1	-1	345	-1	-1	-1	-1	-1	8	66	629	50	0	0.694260485651	0.578877193916	0.0	-1	-1	-1	nan	-1	-1	-1	50	-1	-1	473304	487389	472608	-1	217516	0.0	-1	-1	0.00305788132508	0.0	899	-1	-1	-1	-1	327	-1	-1	-1	-1	-1	0	0	42	0	0	0.046357615894	0.0365530731461	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	-1	452246	-1	-1	13735	0.000133065428271	-1	-1	0.00223325062035	0.000236856462323	1166	-1	-1	-1	-1	447	-1	-1	-1	-1	-1	50	189	27	89	0	0.0298013245033	0.0321752205559	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	451633	428046	474409	-1	12090	0.0	-1	-1	0.00546448087432	0.0	183	-1	-1	-1	-1	183	-1	-1	-1	-1	-1	0	0	2	0	0	0.00220750551876	0.000974038934944	0.0	-1	-1	-1	nan	-1	-1	-1	-1	-1	-1	-1	278929	-1	-1	366
