timestamp	pupil size	adjusted pupil size
177619	3.2641715	-2.7358285
177636	3.3216735	-2.6783265
177653	3.283916	-2.716084
177669	3.3085045	-2.6914955
177686	3.2958075	-2.7041925
177703	3.3174455	-2.6825545
177719	3.345865	-2.654135
177736	3.345283	-2.654717
177752	3.3417675	-2.6582325
177769	3.344466	-2.655534
177786	3.352145	-2.647855
177802	3.331721	-2.668279
177819	3.324142	-2.675858
177836	3.313118	-2.686882
177852	3.333259	-2.666741
177869	3.3331425	-2.6668575
177886	3.363005	-2.636995
177902	3.36871	-2.63129
177919	3.338773	-2.661227
177936	3.3564185	-2.6435815
177952	3.3709745	-2.6290255
177969	3.31363	-2.68637
177986	3.308052	-2.691948
178002	3.3472	-2.6528
178019	3.316988	-2.683012
178036	3.3648645	-2.6351355
178052	3.3208475	-2.6791525
178069	3.337253	-2.662747
178086	3.362839	-2.637161
178102	3.344522	-2.655478
178119	3.3468385	-2.6531615
178136	3.3318785	-2.6681215
178152	3.3780875	-2.6219125
178169	3.3347625	-2.6652375
178186	3.379522	-2.620478
178202	3.3356385	-2.6643615
178219	3.328278	-2.671722
178235	3.3392355	-2.6607645
178252	3.4016445	-2.5983555
178269	3.381446	-2.618554
178285	3.394713	-2.605287
178302	3.3604195	-2.6395805
178319	3.351034	-2.648966
178335	3.400901	-2.599099
178352	3.3740385	-2.6259615
178369	3.3829535	-2.6170465
178385	3.389493	-2.610507
178402	3.358892	-2.641108
178419	3.3383875	-2.6616125
178435	3.3492195	-2.6507805
178452	3.3975825	-2.6024175
178469	3.34468	-2.65532
178485	3.395363	-2.604637
178502	3.366289	-2.633711
178519	3.3956675	-2.6043325
178535	3.3804035	-2.6195965
178552	3.373055	-2.626945
178568	3.3710955	-2.6289045
178585	3.347643	-2.652357
178602	3.3390775	-2.6609225
178618	3.3669085	-2.6330915
178635	3.399198	-2.600802
178652	3.3391225	-2.6608775
178668	3.3378565	-2.6621435
178685	3.3483125	-2.6516875
178702	3.352167	-2.647833
178718	3.3365155	-2.6634845
178735	3.340315	-2.659685
178752	3.3558735	-2.6441265
178768	3.3279375	-2.6720625
178785	3.3537145	-2.6462855
178802	3.336868	-2.663132
178818	3.3571765	-2.6428235
178835	3.335135	-2.664865
178852	3.352387	-2.647613
178868	3.3376065	-2.6623935
178885	3.3299785	-2.6700215
178902	3.320355	-2.679645
178918	3.3189955	-2.6810045
178935	3.3102635	-2.6897365
178952	3.3274305	-2.6725695
178968	3.331309	-2.668691
178985	3.3018375	-2.6981625
179002	3.3130465	-2.6869535
179018	3.295068	-2.704932
179035	3.309091	-2.690909
179052	3.2916365	-2.7083635
179068	3.2685145	-2.7314855
179085	3.2714295	-2.7285705
179101	3.2667615	-2.7332385
179118	3.2601305	-2.7398695
179135	3.2687785	-2.7312215
179151	3.273568	-2.726432
179168	3.2782095	-2.7217905
179185	3.2605905	-2.7394095
179201	3.300139	-2.699861
179218	3.281834	-2.718166
179235	3.310285	-2.689715
179251	3.306313	-2.693687
179268	3.307115	-2.692885
179285	3.2897075	-2.7102925
179301	3.2819005	-2.7180995
179318	3.291076	-2.708924
179335	3.278717	-2.721283
179351	3.268599	-2.731401
179368	3.280707	-2.719293
179385	3.3031415	-2.6968585
179401	3.2685195	-2.7314805
179418	3.258518	-2.741482
179435	3.2649515	-2.7350485
179451	3.2298675	-2.7701325
179468	3.246162	-2.753838
179485	3.3074025	-2.6925975
179501	3.2969405	-2.7030595
179518	3.2784035	-2.7215965
179535	3.273999	-2.726001
179551	3.2714205	-2.7285795
179568	3.2529985	-2.7470015
179585	3.258483	-2.741517
179601	3.274983	-2.725017
179618	3.285257	-2.714743
179634	3.302862	-2.697138
179651	3.2684145	-2.7315855
179668	3.267325	-2.732675
179684	3.259201	-2.740799
179701	3.244905	-2.755095
179718	3.2763395	-2.7236605
179734	3.2645425	-2.7354575
179751	3.292849	-2.707151
179768	3.2918475	-2.7081525
179784	3.2938795	-2.7061205
179801	3.251457	-2.748543
179818	3.291267	-2.708733
179834	3.3250645	-2.6749355
179851	3.274533	-2.725467
179868	3.255869	-2.744131
179884	3.2819455	-2.7180545
179901	3.2200855	-2.7799145
179918	3.256792	-2.743208
179934	3.241175	-2.758825
179951	3.268693	-2.731307
179968	3.319783	-2.680217
179984	3.2402745	-2.7597255
180001	3.2548715	-2.7451285
180018	3.237004	-2.762996
180034	3.258054	-2.741946
180051	3.2416155	-2.7583845
180068	3.2841925	-2.7158075
180084	3.346723	-2.653277
180101	3.2447375	-2.7552625
180118	3.193668	-2.806332
180134	3.239454	-2.760546
180151	3.190132	-2.809868
180167	3.2337185	-2.7662815
180184	3.224414	-2.775586
180201	3.208912	-2.791088
180217	3.230976	-2.769024
180234	3.145379	-2.854621
180251	3.210375	-2.789625
180267	3.2092725	-2.7907275
180284	3.2444935	-2.7555065
180301	3.222796	-2.777204
180317	3.2058645	-2.7941355
180334	3.2241945	-2.7758055
180351	3.2378735	-2.7621265
180367	3.245097	-2.754903
180384	3.222927	-2.777073
180401	3.2407635	-2.7592365
180417	3.2087385	-2.7912615
180434	3.2165385	-2.7834615
180451	3.2284445	-2.7715555
180467	3.2264155	-2.7735845
180484	3.260937	-2.739063
180501	3.2147345	-2.7852655
180517	3.246484	-2.753516
180534	3.2342635	-2.7657365
180551	3.211316	-2.788684
180567	3.209918	-2.790082
180584	3.237742	-2.762258
180601	3.219389	-2.780611
180617	3.205352	-2.794648
180634	3.2303725	-2.7696275
180651	3.2727405	-2.7272595
180667	3.233485	-2.766515
180684	3.229428	-2.770572
180700	3.2093825	-2.7906175
180717	3.1839535	-2.8160465
180734	3.2045905	-2.7954095
180750	3.188335	-2.811665
180767	3.207955	-2.792045
180784	3.2311745	-2.7688255
180800	3.221626	-2.778374
180817	3.1714095	-2.8285905
180834	3.191886	-2.808114
180850	3.1636575	-2.8363425
180867	3.2115865	-2.7884135
180884	3.141567	-2.858433
180900	3.1539975	-2.8460025
180917	3.12955	-2.87045
180934	3.136408	-2.863592
180950	3.286571	-2.713429
180967	3.182489	-2.817511
180984	3.156068	-2.843932
181000	3.1319635	-2.8680365
181017	3.1077835	-2.8922165
181034	3.078712	-2.921288
181050	3.105423	-2.894577
181067	3.13202	-2.86798
181084	3.107874	-2.892126
181100	3.147316	-2.852684
181117	3.08806	-2.91194
181134	3.044421	-2.955579
181150	3.0750765	-2.9249235
181167	3.103672	-2.896328
181184	3.1034845	-2.8965155
181200	3.1389815	-2.8610185
181217	3.0931235	-2.9068765
181233	3.0787745	-2.9212255
181250	3.087352	-2.912648
181267	3.040065	-2.959935
181283	3.110435	-2.889565
181300	3.018027	-2.981973
181317	3.0701535	-2.9298465
181333	3.097615	-2.902385
181350	3.0115365	-2.9884635
181367	3.1040575	-2.8959425
181383	3.085888	-2.914112
181400	3.0491235	-2.9508765
181417	3.0820795	-2.9179205
181433	3.064051	-2.935949
181450	3.117325	-2.882675
181467	3.0469345	-2.9530655
181483	3.059675	-2.940325
181500	3.090682	-2.909318
181517	3.053456	-2.946544
181533	3.0832275	-2.9167725
181550	3.0118565	-2.9881435
181567	2.990536	-3.009464
181583	3.0333425	-2.9666575
181600	3.042123	-2.957877
181617	3.036379	-2.963621
181633	3.027815	-2.972185
181650	3.040518	-2.959482
181666	3.0467725	-2.9532275
181683	2.979888	-3.020112
181700	2.9916385	-3.0083615
181716	3.085116	-2.914884
181733	3.057382	-2.942618
181750	3.0644445	-2.9355555
181766	3.034246	-2.965754
181783	3.0124295	-2.9875705
181800	3.068498	-2.931502
181816	2.991856	-3.008144
181833	3.0182255	-2.9817745
181850	3.020457	-2.979543
181866	2.971904	-3.028096
181883	3.0169315	-2.9830685
181900	3.056385	-2.943615
181916	3.026255	-2.973745
181933	3.096572	-2.903428
181950	3.04768	-2.95232
181966	3.0473085	-2.9526915
181983	3.055284	-2.944716
182000	3.084958	-2.915042
182016	3.0745795	-2.9254205
182033	3.068428	-2.931572
182050	3.0472685	-2.9527315
182066	3.0554145	-2.9445855
182083	3.0937785	-2.9062215
182099	3.0958215	-2.9041785
182116	3.0729235	-2.9270765
182133	3.0490035	-2.9509965
182149	3.0410375	-2.9589625
182166	3.0460295	-2.9539705
182183	3.025678	-2.974322
182199	3.100695	-2.899305
182216	3.097753	-2.902247
182233	3.052213	-2.947787
182249	3.021182	-2.978818
182266	3.059234	-2.940766
182283	3.048541	-2.951459
182299	3.0721965	-2.9278035
182316	3.129542	-2.870458
182333	3.104228	-2.895772
182349	3.082989	-2.917011
182366	3.05594	-2.94406
182383	3.023362	-2.976638
182399	2.999155	-3.000845
182416	3.045847	-2.954153
182433	3.0411925	-2.9588075
182449	3.0594515	-2.9405485
182466	3.058144	-2.941856
182483	3.0392425	-2.9607575
182499	3.0507525	-2.9492475
182516	3.067431	-2.932569
182533	3.033084	-2.966916
182549	3.053236	-2.946764
182566	3.021505	-2.978495
182583	3.057929	-2.942071
182599	3.027506	-2.972494
182616	3.0583615	-2.9416385
182632	3.0490365	-2.9509635
182649	3.10659	-2.89341
182666	3.060372	-2.939628
182682	3.016673	-2.983327
182699	3.075446	-2.924554
182716	3.0700555	-2.9299445
182732	3.093795	-2.906205
182749	3.07964	-2.92036
182766	3.065992	-2.934008
182782	3.074104	-2.925896
182799	3.0913205	-2.9086795
182816	3.038079	-2.961921
182832	3.034655	-2.965345
182849	3.064247	-2.935753
182866	3.0055225	-2.9944775
182882	3.0454345	-2.9545655
182899	3.0556445	-2.9443555
182916	3.101973	-2.898027
182932	3.0910755	-2.9089245
182949	3.072162	-2.927838
182966	3.087381	-2.912619
182982	3.0648205	-2.9351795
182999	3.0065915	-2.9934085
183016	3.0373025	-2.9626975
183032	3.0596555	-2.9403445
183049	3.0202685	-2.9797315
183066	3.0187105	-2.9812895
183082	3.006053	-2.993947
183099	3.0055155	-2.9944845
183115	3.031438	-2.968562
183132	3.0931085	-2.9068915
183149	3.0349215	-2.9650785
183165	3.042899	-2.957101
183182	3.0113375	-2.9886625
183199	3.098848	-2.901152
183215	3.0245575	-2.9754425
183232	3.0971565	-2.9028435
183249	3.0388815	-2.9611185
183265	3.0658755	-2.9341245
183282	3.058285	-2.941715
183299	3.011338	-2.988662
183315	3.084536	-2.915464
183332	3.036563	-2.963437
183349	3.027776	-2.972224
183365	2.9795465	-3.0204535
183382	3.01038	-2.98962
183399	3.044669	-2.955331
183415	3.036507	-2.963493
183432	3.061509	-2.938491
183449	3.0401325	-2.9598675
183465	2.988295	-3.011705
183482	3.0582925	-2.9417075
183499	3.0240555	-2.9759445
183515	3.0470205	-2.9529795
183532	3.077382	-2.922618
183549	3.0393335	-2.9606665
183565	3.039415	-2.960585
183582	3.067559	-2.932441
183599	3.1097685	-2.8902315
183615	3.066132	-2.933868
183632	3.124138	-2.875862
183648	3.0274115	-2.9725885
183665	3.018268	-2.981732
183682	3.1116435	-2.8883565
183698	3.0575375	-2.9424625
183715	3.023738	-2.976262
183732	3.086675	-2.913325
183748	3.140808	-2.859192
183765	3.032254	-2.967746
183782	3.081067	-2.918933
183798	3.0930925	-2.9069075
183815	3.055986	-2.944014
183832	3.0885	-2.9115
183848	3.062484	-2.937516
183865	3.105149	-2.894851
183882	3.127373	-2.872627
183898	3.0646515	-2.9353485
183915	3.1345205	-2.8654795
183932	3.106112	-2.893888
183948	3.0753365	-2.9246635
183965	3.1179235	-2.8820765
183982	3.1173445	-2.8826555
183998	3.1414605	-2.8585395
184015	3.09705	-2.90295
184032	3.15798	-2.84202
184048	3.12313	-2.87687
184065	3.138081	-2.861919
184082	3.128009	-2.871991
184098	3.124592	-2.875408
184115	3.115711	-2.884289
184132	3.1572235	-2.8427765
184148	3.1558605	-2.8441395
184165	3.1869075	-2.8130925
184181	3.1339915	-2.8660085
184198	3.178658	-2.821342
184215	3.1990345	-2.8009655
184231	3.2611445	-2.7388555
184248	3.190909	-2.809091
184265	3.207043	-2.792957
184281	3.2205255	-2.7794745
184298	3.2022685	-2.7977315
184315	3.236293	-2.763707
184331	3.234034	-2.765966
184348	3.214118	-2.785882
184365	3.1719365	-2.8280635
184381	3.22358	-2.77642
184398	3.206561	-2.793439
184415	3.2024995	-2.7975005
184431	3.2145415	-2.7854585
184448	3.222189	-2.777811
184465	3.231899	-2.768101
184481	3.2492795	-2.7507205
184498	3.174371	-2.825629
184515	3.174061	-2.825939
184531	3.2235915	-2.7764085
184548	3.2026205	-2.7973795
184565	3.2318065	-2.7681935
184581	3.2051805	-2.7948195
184598	3.202093	-2.797907
184615	3.2074685	-2.7925315
184631	3.2140265	-2.7859735
184648	3.2088955	-2.7911045
184665	3.2211125	-2.7788875
184681	3.190353	-2.809647
184698	3.175802	-2.824198
184714	3.1449895	-2.8550105
184731	3.144146	-2.855854
184748	3.1554325	-2.8445675
184764	3.1103445	-2.8896555
184781	3.101839	-2.898161
184798	3.107173	-2.892827
184814	3.1727105	-2.8272895
184831	3.1462335	-2.8537665
184848	3.142131	-2.857869
184864	3.128746	-2.871254
184881	3.129976	-2.870024
184898	3.1154545	-2.8845455
184914	3.120695	-2.879305
184931	3.1784855	-2.8215145
184948	3.04339	-2.95661
184964	3.103543	-2.896457
184981	3.068933	-2.931067
184998	3.115055	-2.884945
185014	3.1052215	-2.8947785
185031	3.1099005	-2.8900995
185047	3.107945	-2.892055
185064	3.0908985	-2.9091015
185081	3.099882	-2.900118
185097	3.031258	-2.968742
185114	3.0962865	-2.9037135
185131	3.0678685	-2.9321315
185147	3.078214	-2.921786
185164	3.0711395	-2.9288605
185181	3.1306555	-2.8693445
185197	3.070518	-2.929482
185214	3.0983145	-2.9016855
185231	3.049595	-2.950405
185247	3.04534	-2.95466
185264	3.042434	-2.957566
185281	2.983384	-3.016616
185297	3.006205	-2.993795
185314	3.046162	-2.953838
185331	3.0304605	-2.9695395
185347	3.075422	-2.924578
185364	3.057447	-2.942553
185381	3.036589	-2.963411
185397	3.048726	-2.951274
185414	3.00345	-2.99655
185431	3.010729	-2.989271
185447	3.0036785	-2.9963215
185464	2.9903215	-3.0096785
185481	2.986705	-3.013295
185497	3.013741	-2.986259
185514	3.0137445	-2.9862555
185531	3.0024755	-2.9975245
185547	3.0119285	-2.9880715
185564	3.02531	-2.97469
185580	2.981449	-3.018551
185597	2.9754085	-3.0245915
185614	2.9491215	-3.0508785
185630	2.964318	-3.035682
185647	2.95222	-3.04778
185664	2.9562185	-3.0437815
185680	2.972952	-3.027048
185697	3.00176	-2.99824
185714	2.942299	-3.057701
185730	2.977373	-3.022627
185747	2.9660415	-3.0339585
185764	3.0374105	-2.9625895
185780	2.984009	-3.015991
185797	2.9615015	-3.0384985
185814	2.9416815	-3.0583185
185830	2.934945	-3.065055
185847	2.978425	-3.021575
185864	2.9303225	-3.0696775
185880	2.9167325	-3.0832675
185897	2.8630165	-3.1369835
185914	2.90009	-3.09991
185930	2.9199865	-3.0800135
185947	2.9425755	-3.0574245
185964	2.948503	-3.051497
185980	2.9959415	-3.0040585
185997	2.9365145	-3.0634855
186014	2.9613205	-3.0386795
186030	2.8909	-3.1091
186047	2.911906	-3.088094
186064	2.9413235	-3.0586765
186080	2.9536075	-3.0463925
186097	2.90208	-3.09792
186113	2.956229	-3.043771
186130	2.941435	-3.058565
186147	2.9959135	-3.0040865
186163	2.921469	-3.078531
186180	2.9248135	-3.0751865
186197	2.984122	-3.015878
186213	2.9814845	-3.0185155
186230	2.9086765	-3.0913235
186247	2.9388	-3.0612
186263	2.8618465	-3.1381535
186280	2.9316875	-3.0683125
186297	2.8856215	-3.1143785
186313	2.8911275	-3.1088725
186330	2.9140275	-3.0859725
186347	2.934723	-3.065277
186363	2.9237305	-3.0762695
186380	2.8983685	-3.1016315
186397	2.897833	-3.102167
186413	2.9413685	-3.0586315
186430	2.966874	-3.033126
186447	2.9373175	-3.0626825
186463	2.925291	-3.074709
186480	2.8869245	-3.1130755
186497	2.9043985	-3.0956015
186513	2.8923035	-3.1076965
186530	2.9170985	-3.0829015
186547	2.937218	-3.062782
186563	2.9103375	-3.0896625
186580	2.8954075	-3.1045925
186597	2.937378	-3.062622
186613	2.94811	-3.05189
186630	2.909271	-3.090729
186646	2.897224	-3.102776
186663	2.9598655	-3.0401345
186680	2.910226	-3.089774
186696	2.932751	-3.067249
186713	2.9685735	-3.0314265
186730	2.874853	-3.125147
186746	2.921159	-3.078841
186763	2.966869	-3.033131
186780	2.995799	-3.004201
186796	2.9383835	-3.0616165
186813	2.9701345	-3.0298655
186830	2.956391	-3.043609
186846	3.0127005	-2.9872995
186863	2.9928645	-3.0071355
186880	2.9750095	-3.0249905
186896	2.9624835	-3.0375165
186913	2.9583225	-3.0416775
186930	2.995149	-3.004851
186946	2.9198625	-3.0801375
186963	2.9565665	-3.0434335
186980	2.9764055	-3.0235945
186996	2.9722305	-3.0277695
187013	2.9607135	-3.0392865
187030	3.0212235	-2.9787765
187046	2.999775	-3.000225
187063	3.0110725	-2.9889275
187080	2.9949335	-3.0050665
187096	2.9596495	-3.0403505
187113	2.989393	-3.010607
187130	3.026515	-2.973485
187146	3.0434575	-2.9565425
187163	2.9642045	-3.0357955
187179	3.026265	-2.973735
187196	3.05985	-2.94015
187213	3.1479735	-2.8520265
187229	3.051999	-2.948001
187246	3.041759	-2.958241
187263	3.043974	-2.956026
187279	3.0506405	-2.9493595
187296	3.0451775	-2.9548225
187313	3.0285105	-2.9714895
187329	3.0290325	-2.9709675
187346	3.03648	-2.96352
187363	3.0738325	-2.9261675
187379	2.9981735	-3.0018265
187396	3.0052715	-2.9947285
187413	3.0154815	-2.9845185
187429	2.9931135	-3.0068865
187446	2.986748	-3.013252
187463	2.9845585	-3.0154415
187479	2.973233	-3.026767
187496	3.0107975	-2.9892025
187512	2.985836	-3.014164
187529	2.9606795	-3.0393205
187546	2.987904	-3.012096
187562	3.002794	-2.997206
187579	3.0039645	-2.9960355
187596	2.9598465	-3.0401535
187612	2.9999765	-3.0000235
187629	2.9952065	-3.0047935
187646	2.985447	-3.014553
187662	2.9447935	-3.0552065
187679	2.965387	-3.034613
187696	3.0214125	-2.9785875
187712	2.970379	-3.029621
187729	2.896312	-3.103688
187746	2.9508715	-3.0491285
187762	2.9601765	-3.0398235
187779	2.9645095	-3.0354905
187796	2.9792195	-3.0207805
187812	3.008607	-2.991393
187829	3.040571	-2.959429
187846	3.0110765	-2.9889235
187862	2.9948855	-3.0051145
187879	2.956905	-3.043095
187896	2.945026	-3.054974
187912	2.964095	-3.035905
187929	3.026279	-2.973721
187946	3.007001	-2.992999
187962	2.9798635	-3.0201365
187979	3.023614	-2.976386
187995	2.9926665	-3.0073335
188012	2.939058	-3.060942
188029	2.9931145	-3.0068855
188045	2.9638295	-3.0361705
188062	2.9089445	-3.0910555
188079	2.9746825	-3.0253175
188095	2.9303905	-3.0696095
188112	2.980734	-3.019266
188129	2.9875105	-3.0124895
188145	3.007148	-2.992852
188162	3.017317	-2.982683
188179	2.9510685	-3.0489315
188195	3.1044115	-2.8955885
188212	3.0318025	-2.9681975
188229	2.999241	-3.000759
188245	2.9889435	-3.0110565
188262	2.9887515	-3.0112485
188279	3.0310475	-2.9689525
188295	3.000903	-2.999097
188312	2.965462	-3.034538
188329	3.121683	-2.878317
188345	3.0534225	-2.9465775
188362	3.0373155	-2.9626845
188379	3.0467035	-2.9532965
188395	3.025444	-2.974556
188412	2.9968715	-3.0031285
188429	2.9659115	-3.0340885
188445	3.016675	-2.983325
188462	3.0547485	-2.9452515
188479	3.05661	-2.94339
188495	3.1218265	-2.8781735
188512	3.0445255	-2.9554745
188528	3.0361175	-2.9638825
188545	3.0183455	-2.9816545
188562	3.022056	-2.977944
188578	3.051597	-2.948403
188595	3.00554	-2.99446
188612	3.024617	-2.975383
188628	3.0334255	-2.9665745
188645	3.0696775	-2.9303225
188662	3.075888	-2.924112
188678	3.130088	-2.869912
188695	3.13271	-2.86729
188712	3.1120375	-2.8879625
188728	3.0955775	-2.9044225
188745	3.05144	-2.94856
188762	3.0738515	-2.9261485
188778	3.0939725	-2.9060275
188795	3.1290715	-2.8709285
188812	3.111513	-2.888487
188828	3.097124	-2.902876
188845	3.1081205	-2.8918795
188862	3.1103295	-2.8896705
188878	3.09426	-2.90574
188895	3.0519355	-2.9480645
188912	2.997353	-3.002647
188928	3.053549	-2.946451
188945	3.103046	-2.896954
188962	3.1295165	-2.8704835
188978	3.1288445	-2.8711555
188995	3.0917095	-2.9082905
189012	3.0976235	-2.9023765
189028	3.061866	-2.938134
189045	3.1166935	-2.8833065
189061	3.082342	-2.917658
189078	3.1298085	-2.8701915
189095	3.0940905	-2.9059095
189111	3.1288415	-2.8711585
189128	3.120677	-2.879323
189145	3.0878855	-2.9121145
189161	3.133993	-2.866007
189178	3.154653	-2.845347
189195	3.1628095	-2.8371905
189211	3.1686375	-2.8313625
189228	3.151932	-2.848068
189245	3.12538	-2.87462
189261	3.156462	-2.843538
189278	3.1568235	-2.8431765
189295	3.174785	-2.825215
189311	3.207663	-2.792337
189328	3.148224	-2.851776
189345	3.1509495	-2.8490505
189361	3.129467	-2.870533
189378	3.137609	-2.862391
189395	3.1643645	-2.8356355
189411	3.171507	-2.828493
189428	3.1636145	-2.8363855
189445	3.139351	-2.860649
189461	3.155043	-2.844957
189478	3.1311955	-2.8688045
189495	3.196446	-2.803554
189511	3.1497855	-2.8502145
189528	3.206845	-2.793155
189545	3.20296	-2.79704
189561	3.1458625	-2.8541375
189578	3.1487225	-2.8512775
189594	3.156249	-2.843751
189611	3.227812	-2.772188
189628	3.1974635	-2.8025365
189644	3.114499	-2.885501
189661	3.1599505	-2.8400495
189678	3.162606	-2.837394
189694	3.103931	-2.896069
189711	3.1271485	-2.8728515
189728	3.139315	-2.860685
189744	3.1651745	-2.8348255
189761	3.1169535	-2.8830465
189778	3.1324825	-2.8675175
189794	3.151742	-2.848258
189811	3.147284	-2.852716
189828	3.133013	-2.866987
189844	3.100735	-2.899265
189861	3.170672	-2.829328
189878	3.1439555	-2.8560445
189894	3.1529165	-2.8470835
189911	3.1205245	-2.8794755
189928	3.1097635	-2.8902365
189944	3.157167	-2.842833
189961	3.1288005	-2.8711995
189978	3.09645	-2.90355
189994	3.1716965	-2.8283035
190011	3.1347005	-2.8652995
190028	3.101527	-2.898473
190044	3.1532415	-2.8467585
190061	3.1161045	-2.8838955
190078	3.0891805	-2.9108195
190094	3.1209045	-2.8790955
190111	3.115375	-2.884625
190127	3.071627	-2.928373
190144	3.094539	-2.905461
190161	3.1104925	-2.8895075
190177	3.0561365	-2.9438635
190194	3.137492	-2.862508
190211	3.0308495	-2.9691505
190227	3.1029025	-2.8970975
190244	3.1239965	-2.8760035
190261	3.0752565	-2.9247435
190277	3.0602265	-2.9397735
190294	3.0683255	-2.9316745
190311	3.1138065	-2.8861935
190327	3.079938	-2.920062
190344	3.085111	-2.914889
190361	3.0921315	-2.9078685
190377	3.0763855	-2.9236145
190394	2.9876405	-3.0123595
190411	3.104074	-2.895926
190427	3.0536555	-2.9463445
190444	3.0717	-2.9283
190460	3.132439	-2.867561
190477	3.080315	-2.919685
190494	3.078962	-2.921038
190510	3.03375	-2.96625
190527	3.0327195	-2.9672805
190544	2.99872	-3.00128
190560	3.047537	-2.952463
190577	3.138045	-2.861955
190594	3.12974	-2.87026
190610	3.0150445	-2.9849555
190627	3.0415755	-2.9584245
190644	3.0040095	-2.9959905
190660	3.0863235	-2.9136765
190677	3.057546	-2.942454
190694	3.0161145	-2.9838855
190710	2.9957125	-3.0042875
190727	3.0347015	-2.9652985
190744	3.011062	-2.988938
190760	3.0062135	-2.9937865
190777	3.01561	-2.98439
190794	3.0554625	-2.9445375
190810	3.00622	-2.99378
190827	3.045796	-2.954204
190844	3.023366	-2.976634
190860	2.987702	-3.012298
190877	3.136637	-2.863363
190894	3.0605725	-2.9394275
190910	3.004348	-2.995652
190927	2.990745	-3.009255
190944	3.0427575	-2.9572425
190960	2.9964005	-3.0035995
190977	2.9978185	-3.0021815
190993	3.0290305	-2.9709695
191010	3.0347155	-2.9652845
191027	2.9984515	-3.0015485
191043	2.996934	-3.003066
191060	2.9811165	-3.0188835
191077	2.987111	-3.012889
191093	2.9914415	-3.0085585
191110	3.030841	-2.969159
191127	3.054793	-2.945207
191143	3.024459	-2.975541
191160	3.018202	-2.981798
191177	2.992331	-3.007669
191193	3.0429705	-2.9570295
191210	2.9880305	-3.0119695
191227	3.104603	-2.895397
191243	3.0398085	-2.9601915
191260	3.0476005	-2.9523995
191277	3.0173405	-2.9826595
191293	3.0733505	-2.9266495
191310	2.9961335	-3.0038665
191327	3.0650535	-2.9349465
191343	3.093073	-2.906927
191360	3.0455445	-2.9544555
191377	3.0004615	-2.9995385
191393	3.0165045	-2.9834955
191410	3.058514	-2.941486
191427	3.0275235	-2.9724765
191443	3.0743785	-2.9256215
191460	3.0724135	-2.9275865
191477	3.0026805	-2.9973195
191493	3.080563	-2.919437
191510	3.040848	-2.959152
191526	3.1020795	-2.8979205
191543	3.071966	-2.928034
191560	3.038045	-2.961955
191576	3.072826	-2.927174
191593	3.1478245	-2.8521755
