timestamp	pupil size	adjusted pupil size
15116	2.990899	-0.009101
15132	2.9878945	-0.0121055
15149	2.984494	-0.015506
15166	2.9829245	-0.0170755
15182	2.9651125	-0.0348875
15199	2.9858835	-0.0141165
15215	2.9723625	-0.0276375
15232	2.982172	-0.017828
15249	2.9927555	-0.0072445
15265	2.9571815	-0.0428185
15282	2.9888205	-0.0111795
15299	2.9763425	-0.0236575
15315	2.984163	-0.015837
15332	3.009885	0.009885
15349	3.0131655	0.0131655
15365	3.0558445	0.0558445
15382	3.0221485	0.0221485
15399	3.044486	0.044486
15415	3.023709	0.023709
15432	3.0427865	0.0427865
15449	2.9882515	-0.0117485
15465	2.945078	-0.054922
15482	2.983943	-0.016057
15499	3.110378	0.110378
15515	3.028003	0.028003
15532	3.0310755	0.0310755
15549	3.03593	0.03593
15565	3.0238375	0.0238375
15582	3.0244405	0.0244405
15599	3.035062	0.035062
15615	3.003646	0.003646
15632	2.999999	-1.00000000014e-06
15649	2.9923245	-0.0076755
15665	3.0034415	0.0034415
15682	3.0200055	0.0200055
15698	3.01679	0.01679
15715	2.9892225	-0.0107775
15732	2.984884	-0.015116
15748	2.9982845	-0.0017155
15765	3.029426	0.029426
15782	3.0059155	0.0059155
15798	2.9993825	-0.0006175
15815	3.013131	0.013131
15832	2.977426	-0.022574
15848	2.9897195	-0.0102805
15865	2.9847025	-0.0152975
15882	2.990813	-0.009187
15898	2.961936	-0.038064
15915	2.9328225	-0.0671775
15932	2.941441	-0.058559
15948	2.94935	-0.05065
15965	2.9523365	-0.0476635
15982	2.9561845	-0.0438155
15998	2.812577	-0.187423
16015	2.799097	-0.200903
16048	2.9555815	-0.0444185
16065	2.96719	-0.03281
16081	2.975314	-0.024686
16098	2.970825	-0.029175
16115	2.97552	-0.02448
16131	2.931434	-0.068566
16148	2.958645	-0.041355
16165	2.94085	-0.05915
16181	2.940637	-0.059363
16198	2.948756	-0.051244
16231	2.9490745	-0.0509255
16248	2.9535095	-0.0464905
16265	2.9369725	-0.0630275
16281	2.9585085	-0.0414915
16298	2.9593705	-0.0406295
16315	2.9643825	-0.0356175
16331	2.955421	-0.044579
16348	2.924472	-0.075528
16365	2.951008	-0.048992
16381	2.957673	-0.042327
16398	2.9275235	-0.0724765
16415	2.9237555	-0.0762445
16431	2.9503975	-0.0496025
16448	2.969746	-0.030254
16465	2.945898	-0.054102
16481	2.9427675	-0.0572325
16498	2.9513755	-0.0486245
16515	2.9486145	-0.0513855
16531	2.9480295	-0.0519705
16548	2.9493135	-0.0506865
16565	2.9633465	-0.0366535
16581	2.9880795	-0.0119205
16598	2.976372	-0.023628
16614	2.9835315	-0.0164685
16631	2.9854035	-0.0145965
16648	3.0215955	0.0215955
16664	3.0163205	0.0163205
16681	3.0063255	0.0063255
16698	3.0014635	0.0014635
16714	2.996309	-0.003691
16731	2.9684735	-0.0315265
16748	2.952461	-0.047539
16781	2.9785185	-0.0214815
16798	3.008991	0.008991
16814	2.97576	-0.02424
16831	2.9820315	-0.0179685
16848	2.99523	-0.00477
16864	2.983756	-0.016244
16881	2.968679	-0.031321
16898	2.967919	-0.032081
16914	2.9569315	-0.0430685
16931	2.965444	-0.034556
16948	2.980896	-0.019104
16964	2.9647875	-0.0352125
16981	2.969633	-0.030367
16998	2.954204	-0.045796
17014	2.968473	-0.031527
17031	2.956464	-0.043536
17048	2.9450885	-0.0549115
17064	2.9292605	-0.0707395
17081	2.938563	-0.061437
17097	2.935117	-0.064883
17114	2.9196885	-0.0803115
17131	2.931127	-0.068873
17147	2.946459	-0.053541
17414	2.8940505	-0.1059495
17431	2.8881805	-0.1118195
17447	2.877339	-0.122661
17481	2.895416	-0.104584
17497	2.9104885	-0.0895115
17514	2.9624065	-0.0375935
17531	2.9239925	-0.0760075
17547	2.941112	-0.058888
17564	2.939515	-0.060485
17581	2.9669585	-0.0330415
17597	2.891494	-0.108506
17614	2.8974095	-0.1025905
17647	2.9730255	-0.0269745
17664	2.9952805	-0.0047195
17680	2.9690455	-0.0309545
17697	2.997575	-0.002425
17714	2.9651285	-0.0348715
17730	2.930793	-0.069207
17747	2.978919	-0.021081
17764	2.9808995	-0.0191005
17780	2.9673445	-0.0326555
17797	2.961897	-0.038103
17814	2.9595585	-0.0404415
17830	2.945792	-0.054208
17847	2.9647895	-0.0352105
17864	2.929908	-0.070092
17880	2.93678	-0.06322
17897	2.9331195	-0.0668805
17914	2.943428	-0.056572
17930	2.964659	-0.035341
17947	2.8920575	-0.1079425
17964	2.949677	-0.050323
17980	2.9040865	-0.0959135
17997	2.9505755	-0.0494245
18014	2.949724	-0.050276
18030	2.917729	-0.082271
18047	2.9105785	-0.0894215
18064	2.916041	-0.083959
18080	2.8959355	-0.1040645
18114	2.9241655	-0.0758345
18130	2.881919	-0.118081
18147	2.8854685	-0.1145315
18163	2.905143	-0.094857
18180	2.9061645	-0.0938355
18197	2.896374	-0.103626
18213	2.897943	-0.102057
18230	2.896654	-0.103346
18247	2.890042	-0.109958
18263	2.861162	-0.138838
18280	2.889783	-0.110217
18297	2.8789435	-0.1210565
18313	2.8808605	-0.1191395
18330	2.8962075	-0.1037925
18347	2.8733995	-0.1266005
18363	2.868228	-0.131772
18380	2.89857	-0.10143
18397	2.886097	-0.113903
18413	2.8857855	-0.1142145
18430	2.8802935	-0.1197065
18447	2.938591	-0.061409
18463	2.940183	-0.059817
18480	2.968466	-0.031534
18497	2.9289845	-0.0710155
18513	2.966417	-0.033583
18530	2.8870645	-0.1129355
18547	2.894638	-0.105362
18580	2.9278865	-0.0721135
18597	2.927262	-0.072738
18613	2.9486765	-0.0513235
18630	2.952456	-0.047544
18647	2.9511295	-0.0488705
18663	2.9405745	-0.0594255
18680	2.915917	-0.084083
18696	2.9417945	-0.0582055
18713	2.933473	-0.066527
18730	2.934451	-0.065549
18746	2.942302	-0.057698
18763	2.9086265	-0.0913735
18780	2.9313625	-0.0686375
18796	2.973505	-0.026495
18813	2.9532375	-0.0467625
18830	2.9968875	-0.0031125
18846	2.9742955	-0.0257045
18863	2.970612	-0.029388
18880	2.992448	-0.007552
18896	2.980522	-0.019478
18913	2.993728	-0.006272
18930	2.9613365	-0.0386635
18946	2.951528	-0.048472
18963	2.9623035	-0.0376965
18980	2.961065	-0.038935
18996	2.9276215	-0.0723785
19013	2.9617375	-0.0382625
19029	2.9689295	-0.0310705
19046	2.9680265	-0.0319735
19063	2.9444445	-0.0555555
19079	2.890015	-0.109985
19096	2.873175	-0.126825
19129	2.9467325	-0.0532675
19146	2.950205	-0.049795
19163	2.944838	-0.055162
19179	2.9838265	-0.0161735
19196	2.967464	-0.032536
19213	2.9642985	-0.0357015
19229	2.9756535	-0.0243465
19246	2.9568165	-0.0431835
19263	2.981508	-0.018492
19279	2.900972	-0.099028
19296	2.91707	-0.08293
19313	2.971087	-0.028913
19329	2.9520035	-0.0479965
19346	2.9739835	-0.0260165
19363	2.9453155	-0.0546845
19379	2.961111	-0.038889
19396	2.963776	-0.036224
19413	2.9480895	-0.0519105
19429	2.9612905	-0.0387095
19446	2.956982	-0.043018
19463	2.9792515	-0.0207485
19479	2.9721955	-0.0278045
19496	2.9809135	-0.0190865
19513	2.97246	-0.02754
19529	2.980399	-0.019601
19546	2.9809245	-0.0190755
19562	2.979183	-0.020817
19579	3.0135385	0.0135385
19596	2.9890175	-0.0109825
19612	3.0006085	0.0006085
19629	2.988589	-0.011411
19646	3.011236	0.011236
19662	3.0164355	0.0164355
19679	3.014618	0.014618
19696	3.0229705	0.0229705
19712	3.02597	0.02597
19729	3.031777	0.031777
19746	3.015493	0.015493
19762	3.0252645	0.0252645
19779	3.0358475	0.0358475
19796	3.0548265	0.0548265
19812	3.037579	0.037579
19829	3.049516	0.049516
19846	3.0383255	0.0383255
19862	3.0545475	0.0545475
19879	3.036376	0.036376
19896	3.065767	0.065767
19912	3.0537405	0.0537405
19929	3.061978	0.061978
19946	3.0964755	0.0964755
19962	3.1184705	0.1184705
19979	3.1343155	0.1343155
19996	3.093777	0.093777
20012	3.091803	0.091803
20029	3.0603935	0.0603935
20046	3.0238835	0.0238835
20079	3.112964	0.112964
20095	3.09994	0.09994
20112	3.1088565	0.1088565
20129	3.1177455	0.1177455
20145	3.1090625	0.1090625
20162	3.084118	0.084118
20179	3.1424755	0.1424755
20195	3.1467935	0.1467935
20212	3.127951	0.127951
20229	3.002864	0.002864
20245	3.0316845	0.0316845
20262	3.110884	0.110884
20279	3.148561	0.148561
20295	3.111432	0.111432
20312	3.113134	0.113134
20329	3.129299	0.129299
20345	3.1010065	0.1010065
20362	3.2055	0.2055
20379	3.1341685	0.1341685
20395	3.1100395	0.1100395
20412	3.1130165	0.1130165
20429	3.1174005	0.1174005
20445	3.1365455	0.1365455
20462	3.093286	0.093286
20479	3.095865	0.095865
20495	3.0934555	0.0934555
20512	3.05691	0.05691
20529	3.056257	0.056257
20545	3.0693685	0.0693685
20562	3.0327925	0.0327925
20579	3.075992	0.075992
20595	3.027078	0.027078
20612	3.077497	0.077497
20628	3.031534	0.031534
20645	3.0388205	0.0388205
20662	3.0514895	0.0514895
20678	3.0065915	0.0065915
20695	3.0631095	0.0631095
20712	3.0130475	0.0130475
20728	2.994007	-0.005993
20745	3.033619	0.033619
20762	3.001547	0.001547
20778	2.995127	-0.004873
20795	2.9832655	-0.0167345
20812	2.9993925	-0.0006075
20828	2.9835655	-0.0164345
20845	2.9898735	-0.0101265
20862	2.9739765	-0.0260235
20878	2.9675075	-0.0324925
20895	2.9638715	-0.0361285
20912	2.9935225	-0.0064775
20928	2.971634	-0.028366
20945	2.9723075	-0.0276925
20962	2.921796	-0.078204
20978	2.9390005	-0.0609995
20995	2.975644	-0.024356
21012	2.9511025	-0.0488975
21028	2.9600385	-0.0399615
21045	2.9570035	-0.0429965
21062	2.975209	-0.024791
21078	2.9618885	-0.0381115
21095	2.9585415	-0.0414585
21112	2.941698	-0.058302
21128	2.947399	-0.052601
21145	2.9330135	-0.0669865
21161	2.9891345	-0.0108655
21178	2.956015	-0.043985
21195	2.963245	-0.036755
21211	2.970425	-0.029575
21228	2.9594735	-0.0405265
21245	3.0131005	0.0131005
21261	3.0268415	0.0268415
21278	2.99633	-0.00367
21295	3.1022725	0.1022725
21311	3.05228	0.05228
21328	3.086681	0.086681
21345	3.082764	0.082764
21361	3.013034	0.013034
21378	3.0179575	0.0179575
21395	3.009722	0.009722
21411	3.0229425	0.0229425
21428	3.046882	0.046882
21445	3.0060175	0.0060175
21461	3.0533675	0.0533675
21478	3.066306	0.066306
21495	3.0058075	0.0058075
21511	3.0089085	0.0089085
21528	3.003379	0.003379
21545	3.0360535	0.0360535
21561	3.039328	0.039328
21578	3.05591	0.05591
21595	3.0149855	0.0149855
21611	3.0043135	0.0043135
21628	2.9930715	-0.0069285
21644	2.98146	-0.01854
21661	2.9696425	-0.0303575
21678	2.978547	-0.021453
21694	2.992642	-0.007358
21711	2.984788	-0.015212
21728	3.0006895	0.0006895
21744	2.988203	-0.011797
21761	2.9719755	-0.0280245
21778	2.9879125	-0.0120875
21794	2.990735	-0.009265
21811	2.975225	-0.024775
21828	2.972098	-0.027902
21844	2.9537175	-0.0462825
21861	2.970846	-0.029154
21878	2.9938575	-0.0061425
21894	2.980667	-0.019333
21911	2.9824105	-0.0175895
21928	2.978233	-0.021767
21944	2.95911	-0.04089
21961	2.947342	-0.052658
21978	2.980616	-0.019384
21994	2.979903	-0.020097
22011	2.966821	-0.033179
22027	3.061717	0.061717
22044	3.085359	0.085359
22061	3.0102125	0.0102125
22077	3.038675	0.038675
22094	2.9771235	-0.0228765
22111	2.9869585	-0.0130415
22127	3.0130015	0.0130015
22144	3.0036285	0.0036285
22161	3.000942	0.000942
22177	3.0221805	0.0221805
22194	3.0343515	0.0343515
22211	3.017154	0.017154
22227	3.01185	0.01185
22244	3.006136	0.006136
22261	3.0099665	0.0099665
22277	3.0354415	0.0354415
22294	3.018198	0.018198
22311	3.025063	0.025063
22327	3.0330745	0.0330745
22344	3.0210855	0.0210855
22361	3.0163015	0.0163015
22377	3.0318705	0.0318705
22394	3.0291835	0.0291835
22411	3.0469145	0.0469145
22427	3.072007	0.072007
22444	3.0186235	0.0186235
22461	3.1589985	0.1589985
22477	3.0634725	0.0634725
22494	3.0519145	0.0519145
22510	3.0533285	0.0533285
22527	3.0114285	0.0114285
22544	3.0197745	0.0197745
22560	3.043259	0.043259
22577	3.013632	0.013632
22594	3.006132	0.006132
22610	3.006381	0.006381
22627	3.008902	0.008902
22644	3.0281255	0.0281255
22660	3.0324335	0.0324335
22677	3.019005	0.019005
22694	3.02181	0.02181
22710	3.0218865	0.0218865
22727	3.0055395	0.0055395
22744	2.986818	-0.013182
22760	3.028846	0.028846
22777	3.0220635	0.0220635
22794	3.021938	0.021938
22810	3.003794	0.003794
22827	3.036775	0.036775
22844	3.0361655	0.0361655
22860	3.026417	0.026417
22877	3.0383785	0.0383785
22894	3.0249355	0.0249355
22910	3.0381935	0.0381935
22927	3.0188105	0.0188105
22944	3.01576	0.01576
22960	3.060492	0.060492
22977	3.0532615	0.0532615
22994	3.0339935	0.0339935
23010	3.0297035	0.0297035
23027	3.0247155	0.0247155
23043	2.968642	-0.031358
23060	2.9315615	-0.0684385
23093	3.0288085	0.0288085
23110	3.0226985	0.0226985
23127	3.015883	0.015883
23143	2.989068	-0.010932
23160	2.990435	-0.009565
23177	3.0100935	0.0100935
23193	3.029356	0.029356
23210	3.025872	0.025872
23227	3.0364045	0.0364045
23243	3.040554	0.040554
23260	3.0297825	0.0297825
23277	3.0483	0.0483
23293	3.034087	0.034087
23310	3.041858	0.041858
23327	3.013406	0.013406
23343	3.0272735	0.0272735
23360	3.010546	0.010546
23377	3.0322245	0.0322245
23393	3.0034065	0.0034065
23410	3.00578	0.00578
23427	3.020813	0.020813
23443	2.99234	-0.00766
23460	2.976337	-0.023663
23477	2.990509	-0.009491
23493	3.0084785	0.0084785
23510	3.007158	0.007158
23527	2.977642	-0.022358
23543	2.975923	-0.024077
23560	2.989824	-0.010176
23576	2.990491	-0.009509
23593	2.996736	-0.003264
23610	3.007621	0.007621
23626	3.0200605	0.0200605
23643	2.9905455	-0.0094545
23660	2.971903	-0.028097
23676	2.9697255	-0.0302745
23693	2.9339145	-0.0660855
23726	2.9855445	-0.0144555
23743	2.9767385	-0.0232615
23760	2.9651975	-0.0348025
23776	2.9804705	-0.0195295
23793	3.0079885	0.0079885
23810	3.010453	0.010453
23826	2.981746	-0.018254
23843	3.001285	0.001285
23860	2.9900395	-0.0099605
23876	2.9818445	-0.0181555
23893	2.974001	-0.025999
23910	2.988575	-0.011425
23926	3.0005945	0.0005945
23943	2.9870005	-0.0129995
23960	3.0189655	0.0189655
23976	3.101075	0.101075
23993	3.0700785	0.0700785
24010	3.0496965	0.0496965
24026	3.097126	0.097126
24043	3.01662	0.01662
24060	3.040429	0.040429
24076	3.0444555	0.0444555
24093	2.9962045	-0.0037955
24109	2.9970025	-0.0029975
24126	3.0200905	0.0200905
24143	3.042527	0.042527
24159	2.8944905	-0.1055095
24176	3.024106	0.024106
24193	2.9151765	-0.0848235
24209	3.025909	0.025909
24226	3.023851	0.023851
24243	2.9367315	-0.0632685
24259	3.010577	0.010577
24276	2.999862	-0.000138
24293	3.021668	0.021668
24309	3.0240005	0.0240005
24326	3.0048225	0.0048225
24343	3.007798	0.007798
24359	3.013644	0.013644
24376	3.017217	0.017217
24393	3.008301	0.008301
24409	3.0062305	0.0062305
24426	2.9650355	-0.0349645
24443	3.005889	0.005889
24459	2.971566	-0.028434
24476	2.9770165	-0.0229835
24509	3.00347	0.00347
24526	3.0264945	0.0264945
24543	2.966685	-0.033315
24559	2.9663335	-0.0336665
24576	2.982369	-0.017631
24593	2.971523	-0.028477
24609	2.9640665	-0.0359335
24626	2.98998	-0.01002
24642	2.993493	-0.006507
24659	3.006336	0.006336
24676	3.0108265	0.0108265
24692	3.0071075	0.0071075
24709	3.0006835	0.0006835
24726	2.988574	-0.011426
24742	2.986904	-0.013096
24759	2.9886945	-0.0113055
24776	3.0018395	0.0018395
24792	2.9989415	-0.0010585
24809	3.038191	0.038191
24826	3.0125795	0.0125795
24842	3.011512	0.011512
24859	3.028102	0.028102
24876	3.012741	0.012741
24892	3.0504725	0.0504725
24909	3.0519215	0.0519215
24926	3.0230365	0.0230365
24942	3.010852	0.010852
24959	3.0202825	0.0202825
24975	2.9999345	-6.54999999998e-05
24992	3.036104	0.036104
25009	2.992966	-0.007034
25025	3.0219165	0.0219165
25042	3.029888	0.029888
25059	3.039316	0.039316
25075	2.986825	-0.013175
25092	3.025313	0.025313
25109	3.012224	0.012224
25292	3.043612	0.043612
25309	3.066462	0.066462
25325	3.081786	0.081786
25342	3.094885	0.094885
25359	3.097154	0.097154
25375	3.0859825	0.0859825
25392	3.115785	0.115785
25409	3.106892	0.106892
25425	3.0896075	0.0896075
25442	3.1038315	0.1038315
25459	3.1223065	0.1223065
25475	3.127953	0.127953
25492	3.136085	0.136085
25508	3.1477115	0.1477115
25525	3.1539065	0.1539065
25542	3.153062	0.153062
25558	3.1797885	0.1797885
25575	3.129269	0.129269
25592	3.1186135	0.1186135
25608	3.0989955	0.0989955
25625	3.073795	0.073795
25642	3.064397	0.064397
25658	3.0857675	0.0857675
25675	3.087865	0.087865
25692	3.0438805	0.0438805
25708	3.042018	0.042018
25725	3.023544	0.023544
25742	3.017147	0.017147
25758	2.989062	-0.010938
25775	2.963208	-0.036792
25792	2.971624	-0.028376
25808	2.9778415	-0.0221585
25825	2.9699335	-0.0300665
25842	2.935341	-0.064659
25858	2.9526705	-0.0473295
25875	2.933228	-0.066772
25892	2.936826	-0.063174
25908	2.923457	-0.076543
25925	2.8961515	-0.1038485
25942	2.938743	-0.061257
25958	2.93489	-0.06511
25975	2.964703	-0.035297
25992	2.9503995	-0.0496005
26008	2.9048945	-0.0951055
26025	2.9389315	-0.0610685
26041	2.9315205	-0.0684795
26058	2.919525	-0.080475
26075	2.956297	-0.043703
26091	2.91664	-0.08336
26108	2.9504795	-0.0495205
26125	2.92774	-0.07226
26141	2.945044	-0.054956
26158	2.9513995	-0.0486005
26175	2.931158	-0.068842
26191	2.9357145	-0.0642855
26208	2.9801515	-0.0198485
26241	2.9800565	-0.0199435
26258	2.9829125	-0.0170875
26275	3.0079865	0.0079865
26291	3.0003105	0.0003105
26308	3.038985	0.038985
26325	3.098038	0.098038
26341	3.112728	0.112728
26358	3.076662	0.076662
26375	3.075557	0.075557
26391	3.0737515	0.0737515
26408	3.0765195	0.0765195
26425	3.083538	0.083538
26441	3.0771245	0.0771245
26458	3.113867	0.113867
26475	3.105216	0.105216
26491	3.075789	0.075789
26508	3.07882	0.07882
26524	3.101351	0.101351
26541	3.064872	0.064872
26558	3.080047	0.080047
26574	3.078473	0.078473
26591	3.085971	0.085971
26608	3.1009805	0.1009805
26624	3.097401	0.097401
