timestamp	pupil size	adjusted pupil size
15177	3.106478	-1.893522
15193	3.106395	-1.893605
15210	3.06911	-1.93089
15227	3.0432105	-1.9567895
15243	3.0606335	-1.9393665
15260	3.0642675	-1.9357325
15277	3.0644475	-1.9355525
15293	3.1239355	-1.8760645
15310	3.0814055	-1.9185945
15327	3.0998895	-1.9001105
15343	3.1365735	-1.8634265
15360	3.096366	-1.903634
15377	3.057343	-1.942657
15393	3.048242	-1.951758
15410	3.0831945	-1.9168055
15426	3.1949035	-1.8050965
15443	3.020353	-1.979647
15460	3.042626	-1.957374
15476	3.0675675	-1.9324325
15493	3.0771805	-1.9228195
15510	3.1229195	-1.8770805
15526	3.063952	-1.936048
15543	3.096666	-1.903334
15560	3.121531	-1.878469
15576	3.0214025	-1.9785975
15593	3.1342015	-1.8657985
15610	3.098598	-1.901402
15626	3.0359725	-1.9640275
15643	3.0787975	-1.9212025
15660	3.0779075	-1.9220925
15676	3.001002	-1.998998
15693	3.0489705	-1.9510295
15710	3.0570595	-1.9429405
15726	3.1156565	-1.8843435
15743	3.050639	-1.949361
15760	3.084308	-1.915692
15776	3.1285585	-1.8714415
15793	3.119674	-1.880326
15810	3.144627	-1.855373
15826	3.1341455	-1.8658545
15843	3.1736385	-1.8263615
15860	3.097507	-1.902493
15876	3.1306035	-1.8693965
15893	3.129844	-1.870156
15910	3.128878	-1.871122
15926	3.1122455	-1.8877545
15943	3.126365	-1.873635
15959	3.1789445	-1.8210555
15976	3.1163465	-1.8836535
15993	3.1281945	-1.8718055
16009	3.186178	-1.813822
16026	3.201714	-1.798286
16043	3.1338945	-1.8661055
16059	3.117768	-1.882232
16076	3.127343	-1.872657
16093	3.151897	-1.848103
16109	3.1956205	-1.8043795
16126	3.1393435	-1.8606565
16143	3.1871825	-1.8128175
16159	3.1573075	-1.8426925
16176	3.1553015	-1.8446985
16193	3.1629035	-1.8370965
16209	3.1790125	-1.8209875
16226	3.208611	-1.791389
16243	3.166053	-1.833947
16259	3.080965	-1.919035
16276	3.110705	-1.889295
16292	3.1419265	-1.8580735
16309	3.079864	-1.920136
16326	3.1708805	-1.8291195
16342	3.107748	-1.892252
16359	3.107661	-1.892339
16376	3.092825	-1.907175
16392	3.137484	-1.862516
16409	3.0670215	-1.9329785
16426	3.0855695	-1.9144305
16442	3.1222025	-1.8777975
16459	3.1376305	-1.8623695
16476	3.115537	-1.884463
16492	3.144278	-1.855722
16509	3.134772	-1.865228
16526	3.0414885	-1.9585115
16542	3.144035	-1.855965
16559	3.1073295	-1.8926705
16576	3.081703	-1.918297
16592	3.1824735	-1.8175265
16609	3.196209	-1.803791
16626	3.134331	-1.865669
16642	3.1149885	-1.8850115
16659	3.1637925	-1.8362075
16676	3.159562	-1.840438
16692	3.1321335	-1.8678665
16709	3.0501785	-1.9498215
16726	3.132781	-1.867219
16742	3.10579	-1.89421
16759	3.134508	-1.865492
16776	3.136616	-1.863384
16792	3.0772685	-1.9227315
16809	3.0897365	-1.9102635
16825	3.0126555	-1.9873445
16842	3.0563005	-1.9436995
16859	2.957752	-2.042248
16875	3.051246	-1.948754
16892	3.0420545	-1.9579455
16909	3.0565225	-1.9434775
16925	3.0718915	-1.9281085
16942	2.9632825	-2.0367175
16959	3.043357	-1.956643
16975	3.053328	-1.946672
16992	3.1064865	-1.8935135
17009	3.064393	-1.935607
17025	3.028327	-1.971673
17042	2.992141	-2.007859
17059	3.0188215	-1.9811785
17075	3.016089	-1.983911
17092	3.0126645	-1.9873355
17109	3.0201975	-1.9798025
17125	3.130791	-1.869209
17142	3.1481745	-1.8518255
17159	3.1003735	-1.8996265
17175	3.011008	-1.988992
17192	3.0242495	-1.9757505
17209	2.9586945	-2.0413055
17225	3.020607	-1.979393
17242	3.120476	-1.879524
17259	3.0706595	-1.9293405
17275	3.0512795	-1.9487205
17292	2.986133	-2.013867
17309	3.047116	-1.952884
17325	3.0454775	-1.9545225
17342	3.011754	-1.988246
17358	3.148032	-1.851968
17375	3.0596865	-1.9403135
17392	3.03098	-1.96902
17408	3.057988	-1.942012
17425	3.042259	-1.957741
17442	3.0243075	-1.9756925
17458	3.025584	-1.974416
17475	3.0593945	-1.9406055
17492	2.963391	-2.036609
17508	3.0418385	-1.9581615
17525	3.074538	-1.925462
17542	3.079003	-1.920997
17558	3.1317045	-1.8682955
17575	3.071226	-1.928774
17592	3.086077	-1.913923
17608	3.0361645	-1.9638355
17625	3.007073	-1.992927
17642	3.0461225	-1.9538775
17658	3.079326	-1.920674
17675	3.109092	-1.890908
17692	3.034072	-1.965928
17708	3.097528	-1.902472
17725	3.141081	-1.858919
17742	3.0655555	-1.9344445
17758	3.0695045	-1.9304955
17775	3.0826935	-1.9173065
17792	3.0773425	-1.9226575
17808	3.072345	-1.927655
17825	3.12462	-1.87538
17841	3.09568	-1.90432
17858	3.15751	-1.84249
17875	3.1244875	-1.8755125
17891	3.1010785	-1.8989215
17908	3.0854525	-1.9145475
17925	3.122405	-1.877595
17941	3.084258	-1.915742
17958	3.267689	-1.732311
17975	3.1758925	-1.8241075
17991	3.158179	-1.841821
18008	3.1274525	-1.8725475
18025	3.0908235	-1.9091765
18041	3.164684	-1.835316
18058	3.115448	-1.884552
18075	3.0144855	-1.9855145
18091	3.1048425	-1.8951575
18108	3.0854525	-1.9145475
18125	3.0162265	-1.9837735
18141	3.0342135	-1.9657865
18158	3.0775075	-1.9224925
18175	2.971654	-2.028346
18191	3.0452615	-1.9547385
18208	3.082677	-1.917323
18224	3.150285	-1.849715
18241	3.101101	-1.898899
18258	3.0786435	-1.9213565
18274	3.076596	-1.923404
18291	3.1238325	-1.8761675
18308	3.0440605	-1.9559395
18324	3.020595	-1.979405
18341	3.069792	-1.930208
18358	3.056021	-1.943979
18374	3.044505	-1.955495
18391	3.02087	-1.97913
18408	3.0301295	-1.9698705
18424	3.0239835	-1.9760165
18441	3.084956	-1.915044
18458	3.0462575	-1.9537425
18474	3.025336	-1.974664
18491	3.056523	-1.943477
18508	3.020681	-1.979319
18524	2.999989	-2.000011
18541	3.0430475	-1.9569525
18558	3.034355	-1.965645
18574	2.980743	-2.019257
18591	3.0233955	-1.9766045
18608	3.0055945	-1.9944055
18624	3.0200695	-1.9799305
18641	3.0524415	-1.9475585
18658	2.9886945	-2.0113055
18674	3.1277615	-1.8722385
18691	3.157143	-1.842857
18707	3.091835	-1.908165
18724	3.0305575	-1.9694425
18741	3.116096	-1.883904
18757	3.1233875	-1.8766125
18774	3.116763	-1.883237
18791	3.0833555	-1.9166445
18807	3.107455	-1.892545
18824	3.162558	-1.837442
18841	3.1737245	-1.8262755
18857	3.08458	-1.91542
18874	3.081176	-1.918824
18891	3.129149	-1.870851
18907	3.1045435	-1.8954565
18924	3.06374	-1.93626
18941	3.163444	-1.836556
18957	3.179472	-1.820528
18974	3.1866195	-1.8133805
18991	3.120441	-1.879559
19007	3.125324	-1.874676
19024	3.170923	-1.829077
19041	3.178396	-1.821604
19057	3.127187	-1.872813
19074	3.1323545	-1.8676455
19091	3.126016	-1.873984
19107	3.179506	-1.820494
19124	3.144479	-1.855521
19141	3.171175	-1.828825
19157	3.120372	-1.879628
19174	3.1079215	-1.8920785
19191	3.167585	-1.832415
19207	3.147221	-1.852779
19224	3.1560775	-1.8439225
19240	3.1841265	-1.8158735
19257	3.1031165	-1.8968835
19274	3.137912	-1.862088
19290	3.1276665	-1.8723335
19307	3.114752	-1.885248
19324	3.1649255	-1.8350745
19340	3.1762985	-1.8237015
19357	3.1654285	-1.8345715
19374	3.169432	-1.830568
19390	3.1526225	-1.8473775
19407	3.1214915	-1.8785085
19424	3.1491015	-1.8508985
19440	3.175601	-1.824399
19457	3.21918	-1.78082
19474	3.2114155	-1.7885845
19490	3.141932	-1.858068
19507	3.127288	-1.872712
19524	3.1556235	-1.8443765
19540	3.148927	-1.851073
19557	3.1743055	-1.8256945
19574	3.192131	-1.807869
19590	3.2203265	-1.7796735
19607	3.131929	-1.868071
19624	3.1809375	-1.8190625
19640	3.110964	-1.889036
19657	3.1440845	-1.8559155
19674	3.149344	-1.850656
19690	3.12863	-1.87137
19707	3.094927	-1.905073
19724	3.163113	-1.836887
19740	3.13035	-1.86965
19757	3.149327	-1.850673
19773	3.121734	-1.878266
19790	3.1286455	-1.8713545
19807	3.2707035	-1.7292965
19823	3.1322435	-1.8677565
19840	3.156273	-1.843727
19857	3.1909065	-1.8090935
19873	3.139471	-1.860529
19890	3.200752	-1.799248
19907	3.145086	-1.854914
19923	3.110867	-1.889133
19940	3.1783885	-1.8216115
19957	3.213774	-1.786226
19973	3.2376535	-1.7623465
19990	3.247193	-1.752807
20007	3.110725	-1.889275
20023	3.146042	-1.853958
20040	3.152974	-1.847026
20057	3.1431375	-1.8568625
20073	3.168094	-1.831906
20090	3.099328	-1.900672
20106	3.1488145	-1.8511855
20123	3.178451	-1.821549
20140	3.179305	-1.820695
20156	3.1593935	-1.8406065
20173	3.118811	-1.881189
20190	3.162801	-1.837199
20206	3.206377	-1.793623
20223	3.2060195	-1.7939805
20240	3.1184095	-1.8815905
20256	3.1875735	-1.8124265
20273	3.165991	-1.834009
20290	3.189993	-1.810007
20306	3.144011	-1.855989
20323	3.0832365	-1.9167635
20340	3.1575145	-1.8424855
20356	3.18124	-1.81876
20373	3.099748	-1.900252
20390	3.160258	-1.839742
20406	3.1791045	-1.8208955
20423	3.2005515	-1.7994485
20440	3.221435	-1.778565
20456	3.165539	-1.834461
20473	3.178845	-1.821155
20490	3.187558	-1.812442
20506	3.2850945	-1.7149055
20523	3.1569925	-1.8430075
20540	3.1261835	-1.8738165
20556	3.18442	-1.81558
20573	3.140002	-1.859998
20590	3.1132305	-1.8867695
20606	3.130394	-1.869606
20623	3.165372	-1.834628
20639	3.120295	-1.879705
20656	3.169477	-1.830523
20673	3.189999	-1.810001
20689	3.1846275	-1.8153725
20706	3.1349255	-1.8650745
20723	3.1980605	-1.8019395
20739	3.111745	-1.888255
20756	3.137967	-1.862033
20773	3.149672	-1.850328
20789	3.0407165	-1.9592835
20806	3.1700265	-1.8299735
20823	3.1755235	-1.8244765
20839	3.1100175	-1.8899825
20856	3.151664	-1.848336
20873	3.16291	-1.83709
20889	3.138839	-1.861161
20906	3.231822	-1.768178
20923	3.187228	-1.812772
20939	3.1645985	-1.8354015
20956	3.1910545	-1.8089455
20973	3.211512	-1.788488
20989	3.1967095	-1.8032905
21006	3.118056	-1.881944
21023	3.0916955	-1.9083045
21039	3.201361	-1.798639
21056	3.1010685	-1.8989315
21073	3.1656035	-1.8343965
21089	3.175996	-1.824004
21106	3.16735	-1.83265
21123	3.15461	-1.84539
21139	3.114768	-1.885232
21156	3.1421195	-1.8578805
21172	3.1484415	-1.8515585
21189	3.1202105	-1.8797895
21206	3.100787	-1.899213
21222	3.22787	-1.77213
21239	3.217206	-1.782794
21256	3.232195	-1.767805
21272	3.111202	-1.888798
21289	3.1235655	-1.8764345
21306	3.1586005	-1.8413995
21322	3.2033635	-1.7966365
21339	3.323984	-1.676016
21356	3.1589575	-1.8410425
21372	3.2172535	-1.7827465
21389	3.181605	-1.818395
21406	3.175957	-1.824043
21422	3.24404	-1.75596
21439	3.2562855	-1.7437145
21456	3.1738545	-1.8261455
21472	3.1209525	-1.8790475
21489	3.16344	-1.83656
21506	3.0948015	-1.9051985
21522	3.1805385	-1.8194615
21539	3.159106	-1.840894
21556	3.1736975	-1.8263025
21572	3.1345075	-1.8654925
21589	3.1507175	-1.8492825
21606	3.1628645	-1.8371355
21622	3.119291	-1.880709
21639	3.1357235	-1.8642765
21656	3.179242	-1.820758
21672	3.1072665	-1.8927335
21689	3.162264	-1.837736
21705	3.2221915	-1.7778085
21722	3.125925	-1.874075
21739	3.1623745	-1.8376255
21755	3.227415	-1.772585
21772	3.185974	-1.814026
21789	3.1688155	-1.8311845
21805	3.245633	-1.754367
21822	3.158075	-1.841925
21839	3.1421325	-1.8578675
21855	3.1583235	-1.8416765
21872	3.112442	-1.887558
21889	3.0997515	-1.9002485
21905	3.130739	-1.869261
21922	3.2096625	-1.7903375
21939	3.1583195	-1.8416805
21955	3.1331015	-1.8668985
21972	3.1123355	-1.8876645
21989	3.1360035	-1.8639965
22005	3.102893	-1.897107
22022	3.077833	-1.922167
22039	3.1198465	-1.8801535
22055	3.181745	-1.818255
22072	3.197036	-1.802964
22089	3.152316	-1.847684
22105	3.130266	-1.869734
22122	3.175166	-1.824834
22139	3.185824	-1.814176
22155	3.1753485	-1.8246515
22172	3.179267	-1.820733
22189	3.1608415	-1.8391585
22205	3.1658175	-1.8341825
22222	3.2021175	-1.7978825
22238	3.041077	-1.958923
22255	3.2057765	-1.7942235
22272	3.183627	-1.816373
22288	3.2026265	-1.7973735
22305	3.2391885	-1.7608115
22322	3.15291	-1.84709
22338	3.1432615	-1.8567385
22355	3.1453375	-1.8546625
22372	3.127494	-1.872506
22388	3.1316845	-1.8683155
22405	3.163749	-1.836251
22422	3.171861	-1.828139
22438	3.1042665	-1.8957335
22455	3.118747	-1.881253
22472	3.1399585	-1.8600415
22488	3.209081	-1.790919
22505	3.158257	-1.841743
22522	3.1396035	-1.8603965
22538	3.0734785	-1.9265215
22555	3.1464305	-1.8535695
22571	3.1508745	-1.8491255
22588	3.1943675	-1.8056325
22605	3.120774	-1.879226
22621	3.1406845	-1.8593155
22638	3.0373715	-1.9626285
22655	3.303926	-1.696074
22671	3.154059	-1.845941
22688	3.111605	-1.888395
22705	3.1676735	-1.8323265
22721	3.1154165	-1.8845835
22738	3.1948855	-1.8051145
22755	3.1411575	-1.8588425
22771	3.0653575	-1.9346425
22788	3.0701185	-1.9298815
22805	3.080409	-1.919591
22821	3.1035705	-1.8964295
22838	3.0657545	-1.9342455
22855	3.117358	-1.882642
22871	3.136278	-1.863722
22888	3.081891	-1.918109
22905	3.026852	-1.973148
22921	3.0236625	-1.9763375
22938	3.093843	-1.906157
22955	3.1235985	-1.8764015
22971	3.067184	-1.932816
22988	3.174165	-1.825835
23005	3.1374215	-1.8625785
23021	3.0926565	-1.9073435
23038	3.0903645	-1.9096355
23054	3.0642425	-1.9357575
23071	3.091724	-1.908276
23088	3.146402	-1.853598
23104	3.0905945	-1.9094055
23121	3.1198515	-1.8801485
23138	3.0935615	-1.9064385
23154	3.0716385	-1.9283615
23171	3.065285	-1.934715
23188	3.061898	-1.938102
23204	3.089819	-1.910181
23221	3.1093075	-1.8906925
23238	3.1278585	-1.8721415
23254	3.163475	-1.836525
23271	3.0728055	-1.9271945
23288	3.0381205	-1.9618795
23304	3.023054	-1.976946
23321	3.1234295	-1.8765705
23338	3.1122825	-1.8877175
23354	3.074828	-1.925172
23371	3.0308535	-1.9691465
23388	3.0948205	-1.9051795
23404	3.1597515	-1.8402485
23421	3.1428205	-1.8571795
23438	3.109947	-1.890053
23454	3.0233785	-1.9766215
23471	2.940661	-2.059339
23488	2.978966	-2.021034
23504	3.1173235	-1.8826765
23521	3.1578895	-1.8421105
23538	3.1407235	-1.8592765
23554	3.033201	-1.966799
23571	3.090971	-1.909029
23587	3.118403	-1.881597
23604	3.071418	-1.928582
23621	3.0473835	-1.9526165
23637	3.0259365	-1.9740635
23654	3.0890335	-1.9109665
23671	3.120136	-1.879864
23687	3.056984	-1.943016
23704	3.1031635	-1.8968365
23721	2.929733	-2.070267
23737	3.014487	-1.985513
23754	3.131701	-1.868299
23771	3.1301475	-1.8698525
23788	3.117169	-1.882831
23804	3.032937	-1.967063
23821	3.133619	-1.866381
23838	3.1765775	-1.8234225
23854	3.075926	-1.924074
23871	3.0675775	-1.9324225
23888	3.0113205	-1.9886795
23904	3.123028	-1.876972
23921	3.03554	-1.96446
23938	3.064602	-1.935398
23954	3.0598705	-1.9401295
23971	3.014801	-1.985199
23987	3.0834545	-1.9165455
24004	3.093828	-1.906172
24021	3.0533355	-1.9466645
24037	3.1011095	-1.8988905
24054	3.049913	-1.950087
24071	2.9414205	-2.0585795
24087	2.9792305	-2.0207695
24104	2.980802	-2.019198
24121	3.0568715	-1.9431285
24137	3.054745	-1.945255
24154	2.9741925	-2.0258075
24171	3.0595505	-1.9404495
24187	3.083732	-1.916268
24204	3.106393	-1.893607
24221	3.070396	-1.929604
24237	3.0004495	-1.9995505
24254	3.0341985	-1.9658015
24271	3.186874	-1.813126
24287	3.1251565	-1.8748435
24304	3.0968115	-1.9031885
24321	3.085271	-1.914729
24337	3.116328	-1.883672
24354	3.0444045	-1.9555955
24371	3.0651395	-1.9348605
24387	2.989051	-2.010949
24404	3.029579	-1.970421
24421	2.9946935	-2.0053065
24437	3.0490975	-1.9509025
24454	3.0660265	-1.9339735
24471	3.071282	-1.928718
24487	3.0749595	-1.9250405
24504	3.0278295	-1.9721705
24520	2.9905075	-2.0094925
24537	2.967479	-2.032521
24554	3.011157	-1.988843
24570	3.0422635	-1.9577365
24587	3.0753005	-1.9246995
24604	3.022613	-1.977387
24620	3.0496595	-1.9503405
24637	2.971662	-2.028338
24654	3.0630465	-1.9369535
24670	3.07778	-1.92222
24687	3.054478	-1.945522
24704	3.038277	-1.961723
24720	3.049975	-1.950025
24737	2.949417	-2.050583
24754	3.0171955	-1.9828045
24770	3.023783	-1.976217
24787	3.00598	-1.99402
24804	2.975526	-2.024474
24820	3.0062055	-1.9937945
24837	3.0137185	-1.9862815
24854	2.9702775	-2.0297225
24870	2.934402	-2.065598
24887	2.9565665	-2.0434335
24904	2.965592	-2.034408
24920	3.0260195	-1.9739805
24937	2.955177	-2.044823
24954	2.9613535	-2.0386465
24970	3.0442525	-1.9557475
24987	2.9915655	-2.0084345
25004	2.912915	-2.087085
25020	3.0359795	-1.9640205
25037	2.951463	-2.048537
25053	2.961927	-2.038073
25070	2.926277	-2.073723
25087	2.887506	-2.112494
25103	2.972126	-2.027874
25120	2.991811	-2.008189
25137	2.9261915	-2.0738085
25153	3.0097265	-1.9902735
25170	2.9790095	-2.0209905
25187	2.9788945	-2.0211055
25203	3.0417015	-1.9582985
25220	2.9522715	-2.0477285
25237	2.980093	-2.019907
25253	3.021859	-1.978141
25270	2.9121795	-2.0878205
25287	3.002786	-1.997214
25303	2.967302	-2.032698
25320	2.898492	-2.101508
25337	2.949323	-2.050677
25353	2.921887	-2.078113
25370	2.9345865	-2.0654135
25386	2.969938	-2.030062
25403	2.9743335	-2.0256665
25420	2.9759085	-2.0240915
25436	3.0052225	-1.9947775
25453	2.983127	-2.016873
25470	2.990866	-2.009134
25486	2.8971065	-2.1028935
25503	3.0314495	-1.9685505
25520	2.8980705	-2.1019295
25536	3.0238315	-1.9761685
25553	2.9088915	-2.0911085
25570	2.948118	-2.051882
25586	3.02105	-1.97895
25603	3.012544	-1.987456
25620	2.9359065	-2.0640935
25636	2.94833	-2.05167
25653	2.9507915	-2.0492085
25670	2.8992135	-2.1007865
25686	2.987999	-2.012001
25703	3.009386	-1.990614
25720	2.9481425	-2.0518575
25736	2.976877	-2.023123
25753	2.965276	-2.034724
25770	2.96329	-2.03671
25786	3.005951	-1.994049
25803	2.968194	-2.031806
25820	2.992999	-2.007001
25836	2.953013	-2.046987
25853	3.009038	-1.990962
25870	2.9706255	-2.0293745
25886	2.9553395	-2.0446605
25903	3.011714	-1.988286
25919	2.9888995	-2.0111005
25936	2.997505	-2.002495
25953	3.0443875	-1.9556125
25969	3.1386435	-1.8613565
25986	3.220819	-1.779181
26003	3.0476605	-1.9523395
26019	2.8553225	-2.1446775
26036	3.050954	-1.949046
26053	3.062821	-1.937179
26069	3.049072	-1.950928
26086	3.053502	-1.946498
26103	3.0002815	-1.9997185
26119	2.980747	-2.019253
26136	2.971477	-2.028523
26153	3.0783145	-1.9216855
26169	3.163023	-1.836977
26186	3.0905805	-1.9094195
26203	3.107665	-1.892335
26219	3.041298	-1.958702
26236	3.0869435	-1.9130565
26253	3.0665755	-1.9334245
26269	3.089524	-1.910476
